,slug,page_rank,btw_cent,deg_cent,x,y,description,language,commits,prog_go,prog_ruby,prog_cpp,prog_csharp,prog_clang,prog_objc,prog_objcpp,prog_rust,prog_perl,prog_swift,prog_haskell,prog_groovy,prog_clojure,prog_ocaml,prog_dotnet,prog_vbdotnet,prog_fsharp,prog_fortran,prog_commonlisp,prog_coq,prog_gen_all,prog_python,prog_scala,prog_rlang,prog_matlab,prog_stata,prog_sas,prog_julia,prog_stat_all,prog_javascript,prog_java,prog_typescript,prog_php,prog_html,prog_css,prog_dart,prog_kotlin,prog_lua,prog_coffeescript,prog_dm,prog_erlang,prog_elixer,prog_jsonnet,prog_elm,prog_webassembly,prog_purescript,prog_web_all,sys_general,sys_os,sys_windows,sys_linux,sys_mac,sys_modern,sys_bsd,sys_android,sys_solaris,sys_virtual,sys_handheld,sys_emulapi,sys_grouping,sys_other,system_all,topics_ai,topics_dataviz,app_cryptocurrency,app_blockchain_all,app_business_all,app_database_all
0,elixir-lang/elixir,0.006307513802698356,0.002008839862179708,0.06987951807228916,-2.736091,-18.769253,"elixir is a dynamic, functional language designed for building scalable and maintainable applications",Elixir,16239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,phoenixframework/phoenix,0.007030917271336382,0.008008866363084679,0.07710843373493977,-2.6848068,-18.815609,peace of mind from prototype to production,Elixir,6163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Homebrew/brew,0.008249098993553984,0.02059868772016068,0.13253012048192772,-7.9597335,-8.804077,🍺 the missing package manager for macos (or linux),Ruby,19732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0
3,Homebrew/homebrew-cask,0.025073147637770066,0.18680857256657277,0.3566265060240964,-8.0460615,-8.85792,🍻 a cli workflow for the administration of macos applications distributed as binaries,Ruby,98162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4,angular/angular,0.006497080458450879,0.0035860987113670814,0.0891566265060241,16.479237,1.9135753,one framework. mobile & desktop.,TypeScript,16529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,angular/angular-cli,0.003930022475311396,0.0008687868155725099,0.06265060240963856,16.583885,2.1934469,cli tool for angular,TypeScript,5298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,angular/components,0.006029459663558374,0.0030229312619615,0.1879518072289157,15.797291,2.3812866,component infrastructure and material design components for angular,TypeScript,6371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,Seldaek/monolog,0.003453135907376514,0.0015803386757954959,0.026506024096385545,-23.864311,6.0160203,"sends your logs to files, sockets, inboxes, databases and various web services",PHP,2312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,symfony/symfony,0.00479741883406969,0.0013574888392923177,0.04337349397590362,-23.485615,6.292099,the symfony php framework,PHP,46920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,composer/composer,0.0035668496879008816,0.0043319975006140595,0.033734939759036145,-23.392439,5.6627684,dependency manager for php,PHP,8853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,ReactiveX/rxjs,0.0082524766346122,0.018850798805188713,0.26265060240963856,14.949302,2.1181726,a reactive programming library for javascript,TypeScript,3889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,helm/charts,0.003854365193608717,0.006582595076724412,0.055421686746987955,-11.80623,-21.013346,⚠️(obsolete) curated applications for kubernetes,Go,11510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
12,helm/helm,0.004960756665996162,0.010364577988486301,0.06265060240963856,-11.945848,-20.755535,the kubernetes package manager,Go,5133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
13,babel/babel,0.015345977640138092,0.04444571766308736,0.31566265060240967,4.8724914,-2.2412572,🐠 babel is a compiler for writing next generation javascript.,JavaScript,13400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,eslint/eslint,0.009296876598169258,0.029239069332897,0.21445783132530122,4.497985,-3.6464992,find and fix problems in your javascript code.,JavaScript,7295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,hashicorp/consul,0.0034768265504578244,0.000871262910153666,0.04337349397590362,-16.071003,-14.234325,"consul is a distributed, highly available, and data center aware solution to connect and configure applications across dynamic, distributed infrastructure.",Go,10722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,hashicorp/vault,0.003334313038741224,0.0027662846903426658,0.04819277108433735,-16.114511,-14.184095,"a tool for secrets management, encryption as a service, and privileged access management",Go,11436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,facebook/flow,0.008916980968077982,0.019387263911595093,0.22650602409638557,6.949452,-0.82631785,adds static typing to javascript to improve developer productivity and code quality.,OCaml,9998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,facebook/jest,0.009244127818875096,0.014601367318387482,0.16626506024096388,5.735541,-3.4854298,delightful javascript testing.,TypeScript,4589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,angular/material,0.0018480689632641729,0.00021240922209507342,0.02168674698795181,16.914312,2.7433898,material design for angularjs,JavaScript,4721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,facebook/react,0.006764288788737189,0.00751721750182421,0.2313253012048193,5.840584,-1.034733,"a declarative, efficient, and flexible javascript library for building user interfaces.",JavaScript,12695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,spring-projects/spring-boot,0.002140904107192828,0.0,0.004819277108433735,18.539732,17.912773,spring boot,Java,24419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,spring-projects/spring-framework,0.002542514212943343,0.0005824145171003554,0.012048192771084338,18.529274,17.889053,spring framework,Java,20141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,go-gitea/gitea,0.004416897249878922,0.01324048600125797,0.07710843373493977,-17.902798,-20.70234,"git with a cup of tea, painless self-hosted git service",Go,8652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,gogs/gogs,0.001739877523875256,0.00019194122366662488,0.014457831325301207,-18.03291,-20.96083,gogs is a painless self-hosted git service,Go,5165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,guzzle/guzzle,0.0032105520441012515,0.007002508546341281,0.03614457831325302,-23.958223,6.666256,"guzzle, an extensible php http client",PHP,3409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,fastlane/fastlane,0.0045060414916247874,0.009585024836914004,0.0746987951807229,-15.834739,9.629198,🚀 the easiest way to automate building and releasing your ios and android apps,Ruby,15219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,0
27,vuejs/vue-router,0.004732235949014542,0.0027714719683599766,0.1783132530120482,8.670638,12.885468,🚦 the official router for vue.js.,JavaScript,1047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,vuejs/vuex,0.005539044504036803,0.005147659863210227,0.1927710843373494,8.649468,13.361113,🗃️ centralized state management for vue.js.,JavaScript,964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,gohugoio/hugo,0.0031972426862631083,0.003804986502944104,0.06024096385542169,-15.965708,-19.353647,the world’s fastest framework for building websites.,Go,5455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,spf13/cobra,0.004624466339088173,0.002126018575027834,0.06506024096385543,-14.858657,-19.38188,a commander for modern go cli interactions,Go,730,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,square/okhttp,0.0029444125270220896,0.00457908243029193,0.028915662650602414,7.120014,21.252232,"square’s meticulous http client for the jvm, android, and graalvm.",Java,4376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
32,square/retrofit,0.006293713545889439,0.01984861967073975,0.1855421686746988,7.532673,20.57652,a type-safe http client for android and the jvm,Java,1777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
33,gatsbyjs/gatsby,0.010006057255383028,0.04018417847647955,0.19759036144578315,3.628412,-5.927578,"build blazing fast, modern apps and websites with react",JavaScript,13244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,tensorflow/models,0.0018696577229900466,0.0,0.0024096385542168677,-21.111614,-8.100866,models and examples built with tensorflow,Python,4101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
35,tensorflow/tensorflow,0.003338072408958427,0.013603190900178624,0.024096385542168676,-21.090576,-8.089325,an open source machine learning framework for everyone,C++,75671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,webpack/webpack,0.00880783401778867,0.017735289457287823,0.28915662650602414,4.2112455,0.75849456,"a bundler for javascript and friends. packs many modules into a few bundled assets. code splitting allows for loading parts of the application on demand. through ""loaders"", modules can be commonjs, amd, es6 modules, css, images, json, coffeescript, less, ... and your custom stuff.",JavaScript,10198,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,OAI/OpenAPI-Specification,0.0012841663302167756,0.0008660763245074214,0.016867469879518072,6.008315,12.068708,the openapi specification repository,JavaScript,1834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,swagger-api/swagger-ui,0.005983394503914793,0.011530306932266256,0.22891566265060243,6.1538806,11.750009,"swagger ui is a collection of html, javascript, and css assets that dynamically generate beautiful documentation from a swagger-compliant api.",JavaScript,4174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39,kubernetes/kubernetes,0.006330083082708075,0.011048758766451026,0.045783132530120486,-11.640956,-19.443733,production-grade container scheduling and management,Go,87067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,kubernetes/minikube,0.0025543641263884457,0.0005079545677843082,0.026506024096385545,-11.682475,-20.02445,run kubernetes locally,Go,7023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
41,vuejs/vue-cli,0.006041233968660929,0.007300855460238772,0.15180722891566267,7.9581647,-8.772106,🛠️ standard tooling for vue.js development,JavaScript,2748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,angular/angular.js,0.0014656732690582941,0.0002098947188262124,0.02168674698795181,17.170618,1.8103805,angularjs - html enhanced for web apps!,JavaScript,8971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,postcss/autoprefixer,0.0016639426461149643,0.000518709448616722,0.033734939759036145,11.618788,0.8187083, parse css and add vendor prefixes to rules by can i use,JavaScript,2373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,postcss/postcss,0.005790000009214845,0.008639421060664385,0.21204819277108436,11.716788,1.0601779,transforming styles with js plugins,TypeScript,2834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,junegunn/fzf,0.003323600665416137,0.0036941757695804784,0.06987951807228916,-13.285648,-11.303305,:cherry_blossom: a command-line fuzzy finder,Go,1688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,junegunn/vim-plug,0.0020528411693502293,0.00031899416168699616,0.02168674698795181,-13.095368,-10.942977,:hibiscus: minimalist vim plugin manager,Vim script,641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,square/picasso,0.0030200256128863636,0.00024228962810728742,0.02168674698795181,7.7977805,21.574951,a powerful image downloading and caching library for android,Java,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0
48,ant-design/ant-design,0.004941791506005601,0.023490029293064436,0.10120481927710845,-0.11228781,14.260961,🌈  a ui design language and react ui library,TypeScript,17001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,ant-design/ant-design-pro,0.0019440325455658668,0.0,0.04819277108433735,-0.19397962,13.233192,👨🏻‍💻👩🏻‍💻 use ant design like a pro!,TypeScript,2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,moby/moby,0.004239895482228223,0.007820311306812239,0.06987951807228916,-10.622538,-18.332775,moby project - a collaborative project for the container ecosystem to assemble container-based systems,Go,38153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,istio/istio,0.0016592653386421517,0.0004596323607297129,0.01927710843373494,-12.311973,-19.800676,"connect, secure, control, and observe services.",Go,10723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,hashicorp/vagrant,0.0034345068953157915,0.002518091850261953,0.05783132530120483,-15.863335,-13.695014,vagrant is a tool for building and distributing development environments.,Ruby,12512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,etcd-io/etcd,0.002777833922929656,0.0024192205912690183,0.04337349397590362,-12.93267,-18.775549,distributed reliable key-value store for the most critical data of a distributed system,Go,15793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,dkhamsing/open-source-ios-apps,0.0016287133707427056,5.841273908255099e-05,0.00963855421686747,-14.3171215,9.802059,:iphone: collaborative list of open-source ios apps,Swift,3645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
55,vsouza/awesome-ios,0.002566749491517045,0.0013642240186607156,0.03132530120481928,-14.548109,9.694008,"a curated list of awesome ios ecosystem, including objective-c and swift projects ",Swift,6019,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
56,storybookjs/storybook,0.01114709627699161,0.03887010609082727,0.31084337349397595,3.5363646,0.4830302,"📓 the ui component explorer. develop, document, & test for react, vue, angular, ember, web components, & more!",TypeScript,24174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,docker/compose,0.002567118353477998,0.0019504671896467306,0.07228915662650603,-9.470584,-18.094015,define and run multi-container applications with docker,Python,5525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0
58,adobe/brackets,0.002062509595203497,0.000496786121962988,0.05301204819277109,-0.5040995,-3.7208085,"an open source code editor for the web, written in javascript, html and css.",JavaScript,17788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,codemirror/CodeMirror,0.0034960331301248974,0.00795706954065001,0.0891566265060241,-0.32529873,-3.8657029,in-browser code editor,JavaScript,6578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,lerna/lerna,0.0034720404302702075,0.00399837554097061,0.09156626506024097,5.0498595,-6.8282504,:dragon: a tool for managing javascript projects with multiple packages.,JavaScript,1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,eggjs/egg,0.0013751386472597928,0.00030049457272669967,0.01927710843373494,1.7654761,-11.188167,🥚 born to build better enterprise frameworks and apps with node.js & koa,JavaScript,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,koajs/koa,0.005172641692419712,0.014408925932360277,0.12289156626506025,2.2623632,-10.253752,expressive middleware for node.js using es2017 async functions,JavaScript,1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
