dpid,full_address,numberof_bedrooms,numberof_baths,building_area
291290005067,"13398 ICEBERG RD, PRINCETON, MO, 64673",0,100,576
291290001643,"13833 ICEBERG RD, PRINCETON, MO, 64673",0,100,924
291170006646,"13964 LIV 238, CHILLICOTHE, MO, 64601",3,100,1056
291170010503,"13874 LIV 238, CHILLICOTHE, MO, 64601",3,100,1220
291170006650,"13388 LIV 238, CHILLICOTHE, MO, 64601",0,0,1456
291290001696,"28614 HIGHWAY A, PRINCETON, MO, 64673",3,200,1988
291290005378,"14123 JAMBOREE PL, PRINCETON, MO, 64673",0,0,0
291290001697,"28679 HIGHWAY A, PRINCETON, MO, 64673",0,0,0
291170006629,"1030 E BIRCH DR, CHILLICOTHE, MO, 64601",0,0,4424
291170006636,"104 S MITCHELL AVE, CHILLICOTHE, MO, 64601",0,0,28800
291170006638,"601 CORPORATE DR, CHILLICOTHE, MO, 64601",0,0,289524
291290005078,"14658 HIGHWAY D, PRINCETON, MO, 64673",0,0,0
291290001689,"28062 HIGHWAY E, PRINCETON, MO, 64673",0,0,1092
291290005079,"28247 HIGHWAY A, PRINCETON, MO, 64673",2,200,1092
291290001690,"1 2AC DUE STH OF RESIDENCE, PRINCETON, MO, 64673",0,0,0
291290001692,"14191 HIGHWAY D, PRINCETON, MO, 64673",2,100,672
291290001684,"27819 HIGHWAY A, PRINCETON, MO, 64673",0,100,2040
291290001686,"27999 HIGHWAY A, PRINCETON, MO, 64673",3,200,1320
291290001688,"14764 HIGHWAY D, PRINCETON, MO, 64673",2,400,1841
291170006673,"14311 HIGHWAY CC, CHILLICOTHE, MO, 64601",3,200,1535
291170006674,"14303 HIGHWAY CC, CHILLICOTHE, MO, 64601",0,0,924
291290001700,"28601 HIGHWAY A, PRINCETON, MO, 64673",2,100,920
291290001701,"28569 HIGHWAY A, PRINCETON, MO, 64673",2,100,1292
291170006653,"14027 HIGHWAY CC, CHILLICOTHE, MO, 64601",2,100,1008
291170006660,"1105 S MITCHELL AVE, CHILLICOTHE, MO, 64601",0,0,4215
291170006661,"580 E BUSINESS 36, CHILLICOTHE, MO, 64601",0,0,22472
291170006662,"1101 S MITCHELL AVE, CHILLICOTHE, MO, 64601",0,0,7500
291170006664,"588 E BUSINESS 36, CHILLICOTHE, MO, 64601",0,0,3575
291290005377,"15070 ICEBOX ST, PRINCETON, MO, 64673",0,0,0
291290001666,"15931 IDAHO PL, PRINCETON, MO, 64673",3,200,1122
291290001668,"15435 IDAHO PL, PRINCETON, MO, 64673",2,100,1532
291170006704,"14435 LIV 251, CHILLICOTHE, MO, 64601",0,100,2304
291170006710,"14231 HIGHWAY CC, CHILLICOTHE, MO, 64601",3,100,1124
291170006716,"14650 HIGHWAY CC, CHILLICOTHE, MO, 64601",0,0,0
291170010612,"14650 HIGHWAY CC, CHILLICOTHE, MO, 64601",0,0,4253
291170006666,"1303 S MITCHELL AVE, CHILLICOTHE, MO, 64601",0,0,3024
291170006685,"14041 LIV 249, CHILLICOTHE, MO, 64601",0,0,4860
291170006699,"14246 HIGHWAY CC, CHILLICOTHE, MO, 64601",3,100,1606
291170006701,"14688 LIV 242, CHILLICOTHE, MO, 64601",3,100,1216
291170006718,"15155 LIV 247, CHILLICOTHE, MO, 64601",2,100,896
291290005082,"15148 HIGHWAY D, PRINCETON, MO, 64673",2,300,2016
291170006754,"15040 LIV 257, CHILLICOTHE, MO, 64601",0,100,1056
291170006755,"15204 LIV 257, CHILLICOTHE, MO, 64601",3,100,1295
291290001718,"28526 HIGHWAY A, PRINCETON, MO, 64673",0,0,0
291290001719,"28544 HIGHWAY A, PRINCETON, MO, 64673",0,0,0
291290001720,"28558 HIGHWAY A, PRINCETON, MO, 64673",3,200,1152
291290001721,"28590 HIGHWAY A, PRINCETON, MO, 64673",2,100,1356
291290005081,"15923 HIGHWAY D, PRINCETON, MO, 64673",0,300,3240
291290005347,"28571 KARMA AVE, PRINCETON, MO, 64673",0,0,0
291290005093,"12944 HIGHWAY D, PRINCETON, MO, 64673",0,200,2412
291170006772,"15763 HIGHWAY CC, CHILLICOTHE, MO, 64601",3,200,1798
291170006774,"15251 HIGHWAY CC, CHILLICOTHE, MO, 64601",3,100,1236
291290001710,"14431 HIGHWAY D, PRINCETON, MO, 64673",3,100,1160
291290001713,"14244 HIGHWAY D, PRINCETON, MO, 64673",2,100,1064
291290001714,"14360 HIGHWAY D, PRINCETON, MO, 64673",2,100,1135
291290001717,"14412 HIGHWAY D, PRINCETON, MO, 64673",0,100,1200
291170006759,"15596 LIV 257, CHILLICOTHE, MO, 64601",2,200,1917
291170006760,"15706 LIV 257, CHILLICOTHE, MO, 64601",0,0,1295
291170006761,"15466 LIV 257, CHILLICOTHE, MO, 64601",0,200,1872
291170006763,"15387 LIV 259, CHILLICOTHE, MO, 64601",4,100,3116
291170006764,"15421 LIV 242, CHILLICOTHE, MO, 64601",2,100,1184
291290001706,"14530 HIGHWAY D, PRINCETON, MO, 64673",2,100,896
291290001707,"14548 HIGHWAY D, PRINCETON, MO, 64673",1,100,572
291290001709,"14473 HIGHWAY D, PRINCETON, MO, 64673",2,100,1123
291290001729,"13746 ICEBERG RD, PRINCETON, MO, 64673",3,100,1584
291290001731,"27823 JAGUAR PL, PRINCETON, MO, 64673",0,100,3491
291290001734,"12990 HYDRO PL, PRINCETON, MO, 64673",0,0,0
291170006765,"15253 LIV 242, CHILLICOTHE, MO, 64601",3,200,1670
291170006766,"15504 HIGHWAY CC, CHILLICOTHE, MO, 64601",2,200,1490
291290005086,"28064 JAGUAR PL, PRINCETON, MO, 64673",0,100,910
291290005087,"28138 JAGUAR PL, PRINCETON, MO, 64673",0,100,1024
291290005088,"12903 HIGHWAY D, PRINCETON, MO, 64673",0,0,0
291290001742,"28548 JADE PL, PRINCETON, MO, 64673",0,100,3872
291290005089,"12250 HIGHWAY D, PRINCETON, MO, 64673",0,100,2012
291170006737,"14887 HIGHWAY CC, CHILLICOTHE, MO, 64601",2,200,3064
291170006738,"14851 HIGHWAY CC, CHILLICOTHE, MO, 64601",3,200,2230
291170006739,"14851 HIGHWAY CC, CHILLICOTHE, MO, 64601",2,200,2966
291170006742,"16015 LIV 249, CHILLICOTHE, MO, 64601",2,100,1386
291170006743,"14213 LIV 244, CHILLICOTHE, MO, 64601",3,200,1424
291290001746,"13985 HIGHWAY D, PRINCETON, MO, 64673",3,200,1596
291290001747,"13705 HIGHWAY D, PRINCETON, MO, 64673",3,200,1080
291290005095,"28003 JAGUAR PL, PRINCETON, MO, 64673",0,100,2560
291170006726,"15655 LIV 247, CHILLICOTHE, MO, 64601",0,200,2170
291170006727,"15512 LIV 243, CHILLICOTHE, MO, 64601",0,200,2280
291290005083,"27820 JAGUAR PL, PRINCETON, MO, 64673",0,100,676
291290005346,"27846 JAGUAR PL, PRINCETON, MO, 64673",0,0,0
291290005405,"28194 JAGUAR PL, PRINCETON, MO, 64673",0,0,0
291290005085,"28272 JAGUAR PL, PRINCETON, MO, 64673",0,100,1140
291170006744,"14095 LIV 244, CHILLICOTHE, MO, 64601",3,100,1249
291170006745,"14017 LIV 244, CHILLICOTHE, MO, 64601",2,200,1785
291170006736,"14963 HIGHWAY CC, CHILLICOTHE, MO, 64601",4,400,3363
291290001756,"26785 HALLEY RD, PRINCETON, MO, 64673",3,100,1333
291290001758,"10641 HIGHWAY D, PRINCETON, MO, 64673",3,200,1010
291290001774,"11215 HIGHWAY D, PRINCETON, MO, 64673",4,200,1864
291290001777,"11007 JACKPOT ST, PRINCETON, MO, 64673",0,0,0
291290005099,"28579 KANGAROO AVE, PRINCETON, MO, 64673",0,100,1440
291290001779,"11034 JACKPOT ST, PRINCETON, MO, 64673",0,0,0
291290001766,"10998 HIGHWAY D, PRINCETON, MO, 64673",2,200,1148
291290001770,"11007 JACKPOT ST, PRINCETON, MO, 64673",0,0,0
291290001771,"10814 JACKPOT ST, PRINCETON, MO, 64673",1,200,728
291290001780,"11214 HIGHWAY D, PRINCETON, MO, 64673",0,0,0
291290001783,"28749 KANGAROO AVE, PRINCETON, MO, 64673",0,0,0
291290001761,"10843 HWY D, PRINCETON, MO, 64673",0,0,0
291290001763,"10622 IBERIA ST, PRINCETON, MO, 64673",3,200,1084
291290001764,"10586 HIGHWAY D, PRINCETON, MO, 64673",2,100,1127
291290001765,"10846 HWY D, PRINCETON, MO, 64673",3,100,1302
291290005096,"28347 JAGUAR PL, PRINCETON, MO, 64673",0,0,0
291290001750,"13128 HIGHWAY D, PRINCETON, MO, 64673",3,200,1512
291290001751,"13798 HIGHWAY D, PRINCETON, MO, 64673",0,100,432
291290001799,"20848 GAVEL ST, PRINCETON, MO, 64673",5,100,1932
291290001884,"26626 IGUANA AVE, PRINCETON, MO, 64673",0,0,0
291290005128,"24998 HIGHWAY U, PRINCETON, MO, 64673",3,200,2167
291170006933,"308 3RD ST, CHILLICOTHE, MO, 64601",3,200,2022
291170006934,"211 SLACK ST, CHILLICOTHE, MO, 64601",3,100,1358
291170006935,"207 SLACK ST, CHILLICOTHE, MO, 64601",1,100,400
291170006936,"201 SLACK ST, CHILLICOTHE, MO, 64601",0,0,2328
291170006938,"206 RYAN LN, CHILLICOTHE, MO, 64601",0,0,0
291170006798,"18600 LIV 244, CHILLICOTHE, MO, 64601",3,100,1377
291170006895,"100 SAINT PAUL ST, CHILLICOTHE, MO, 64601",4,100,1014
291170006896,"102 SAINT PAUL ST, CHILLICOTHE, MO, 64601",3,100,1272
291170006897,"203 E 2ND ST, CHILLICOTHE, MO, 64601",3,100,1205
291170006898,"223 2ND ST, CHILLICOTHE, MO, 64601",2,100,1124
291170006899,"103 SAINT PAUL ST, CHILLICOTHE, MO, 64601",3,100,1080
291170006941,"308 2ND ST, CHILLICOTHE, MO, 64601",0,0,1200
291170006942,"310 2ND ST, CHILLICOTHE, MO, 64601",0,0,2046
291170006945,"110 HERRIFORD ST, CHILLICOTHE, MO, 64601",0,0,0
291170006947,"103 RYAN ST, CHILLICOTHE, MO, 64601",0,0,0
291290005109,"20651 HARNESS PL, PRINCETON, MO, 64673",0,0,0
291290005111,"24677 US HIGHWAY 65, PRINCETON, MO, 64673",0,100,702
291290005351,"17526 HARBOR PL, PRINCETON, MO, 64673",0,0,0
291290001872,"17173 HARDWOOD RD, PRINCETON, MO, 64673",0,0,0
291170006927,"209 RYAN ST, CHILLICOTHE, MO, 64601",2,100,762
291170006928,"207 RYAN ST, CHILLICOTHE, MO, 64601",2,100,720
291170006929,"201 RYAN ST, CHILLICOTHE, MO, 64601",2,100,936
291170006930,"225 2ND ST, CHILLICOTHE, MO, 64601",3,100,998
291170006932,"304 3RD ST, CHILLICOTHE, MO, 64601",0,0,0
291290001807,"20646 HARNESS PL, PRINCETON, MO, 64673",0,0,0
291290001809,"24700 US HIGHWAY 65, PRINCETON, MO, 64673",0,0,702
291290005136,"25726 HAMMOCK ST, PRINCETON, MO, 64673",3,200,1344
291290001880,"26071 HIGHWAY U, PRINCETON, MO, 64673",2,200,780
291170006916,"111 2ND ST, CHILLICOTHE, MO, 64601",0,0,0
291170006917,"27 2ND ST, CHILLICOTHE, MO, 64601",0,0,0
291170006918,"21 2ND ST, CHILLICOTHE, MO, 64601",0,0,0
291290001815,"21693 HARRIER RD, PRINCETON, MO, 64673",2,100,1560
291170006939,"212 RYAN LN, CHILLICOTHE, MO, 64601",0,0,0
291170006921,"211 HERRIFORD ST, CHILLICOTHE, MO, 64601",3,100,1248
291170006922,"211 2ND ST, CHILLICOTHE, MO, 64601",3,100,720
291170006923,"205 2ND ST, CHILLICOTHE, MO, 64601",3,200,1200
291170006924,"220 3RD ST, CHILLICOTHE, MO, 64601",2,200,960
291170006926,"219 RYAN ST, CHILLICOTHE, MO, 64601",3,100,780
291170006792,"18687 LIV 242, CHILLICOTHE, MO, 64601",3,200,1624
291170010786,"18687 LIV 242, CHILLICOTHE, MO, 64601",0,0,0
291170006794,"15016 LIV 261, CHILLICOTHE, MO, 64601",3,100,936
291170006900,"14 3RD ST, CHILLICOTHE, MO, 64601",0,200,742
291170006901,"12 3RD ST, CHILLICOTHE, MO, 64601",3,100,1054
291170006902,"101 ASHLEY AVE, CHILLICOTHE, MO, 64601",3,100,1056
291170006903,"101 2ND ST, CHILLICOTHE, MO, 64601",3,100,1014
291170006948,"202 2ND ST, CHILLICOTHE, MO, 64601",2,100,896
291170006949,"206 2ND ST, CHILLICOTHE, MO, 64601",3,100,1174
291170006950,"105 HERRIFORD ST, CHILLICOTHE, MO, 64601",0,0,0
291170006951,"210 2ND ST, CHILLICOTHE, MO, 64601",2,100,954
291170006952,"103 RYAN ST, CHILLICOTHE, MO, 64601",0,0,0
291170006954,"206 BRUNSWICK ST, CHILLICOTHE, MO, 64601",3,100,1136
291170006904,"107 2ND ST, CHILLICOTHE, MO, 64601",0,0,784
291170006905,"105 SAINT PAUL ST, CHILLICOTHE, MO, 64601",1,100,560
291170006907,"30 3RD ST, CHILLICOTHE, MO, 64601",2,100,1176
291170006908,"36 3RD ST, CHILLICOTHE, MO, 64601",3,200,1534
291290001887,"17823 ILLINOIS AVE, PRINCETON, MO, 64673",0,0,0
291290005140,"17766 HARDWOOD RD, PRINCETON, MO, 64673",0,100,418
291290001888,"26987 IGUANA AVE, PRINCETON, MO, 64673",0,100,2554
291290001889,"17681 ILLINOIS AVE, PRINCETON, MO, 64673",0,100,1700
291290001908,"18934 HARDWOOD RD, PRINCETON, MO, 64673",0,0,0
291290001869,"24998 HARBOR PL, PRINCETON, MO, 64673",0,200,1965
291290005506,"24998 HARBOR PL, PRINCETON, MO, 64673",0,0,0
291290001870,"25219 HIGHWAY U, PRINCETON, MO, 64673",2,300,1158
291290001896,"19450 HARVARD PL, PRINCETON, MO, 64673",0,0,0
291290001897,"25434 HARMONICA RD, PRINCETON, MO, 64673",3,300,1414
291290001898,"25648 HARMONICA RD, PRINCETON, MO, 64673",2,100,1523
291170006955,"2 2ND ST, CHILLICOTHE, MO, 64601",0,0,3402
291170006956,"26 2ND ST, CHILLICOTHE, MO, 64601",0,0,0
291170006957,"MAIN ST, CHILLICOTHE, MO, 64601",0,0,0
291170006958,"108 E 2ND ST, CHILLICOTHE, MO, 64601",0,0,924
291290001892,"25001 HARMONICA RD, PRINCETON, MO, 64673",2,100,1032
291290001893,"25233 HARMONICA RD, PRINCETON, MO, 64673",3,200,960
291290001895,"19384 HARVARD PL, PRINCETON, MO, 64673",3,100,1680
291290005142,"19403 HARVARD PL, PRINCETON, MO, 64673",0,200,1568
291290005154,"18615 IMPRESS AVE, PRINCETON, MO, 64673",0,0,0
291170006910,"52 3RD ST, CHILLICOTHE, MO, 64601",2,100,550
291170006913,"219 BRUNSWICK ST, CHILLICOTHE, MO, 64601",0,100,1437
291170006914,"203 BRUNSWICK ST, CHILLICOTHE, MO, 64601",3,100,1088
291170006990,"304 PRIMROSE ST, CHILLICOTHE, MO, 64601",0,0,1800
291290001925,"25033 US HIGHWAY 65, PRINCETON, MO, 64673",3,300,2703
291290005159,"25216 IDLE LOOP, PRINCETON, MO, 64673",0,300,1920
291290005160,"25305 US HIGHWAY 65, PRINCETON, MO, 64673",0,300,1530
291290001953,"27969 INDENT PL, PRINCETON, MO, 64673",0,100,1920
291290001954,"27860 INDENT PL, PRINCETON, MO, 64673",0,0,0
291290001956,"27279 INCA AVE, PRINCETON, MO, 64673",0,0,0
291290005182,"27279 INCA AVE, PRINCETON, MO, 64673",0,200,1848
291170006978,"230 MADISON ST, CHILLICOTHE, MO, 64601",0,0,3480
291170006979,"232 MADISON ST, CHILLICOTHE, MO, 64601",0,0,1800
291170006980,"38 HERRIFORD ST, CHILLICOTHE, MO, 64601",0,100,720
291170006981,"104 CONN ST, CHILLICOTHE, MO, 64601",0,0,924
291170006982,"108 CONN ST, CHILLICOTHE, MO, 64601",0,100,550
291290005174,"21649 IMPULSE PL, PRINCETON, MO, 64673",3,200,924
291290005175,"21649 IMPULSE PL, PRINCETON, MO, 64673",0,300,1751
291290001941,"21454 IMPERIAL ST, PRINCETON, MO, 64673",2,100,900
291290005176,"21613 IMPERIAL ST, PRINCETON, MO, 64673",2,100,1331
291170006983,"110 CONN ST, CHILLICOTHE, MO, 64601",0,0,0
291170006984,"114 CONN ST, CHILLICOTHE, MO, 64601",2,100,651
291170006986,"200 CONN ST, CHILLICOTHE, MO, 64601",3,100,850
291170006987,"204 CONN ST, CHILLICOTHE, MO, 64601",0,0,924
291170006989,"108 HENRY ST, CHILLICOTHE, MO, 64601",2,100,768
291290005178,"21926 IMPERIAL ST, PRINCETON, MO, 64673",0,0,0
291170006961,"120 S MITCHELL AVE, CHILLICOTHE, MO, 64601",2,100,960
291170006962,"206 2ND ST, CHILLICOTHE, MO, 64601",3,100,840
291170006963,"119 SAINT PAUL ST, CHILLICOTHE, MO, 64601",3,100,1066
291170006964,"200 MILWAUKEE ST, CHILLICOTHE, MO, 64601",3,100,1260
291170007006,"133 HENRY ST, CHILLICOTHE, MO, 64601",0,100,896
291170007007,"135 HENRY ST, CHILLICOTHE, MO, 64601",3,100,1032
291170007008,"144 HERRIFORD ST, CHILLICOTHE, MO, 64601",0,0,0
291170007009,"132 HERRIFORD ST, CHILLICOTHE, MO, 64601",0,100,1820
291170007010,"126 HERRIFORD ST, CHILLICOTHE, MO, 64601",2,100,720
291170007011,"120 HERRIFORD ST, CHILLICOTHE, MO, 64601",4,100,1152
291290005166,"25920 HARMONICA RD, PRINCETON, MO, 64673",3,300,2416
291290005167,"25818 US HIGHWAY 65, PRINCETON, MO, 64673",0,0,0
291290005168,"25532 IDLE LOOP, PRINCETON, MO, 64673",0,0,0
291290001929,"25849 HARMONICA RD, PRINCETON, MO, 64673",4,100,874
291290001930,"25695 US HIGHWAY 65, PRINCETON, MO, 64673",1,100,532
291170006970,"1 N BRUNSWICK ST, CHILLICOTHE, MO, 64601",0,0,44913
291170006971,"1 HENRY ST, CHILLICOTHE, MO, 64601",0,0,5896
291170007012,"114 HERRIFORD ST, CHILLICOTHE, MO, 64601",2,100,1586
291170007015,"37 HERRIFORD ST, CHILLICOTHE, MO, 64601",2,100,720
291290001950,"27637 INCA AVE, PRINCETON, MO, 64673",3,200,2378
291170006972,"231 MADISON ST, CHILLICOTHE, MO, 64601",2,100,964
291170006973,"309 MADISON ST, CHILLICOTHE, MO, 64601",0,0,6767
291170006975,"311 MADISON ST, CHILLICOTHE, MO, 64601",0,0,1500
291290005162,"25033 US HIGHWAY 65, PRINCETON, MO, 64673",0,100,432
291290005163,"25193 IDLE LOOP, PRINCETON, MO, 64673",0,0,0
291290001926,"25358 IDLE LOOP, PRINCETON, MO, 64673",0,0,0
291290001935,"20208 IMPALA PL, PRINCETON, MO, 64673",3,200,1848
291290001936,"20620 INDIC PL, PRINCETON, MO, 64673",3,200,1792
291290001931,"20913 IMPERIAL ST, PRINCETON, MO, 64673",2,300,1615
291290005170,"20792 IMPERIAL ST, PRINCETON, MO, 64673",0,200,3000
291290001932,"25998 US HIGHWAY 65, PRINCETON, MO, 64673",2,300,1092
291290001934,"26291 US HIGHWAY 65, PRINCETON, MO, 64673",2,200,1404
291290005172,"21000 IMPERIAL ST, PRINCETON, MO, 64673",0,100,2511
291170007000,"120 HENRY ST, CHILLICOTHE, MO, 64601",2,100,1080
291170007001,"114 HENRY ST, CHILLICOTHE, MO, 64601",2,100,946
291170007004,"115 HENRY ST, CHILLICOTHE, MO, 64601",2,100,640
291170007005,"119 HENRY ST, CHILLICOTHE, MO, 64601",2,200,1500
291170006993,"129 CONN ST, CHILLICOTHE, MO, 64601",0,0,1280
291170006994,"131 CONN ST, CHILLICOTHE, MO, 64601",0,0,660
291170006995,"315 VIOLET ST, CHILLICOTHE, MO, 64601",2,100,714
291170006996,"136 HENRY ST, CHILLICOTHE, MO, 64601",0,0,500
291170006998,"132 HENRY ST, CHILLICOTHE, MO, 64601",0,100,938
291290005196,"21352 INDEPENDENCE ST, PRINCETON, MO, 64673",3,200,1818
291290001970,"20870 INDEPENDENCE ST, PRINCETON, MO, 64673",2,200,2496
291290005192,"28248 INCH LOOP, PRINCETON, MO, 64673",0,200,2611
291290005193,"28359 JIGSAW AVE, PRINCETON, MO, 64673",2,0,1222
291290005187,"27962 US HIGHWAY 65, PRINCETON, MO, 64673",4,300,2176
291290005189,"27376 US HIGHWAY 65, PRINCETON, MO, 64673",0,200,2016
291290001960,"27381 INCA AVE, PRINCETON, MO, 64673",2,100,832
291290001961,"27541 INCH LOOP, PRINCETON, MO, 64673",3,200,1809
291290001962,"27617 INCH LOOP, PRINCETON, MO, 64673",0,100,2012
291290001965,"27971 INCH LOOP, PRINCETON, MO, 64673",2,100,1344
291290001966,"27891 INCH LOOP, PRINCETON, MO, 64673",3,200,1596
291290001967,"20637 INDEPENDENCE ST, PRINCETON, MO, 64673",0,0,0
291290001968,"27878 INCH LOOP, PRINCETON, MO, 64673",3,100,1500
291290005190,"27632 INCH LOOP, PRINCETON, MO, 64673",0,300,1920
291290001973,"28995 INCOME LOOP, PRINCETON, MO, 64673",3,100,504
291290001975,"21819 INDEPENDENCE ST, PRINCETON, MO, 64673",4,200,1554
291290001993,"27957 IMRON PL, PRINCETON, MO, 64673",2,100,804
291290001995,"27879 IMRON PL, PRINCETON, MO, 64673",0,200,1216
291290001996,"19001 HIGHWAY D, PRINCETON, MO, 64673",3,100,1229
291290001997,"18041 HIGHWAY D, PRINCETON, MO, 64673",3,100,1118
291290001958,"27272 US HIGHWAY 65, PRINCETON, MO, 64673",3,300,1440
291290005183,"27374 INCH LOOP, PRINCETON, MO, 64673",3,200,1456
291290005184,"27286 INCH LOOP, PRINCETON, MO, 64673",3,100,1592
291290005185,"27508 INCH LOOP, PRINCETON, MO, 64673",2,100,840
291290005186,"27487 INCH LOOP, PRINCETON, MO, 64673",3,200,1200
291290001998,"27878 IMRON PL, PRINCETON, MO, 64673",0,200,450
291290001986,"19487 HIGHWAY D, PRINCETON, MO, 64673",2,200,1782
291290001988,"27944 ICHABOD PL, PRINCETON, MO, 64673",2,100,972
291290001989,"27870 ICHABOD PL, PRINCETON, MO, 64673",0,0,0
291290001990,"19067 HIGHWAY D, PRINCETON, MO, 64673",3,100,1383
291290001979,"22497 JET RD, SPICKARD, MO, 64679",0,100,864
291290001984,"19561 HIGHWAY D, PRINCETON, MO, 64673",0,100,2440
291170007056,"125 RYAN LN, CHILLICOTHE, MO, 64601",0,0,6300
291170007046,"10 S MITCHELL AVE, CHILLICOTHE, MO, 64601",0,0,0
291170007047,"330 S MITCHELL AVE, CHILLICOTHE, MO, 64601",0,0,67301
291170007053,"229 BRUNSWICK ST, CHILLICOTHE, MO, 64601",0,0,5400
291170007054,"307 BRUNSWICK ST, CHILLICOTHE, MO, 64601",2,100,640
291170007022,"150 BRUNSWICK ST, CHILLICOTHE, MO, 64601",0,0,1500
291170007030,"145 BRUNSWICK ST, CHILLICOTHE, MO, 64601",2,100,600
291170007031,"147 BRUNSWICK ST, CHILLICOTHE, MO, 64601",0,0,680
291170007032,"149 BRUNSWICK ST, CHILLICOTHE, MO, 64601",2,100,725
291170007035,"140 BATA ST, CHILLICOTHE, MO, 64601",0,0,0
291170007017,"113 HERRIFORD ST, CHILLICOTHE, MO, 64601",2,100,1092
291170007019,"133 HERRIFORD ST, CHILLICOTHE, MO, 64601",2,100,941
291170007020,"201 VIOLET ST, CHILLICOTHE, MO, 64601",3,100,1200
291170007021,"160 BRUNSWICK ST, CHILLICOTHE, MO, 64601",3,100,460
291170007068,"226 BRUNSWICK ST, CHILLICOTHE, MO, 64601",2,100,672
291170007069,"224 BRUNSWICK ST, CHILLICOTHE, MO, 64601",2,100,672
291170007071,"222 BRUNSWICK ST, CHILLICOTHE, MO, 64601",0,0,304
291290002001,"27969 INLAW AVE, PRINCETON, MO, 64673",3,100,598
291290002002,"19039 HIGHWAY D, PRINCETON, MO, 64673",2,100,574
291290002006,"27990 IMPORT ST, PRINCETON, MO, 64673",3,100,1596
291290002009,"28036 INCLINE PL, PRINCETON, MO, 64673",0,100,384
291170007040,"120 BATA ST, CHILLICOTHE, MO, 64601",0,0,2660
291170007062,"208 BRUNSWICK ST, CHILLICOTHE, MO, 64601",0,0,0
291170007063,"217 HERRIFORD ST, CHILLICOTHE, MO, 64601",2,100,864
291170007064,"219 HERRIFORD ST, CHILLICOTHE, MO, 64601",0,0,1000
291170007065,"221 HERRIFORD ST, CHILLICOTHE, MO, 64601",0,0,256
291170007066,"225 HERRIFORD ST, CHILLICOTHE, MO, 64601",3,100,1204
291170007058,"5 RYAN LN, CHILLICOTHE, MO, 64601",0,0,4800
291170007059,"715 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,0
291170007060,"715 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,5600
291170007061,"208 BRUNSWICK ST, CHILLICOTHE, MO, 64601",0,100,1500
291290002050,"16347 IGLOO RD, PRINCETON, MO, 64673",2,100,950
291290002029,"28795 JASMINE RD, PRINCETON, MO, 64673",4,100,1464
291290002030,"28868 US HIGHWAY 65, PRINCETON, MO, 64673",0,200,1742
291290005199,"19959 HWY D, PRINCETON, MO, 64673",0,0,0
291290002031,"19692 HIGHWAY D, PRINCETON, MO, 64673",3,200,2016
291290002032,"19536 HIGHWAY D, PRINCETON, MO, 64673",0,100,384
291290002033,"28101 INDULGE RD, PRINCETON, MO, 64673",3,100,1080
291290002034,"19064 INSECT ST, PRINCETON, MO, 64673",0,0,0
291290002036,"28574 JIGSAW AVE, PRINCETON, MO, 64673",2,200,1120
291290002038,"40AC JUST E OF THEIR HOUSE, PRINCETON, MO, 64673",0,0,0
291290002019,"28098 INCLINE PL, PRINCETON, MO, 64673",2,100,1163
291290002021,"28222 INDULGE RD, PRINCETON, MO, 64673",3,200,1457
291290002040,"17860 ILLINOIS AVE, PRINCETON, MO, 64673",0,0,300
291290002041,"17600 ILLINOIS AVE, PRINCETON, MO, 64673",0,300,1157
291290002042,"17486 ILLINOIS AVE, PRINCETON, MO, 64673",0,0,0
291290005202,"17334 ILLINOIS AVE, PRINCETON, MO, 64673",0,0,0
291290005203,"17394 ILLINOIS AVE, PRINCETON, MO, 64673",0,0,0
291290002045,"17103 ILLINOIS AVE, PRINCETON, MO, 64673",2,100,1181
291290002046,"17363 HIGHWAY W, PRINCETON, MO, 64673",0,0,0
291290005484,"17198 ILLINOIS AVE, PRINCETON, MO, 64673",0,0,0
291170007080,"226 HENRY ST, CHILLICOTHE, MO, 64601",0,0,0
291170007084,"301 HENRY ST, CHILLICOTHE, MO, 64601",2,100,660
291170007086,"319 HENRY ST, CHILLICOTHE, MO, 64601",0,100,1560
291170007120,"220 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,1984
291170007121,"820 3RD ST, CHILLICOTHE, MO, 64601",0,0,4247
291170007122,"201 CHERRY ST, CHILLICOTHE, MO, 64601",2,100,1570
291170007124,"200 WASHINGTON ST, CHILLICOTHE, MO, 64601",0,0,2616
291170007125,"220 CHERRY ST, CHILLICOTHE, MO, 64601",0,400,2278
291290002066,"29021 KELLOGG AVE, PRINCETON, MO, 64673",3,100,1344
291170007101,"400 3RD ST, CHILLICOTHE, MO, 64601",0,100,2200
291170007103,"416 3RD ST, CHILLICOTHE, MO, 64601",2,100,1176
291170007104,"420 3RD ST, CHILLICOTHE, MO, 64601",3,100,1760
291170007105,"423 2ND ST, CHILLICOTHE, MO, 64601",2,100,777
291170007106,"411 2ND ST, CHILLICOTHE, MO, 64601",3,100,1344
291170007107,"403 2ND ST, CHILLICOTHE, MO, 64601",2,100,1064
291170007108,"236 VINE ST, CHILLICOTHE, MO, 64601",0,0,1530
291170007109,"508 3RD ST, CHILLICOTHE, MO, 64601",2,100,680
291170007111,"215 ELM ST, CHILLICOTHE, MO, 64601",0,100,1768
