,PROJECT_ID,ABSTRACT,PROJECT_TERMS,PROJECT_TITLE,DEPARTMENT,AGENCY,PROJECT_START_DATE,PROJECT_END_DATE,FY,FY_TOTAL_COST
10,90016,"The University of Colorado is establishing a Distributed Center for STEM Education Research and Transformation that integrates education projects across the campus.  The Center addresses the three themes outlined in the National Academy of Science report  Rising Above the Gathering Storm . These are: (1) Teachers in K-12 education (10,000 Teachers, 10 Million Minds), (2) Research (Sowing Seeds), and (3) Higher Education (Best and Brightest).  This Distributed Center involves eight traditional departments in three colleges and schools, including: Education, Life Sciences, Mathematics, Physical Sciences, and Engineering.  Existing education projects being integrated into the center include: ADVANCE (Increasing the Participation and Advancement of Women in Academic Science and Engineering Careers); Course Curriculum and Laboratory Improvement projects; Robert Noyce Teaching Scholarship project; Integrative Graduate Education and Research Traineeship projects; and Research and Evaluation on Education in Science and Engineering projects.",Address; Biological Sciences; career; college; Colorado; Education; Education Projects; Educational Curriculum; Educational process of instructing; Engineering; Evaluation Research; Graduate Education; Laboratories; Mathematics; Mind; physical science; Reporting; Research; Scholarship; Schools; Science; Seeds; teacher; Traineeship; Universities; Woman,I3: TOWARDS A CENTER FOR STEM EDUCATION,NSF,NSF,8/15/2008,7/31/2011,2008,599192.0
11,90019,"Scientists, inventors, writers, and other creators have attested to the importance of inspiration in the creative process. In contrast, creativity researchers have generally dismissed the concept of inspiration, arguing that ascription of creative insight to the intervention of a supernatural source ( muse ) is outmoded myth. However, it is possible to reconcile creators' accounts of inspiration with contemporary science. Specifically, consistent with creators' accounts, inspiration is posited to be an effect of creative insight, not its cause; inspiration is posited to be a motivational state that is aroused in response to a creative insight and that compels the individual to translate the creative insight into a creative product. This perspective exposes an important gap in the research literature. Creativity researchers have made considerable progress in identifying the cognitive, neurological, and contextual origins of creative insight (thus debunking the notion of Muse) but have largely ignored the state of inspiration that promotes the translation of creative insights into creative products. This oversight is striking, because the failure to translate creative ideas into tangible products is likely to be among the most important obstacles to innovation. This project involves three primary goals. The first goal is to develop methods for the assessment of inspiration and to provide evidence of their validity. Several methods of assessment are being developed, including self-report questionnaires and objective indicators derived, for instance, from digital video of nonverbal behaviors and from electronic monitoring of the creative process. The second goal is to demonstrate that inspiration is a robust predictor of creativity and other socially valued outcomes, including work productivity and efficiency. Several types of creative activity are examined, including invention, scientific writing, and the writing of poetry. In each case, creativity is assessed objectively (e.g., receipt of patents) or through a peer-review process. The third goal is to establish the functional significance of inspiration by integrating it with contemporary theories of personality and human motivation. For instance, the personality traits that predict the creativity of an initial insight are expected to be fundamentally different from the traits that predict the tendency to become inspired to actualize the insight. In addition, mysterious aspects of the subjective experience of inspiration, such as the feeling that one is functioning as the mouthpiece of a power beyond oneself, are expected to be explained by the involvement of implicit (unconscious) processes.This project will have important impacts beyond advancing the motivation, inspiration, and creativity research literatures. For instance, the findings will be widely disseminated in the form of research articles, book chapters, and conference presentations; tools for the assessment of inspiration, known to be predictive of creativity, productivity, and efficiency, will be available for use in the workplace and in educational settings; and policy makers and others concerned with societal adaptation to changing physical and sociopolitical environments will be equipped with well-validated models of the processes through which innovative and transformative ideas are translated into concrete products and solutions.",Accounting; Alprostadil; Behavior; Book Chapters; Breathing; Cognitive; Creativeness; digital; Electronics; Employee Strikes; Environment; experience; Feeling; Goals; Human; Individual; innovation; insight; Intervention; Legal patent; Literature; Methods; Modeling; Monitor; Motivation; Neurologic; Outcome; Patient Self-Report; Peer Review; Personality; Personality Traits; Poetry; Policy Maker; Process; Productivity; Questionnaires; Research; Research Personnel; response; Science; Scientist; Solutions; Source; symposium; theories; tool; trait; Translating; Translations; transmission process; Unconscious State; Work; Workplace; Writing,MOD - INSPIRATION AS TRANSMISSION OF CREATIVE INSIGHT,NSF,NSF,1/1/2009,12/31/2011,2008,376986.0
12,89991,"This proposed project is an empirical study that falls within the contextual research strand of the REESE program.  The aim is to conduct research about STEM education relative to achievement gaps that exist between minority and disadvantaged students and their non-minority counterparts. The outcomes of this study will help in addressing the convergence of several trends that may exact increasing costs to individuals on the lower end of the gap, the economy, and to social and political ideas.   The achievement gap is a deceptively complex scientific problem that will increasingly require studying the origin and evolution of gaps from earliest childhood.  In that regard, this study will integrate research trends in the developmental sciences, the cognitive and neurosciences and economics, and education research and other strands of social science to develop interventions to address gaps in more efficient ways. The first large nationally representative longitudinal data collection will be used for this study.  This large database includes information from nine months to grade eight that will be used to test and compare the leading hypotheses about the origin and evolution of gaps.  To meet the challenge of turning such data into credible evidence that might inform intervention plans and further research, two statistical estimation strategies (growth and econometric models), information from supporting meta-analysis, and an extensive advisory network of experts will be used to conduct the study.  The research will focus on: (1) Building better theoretical and empirical research models directed toward understanding how these gaps develop from conception to school entry; (2) Identifying effective strategies and inventions that might efficiently narrow gaps prior to school entry; (3) Building better explanations about why gaps are so difficult to close during schooling; (4) formulating stronger suggestions about why gaps for some minority groups expand during schooling, while gaps for other minority students narrow; and (5) Identifying the conditions associated with significant positive changes in learning trajectories during schooling for the small proportion of minority and disadvantaged students who narrow their score differences with white advantaged students.Broader Impacts: The study is likely to advance knowledge and discovery in the field in that it brings together researchers from many fields to examine ways to better understand the achievement gap in STEM areas.  The results could benefit education stakeholders interested in improving STEM education for all students.  Potentially, this study could inform and influence current policy considerations regarding mandatory pre-school enrollment, and in that regard could be transformative.  State and local policymakers will assist with dissemination as well as national outlets established through earlier studies.",Achievement; Address; Area; cognitive neuroscience; Complex; Conceptions; cost; Data; Data Collection; Databases; Development; Disadvantaged; early childhood; Econometric Models; Economics; Education; Empirical Research; Evolution; falls; Growth; improved; Individual; interest; Intervention; Knowledge Discovery; Learning; meetings; Meta-Analysis; Minority; Minority Groups; Modeling; Outcome Study; Policies; programs; Relative (related person); Research; Research Personnel; School Enrollments; Schools; Science; social; Social Sciences; Students; Suggestion; Testing; trend,MATH AND SCIENCE ACHIEVEMENT GAPS FOR MINORITY AND DISADVANTAGED STUDENTS: DEVELOPMENTAL AND ENVIRONMENTAL INFLUENCES FROM NINE MONTHS TO 8TH GRADE,NSF,NSF,9/15/2008,8/31/2012,2008,952710.0
13,90026,"This project is supporting expansion and continuation of a successful series of faculty development workshops run by the Geosciences Division of the Council on Undergraduate Research (GeoCUR). These workshops are held in conjunction with annual and sectional meetings of the Geological Society of America (GSA) and the American Geophysical Union (AGU), and at the national meeting of the Association of American Geographers (AAG). They are designed to help faculty develop and sustain undergraduate research programs. This project is making these workshops available to a wider audience, as well as serving as a means of leadership development for rising and current geoscience faculty. Alumni of past GeoCUR workshops are now actively involved in leadership positions within CUR, and they are facilitators for this series of workshops.",American; Americas; design; Development; Educational workshop; Faculty; Leadership; meetings; Positioning Attribute; programs; Research; Running; Series; Societies,FACULTY DEVELOPMENT WORKSHOPS TO SUPPORT ENGAGEMENT IN UNDERGRADUATE RESEARCH,NSF,NSF,10/1/2008,9/30/2011,2008,49000.0
14,90029,"The Inland Northwest Community Access Network (TINCAN), the Puget Sound Center for Teaching, Learning and Technology (PSCTLT), and Reel Grrls (a community media center) are partnering to involve 6th and 7th grade middle school girls in science-focused after-school club activities in 10 schools in Seattle and Spokane, Washington. The Science Journalism Pathways to STEM Careers project is engaging girls in science journalism through information and communication technologies (ICT) to investigate and publish information about local science issues of interest to their communities. The ICT focus is video, multimedia, and the Internet. Girls are also conducting hands-on activities and interviewing STEM professionals to learn issue-related science content. The goals of the project are to (1) increase girls' ICT fluency, (2) increase girls' science literacy, (3) increase girls' interest in STEM careers, and (4) increase STEM content in non-science courses taught by social studies teachers who manage the after-school clubs.",career; Communication; Communities; Educational process of instructing; girls; Goals; Hand; interest; Internet; Interview; Journalism; junior high school; Learning; literacy; middle school; Multimedia; Pathway interactions; Publishing; Schools; Science; social; sound; teacher; Technology; Washington,SCIENCE JOURNALISM PATHWAYS TO STEM CAREERS,NSF,NSF,10/1/2008,9/30/2011,2008,1434571.0
15,90031,"[This proposal is part of a funded CRP from the EuroCORES HumVIB competition.]Can electoral institutions overcome the political consequences of social exclusion and poverty? What role did political parties play in incorporating the working classes into the electorates of European democracies? And, why are so many Americans, particularly the working and lower middle people, still alienated from participation in their countrys electoral processes? This research begins with the premise that these questions reflect different perspectives on the same political phenomenon: The context of electoral competition especially the rules governing legislative elections and their interactions with the geographic distribution income shapes the incentives of political actors to mobilize and incorporate low-income and working-class citizens. The proposed research contributes to a recommended Collaborative Research Proposal from the EuroCORES HumVIB competition. Earlier accounts of the relationship redistributive policy emphasize a stark division between multimember district (MMD) electoral rules and single-member district (SMD) rules (e.g., Iversen & Soskice 2006, Persson & Tabellini 2000). These accounts, however, miss the important modifying effect of electoral context - specifically, the geographic distribution of citizens of different types - on the effect of electoral rules in structuring legislators' policy-making incentives. The intellectual merits of this proposal lie, therefore, in the recognition that given the national context in which elections are held - in particular, the geographic distribution of income - the electoral institutions of contemporary democracies may undermine the opportunities for those societies to achieve their democratic ideals.As part of a European Science Foundation Collaborative Research Scheme (EUROCORES), the proposed research will contribute to a broadly collaborative and highly integrated project that is motivated by questions about voter turnout. The proposed research will contribute to the theoretical development and data collection exercises of this larger project.",Accounting; Affect; American; Data Collection; Democracy; Development; European; Exclusion; Exercise; Factor Analysis; Foundations; Funding; Geographic Distribution; Incentives; Income; Institution; Low income; member; Play; Policies; Policy Making; Poverty; Process; Research; Research Proposals; Role; Scheme; Science; Shapes; social; Societies; Structure; System; Voting; Work,VOTER TURNOUT AND ABSTENTION IN CONTEXT: A MULTI-LEVEL ANALYSIS OF THE FACTORS AFFECTING VOTER TURNOUT AND ABSTENTION IN SYSTEMS OF MULTI-LEVEL GOVERNANCE,NSF,NSF,9/15/2008,8/31/2011,2008,199585.0
16,89972,"Eye tracking has become a widespread tool throughout the cognitive sciences and has attracted particular attention as a behavioral measurement tool for children with developmental disabilities. However, there are no standardized quantitative tools for assessing broadly defined attention skills in young children, and there is a lack of analysis techniques that would allow gaze patterns to be compared across individuals, across populations, or for a single individual across time.  This study will develop methods of quantitatively measuring attentional capacities by (1) designing a Visual Attention Assessment Suite (VAAS) which examines the interaction and impact of particular features of scenes on visual attention; (2) constructing novel computational analysis techniques for comparing gaze patterns across individuals, populations, and time; (3) validating these techniques against both standard behavioral assessment protocols and through an embodied modeling approach to ensure that our models capture the behaviorally important aspects of gaze.  The regulation of attention has been hypothesized as one of the fundamental factors affecting early development of children with autism.  This project will develop quantitative measures that can be used as diagnostic and prognostic indicators and to evaluate the effectiveness of particular treatment approaches.  This project represents the first integrated and interdisciplinary attempt to develop a much needed full-scale diagnostic instrument that operates purely through eye-tracking, computational techniques, and individual modeling.   Although our primary focus is the interpretation of gaze data with respect to autism, eye tracking is used extensively in psychology, primatology, usability studies, marketing, and human-computer interaction experiments.  The models and analysis tools constructed under this project will be equally applicable to these other domains.  This project also has the potential to produce novel methods of assessing attentional abnormalities in other developmental disorders (e.g., mental retardation, attention deficit disorder, specific learning disabilities), novel educational assessment methods of pre-kindergarten readiness, as well as to develop training methods for teaching clinicians and educators behavioral assessment using a robot as a model illustrating various attentional patterns in children with disabilities.",Affect; Attention; Attention Deficit Disorder; Autistic Disorder; Behavior assessment; behavior measurement; Child; Child Development; Cognitive Science; Computational Technique; Computer Analysis; computer human interaction; Data; design; Developmental Disabilities; developmental disease/disorder; Diagnostic; Disabled Children; Educational Assessment; Effectiveness; Ensure; Eye; gaze; Individual; instrument; kindergarten; Learning Disabilities; Marketing; Measures; Mental Retardation; Methods; Modeling; novel; Pattern; Population; prognostic indicator; Prognostic Marker; Protocols documentation; Psychology; Readiness; Regulation; research study; Robot; Robotics; skills; Teaching Method; Techniques; Time; tool; Training; usability; Visual attention,CDI-TYPE I: UNDERSTANDING REGULATION OF VISUAL ATTENTION IN AUTISM THROUGH COMPUTATIONAL AND ROBOTIC MODELING,NSF,NSF,10/1/2008,3/31/2012,2008,700000.0
17,90034,"Engineering - Chemical (53)Current engineering education embraces computer-based visualizations and simulations to foster student learning. There is evidence that these technological advances, while improving student understanding of complex theories, have simultaneously led to a decrease in opportunities for students to explore forces, causal factors, and effects in the real world. The result is that diminished opportunity to physically experience produces a diminished ability to perceive among our undergraduate students. In this project, laboratory exercises are being developed to reconnect undergraduate chemical engineering students with the physical world. The new lab experiences emphasize somatic opportunities that promote physical insight and engineering judgment. These activities are designed to stimulate independent thought and creativity while promoting use of the human senses, tactile learning, tinkering, and data interpretation. The project's impact on student learning is being rigorously assessed through qualitative and quantitative measures. Project results are being broadly disseminated through presentations at conferences and through the development of a project web site.",base; Chemical Engineering; Complex; Computers; Creativeness; Data; design; Development; Education; Engineering; Exercise; experience; Fostering; Human; Imagery; improved; insight; Judgment; Laboratories; Learning; Measures; simulation; Students; symposium; Tactile; theories; web site,RECONNECTING CHEMICAL ENGINEERING STUDENTS WITH THE PHYSICAL WORLD,NSF,NSF,1/1/2009,12/31/2010,2008,82509.0
18,90036,INNOVATIVE TECHNOLOGY AND LIFE SCIENCE RESEARCH ENABLING ROBOTIC AND HUMAN SPACE EXPLORATION NASA''s mission is to pioneer the future in space exploration / scientific discovery / and aeronautics research. Within the next 20 years NASA will be laying the,Biological Sciences; Future; Human; innovative technologies; Mission; Research; Robotics; Space Explorations; United States National Aeronautics and Space Administration,INNOVATIVE TECHNOLOGY AND LIFE SCIENCE RESEARCH ENABLING ROBOTIC AND HUMAN SPACE EXPLORATION NASA''''S MISSION IS TO PIONEER THE FUTURE IN SPACE EXPLORATION / SCIENTIFIC DISCOVERY / AND AERONAUTICS RESEARCH. WITHIN THE NEXT 20 YEARS NASA WILL BE LAYING THE,NASA,NASA,9/4/2008,9/3/2011,2008,1218202.0
19,90038,"ABSTRACT0736126 PI: BardeenThis award is for I2U2: Interactions in Understanding the Universe, an  educational virtual organization  (EDVO), which is designed to strengthen the education and outreach activities of scientific experiments at U.S. universities and laboratoriesby providing infrastructure support and a program framework for a portfolio of coherent, collaborative online science education laboratories. I2U2 maintains a growing online portfolio of educational laboratories for a diverse range of disciplines and provides tools and support services to assist developers in creating these educational resources. These laboratories break new ground by using the national Grid cyberinfrastructure for education in the same way that science increasingly uses the Grid.   I2U2 collaboratories take two similar but distinct shapes. ?e-Labs,? delivered as Web-based portals accessible in the classroom and at home, are implemented with the ever-expanding capabilities of Web-based media. ?i-Labs,? are delivered as interactive interfaces typically located within science museums and similar public venues.   I2U2 will deploy and maintain itself as a ?virtual organization? to provide support for participants across project boundaries and from many different home institutions who share a common interest in developing Grid-based education and outreach resources, and who seek to communicate, coordinate and reach their target audience through the Internet and the Grid.   I2U2 will also extensively evaluate and assess the effectiveness and use of the portfolio of science education laboratories.",Award; base; collaboratory; design; Discipline; Education; Education and Outreach; Home environment; Institution; interest; Internet; Laboratories; Museums; Online Systems; Participant; programs; Research Infrastructure; research study; Resources; Science; science education; Services; Shapes; tool; Universities; Use Effectiveness; virtual,INTERACTIONS IN UNDERSTANDING THE UNIVERSE (I2U2),NSF,NSF,10/1/2008,9/30/2012,2008,1950000.0
20,90041,"This study is intended to develop better understanding of why changes in reform-based practices in higher education are slow to develop.  The project aims to increase understanding of the relationship between mental models of faculty about effective pedagogy in STEM fields and the extent of consensus about such pedagogy. The research will also examine individual and institutional factors that may influence mental models and consensus and the individual and group level factors that are related to teaching practices and changes in cognitive structure and consensus over time. The study will use cognitive frameworks to explain institutional inertia and will develop methodological approaches to examine several different units of analysis using both cognitive and cultural frameworks.  The investigators will create an evaluation design that will be tested in higher education institutions.  It will describe the mental models held by individual faculty about effective pedagogy, describe the groups that have consensus on these structures, and describe how individuals and institutions vary in teaching approaches.   The study will measure changes in faculty views of pedagogical practices over time by following faculty over time.  Data will be gathered from faculty in math, life science and physical sciences over a three year period. The primary source of data will be a survey instrument given in the first and third year. There will also be in-dept interviews with subsets of faculty.",base; Biological Sciences; Cognition; Cognitive; Consensus; Data; Data Sources; design; Education; Educational process of instructing; Evaluation; Faculty; Individual; Institution; Interview; Longitudinal Studies; Measures; Methods; Modeling; physical science; Psyche structure; Research; Research Personnel; Structure; Surveys; Testing; Time,"CULTURE, COGNITION, AND EVALUATION OF STEM HIGHER EDUCATION REFORM: A MIXED-METHODS LONGITUDINAL STUDY",NSF,NSF,10/1/2008,9/30/2011,2008,797747.0
