"","lemma","verb_count","item2","cooccurence_count"
"7944","attainment",1,"overestimate",1
"7945","attainment",1,"repetitious",1
"7946","attainment",1,"reusable",1
"7947","attainment",1,"rigor",1
"7948","attainment",1,"skew",1
"7949","attainment",1,"teamwork",1
"7950","attainment",1,"towards",1
"7951","attainment",1,"trust",1
"7952","attainment",1,"unity",1
"7953","attainment",1,"usa",1
"7954","attainment",1,"vendor",1
"7955","augmentee",1,"sop",2
"7956","augmentee",1,"bill",1
"7957","augmentee",1,"credential",1
"7958","augmentee",1,"efficiently",1
"7959","augmentee",1,"especially",1
"7960","augmentee",1,"parent",1
"7961","augmentee",1,"unforeseen",1
"7962","award",1,"note",7
"7963","award",1,"life",5
"7964","award",1,"throughout",4
"7965","award",1,"negotiate",3
"7966","award",1,"oct",3
"7967","award",1,"outcome",3
"7968","ay",1,"cg",1
"7969","ay",1,"constrain",1
"7970","ay",1,"cpr",1
"7971","ay",1,"culminate",1
"7972","ay",1,"dist",1
"7973","ay",1,"drb",1
"7974","ay",1,"incorporation",1
"7975","ay",1,"ipl",1
"7976","ay",1,"jpd",1
"7977","ay",1,"ribution",1
"7978","backlogged",1,"note",8
"7979","backlogged",1,"ton",5
"7980","backlogged",1,"effective",3
"7981","backlogged",1,"cutoff",2
"7982","backlogged",1,"extend",2
"7983","backlogged",1,"icod",2
"7984","backlogged",1,"increment",2
"7985","backlogged",1,"overall",2
"7986","backlogged",1,"procure",2
"7987","backlogged",1,"rdd",2
"7988","backlogged",1,"sealift",2
"7989","backlogged",1,"sep",2
"7990","backlogged",1,"tempo",2
"7991","backlogged",1,"acsa",2
"7992","backlogged",1,"book",2
"7993","backlogged",1,"burden",2
"7994","backlogged",1,"cins",2
"7995","backlogged",1,"continual",2
"7996","backlogged",1,"efficiency",2
"7997","backlogged",1,"endurance",2
"7998","backlogged",1,"prolong",2
"7999","backlogged",1,"refer",2
"8000","bed",1,"mtf",3
"8001","bed",1,"hand",2
"8002","bed",1,"itv",2
"8003","bed",1,"mtfs",2
"8004","bed",1,"note",2
"8005","bed",1,"reconfigure",2
"8006","bed",1,"stop",2
"8007","bed",1,"consumable",2
"8008","bed",1,"departure",2
"8009","bed",1,"distance",2
"8010","bed",1,"medevac",2
"8011","bed",1,"worsen",2
"8012","behave",1,"cognition",1
"8013","behave",1,"facebook",1
"8014","behave",1,"favorable",1
"8015","behave",1,"influential",1
"8016","behave",1,"instagram",1
"8017","behave",1,"pinterest",1
"8018","behave",1,"radio",1
"8019","behave",1,"speak",1
"8020","behave",1,"tiktok",1
"8021","behave",1,"traditional",1
"8022","behave",1,"twitter",1
"8023","believe",1,"like",4
"8024","believe",1,"closely",2
"8025","believe",1,"connected",2
"8026","believe",1,"for",2
"8027","believe",1,"some",2
"8028","believe",1,"there",2
"8029","billet",1,"require",60
"8030","billet",1,"fill",49
"8031","billet",1,"proficiency",43
"8032","billet",1,"include",41
"8033","billet",1,"specific",40
"8034","bind",1,"correctly",1
"8035","bind",1,"eradicate",1
"8036","bind",1,"horizontal",1
"8037","bind",1,"illegal",1
"8038","bind",1,"numerous",1
"8039","bind",1,"restoration",1
"8040","bind",1,"sewage",1
"8041","bind",1,"sofa",1
"8042","bind",1,"vertical",1
"8043","bind",1,"weatherproof",1
"8044","biometric",1,"database",11
"8045","biometric",1,"abis",11
"8046","biometric",1,"authoritative",11
"8047","biometric",1,"collect",7
"8048","biometric",1,"file",7
"8049","biometric",1,"transmission",7
"8050","blend",1,"draw",1
"8051","blend",1,"exert",1
"8052","blend",1,"face",1
"8053","blend",1,"four",1
"8054","blend",1,"interdependent",1
"8055","blend",1,"mnfs",1
"8056","blend",1,"neutralization",1
"8057","block",1,"countermobility",2
"8058","block",1,"graduation",2
"8059","block",1,"reject",2
"8060","block",1,"sloc",2
"8061","block",1,"border",1
"8062","block",1,"check",1
"8063","block",1,"cliff",1
"8064","block",1,"collective",1
"8065","block",1,"combination",1
"8066","block",1,"commission",1
"8067","block",1,"constrict",1
"8068","block",1,"corp",1
"8069","block",1,"deliberately",1
"8070","block",1,"demolition",1
"8071","block",1,"detonate",1
"8072","block",1,"encounter",1
"8073","block",1,"enforce",1
"8074","block",1,"enlist",1
"8075","block",1,"every",1
"8076","block",1,"explode",1
"8077","block",1,"fail",1
"8078","block",1,"flank",1
"8079","block",1,"forest",1
"8080","block",1,"hinder",1
"8081","block",1,"impede",1
"8082","block",1,"impediment",1
"8083","block",1,"impose",1
"8084","block",1,"inflict",1
"8085","block",1,"invalid",1
"8086","block",1,"landmine",1
"8087","block",1,"lay",1
"8088","block",1,"merchant",1
"8089","block",1,"mountain",1
"8090","block",1,"nco",1
"8091","block",1,"onshore",1
"8092","block",1,"placement",1
"8093","block",1,"possibility",1
"8094","block",1,"presentation",1
"8095","block",1,"prohibit",1
"8096","block",1,"recognize",1
"8097","block",1,"redundancy",1
"8098","block",1,"remainder",1
"8099","block",1,"retreat",1
"8100","block",1,"rotc",1
"8101","block",1,"scheme",1
"8102","block",1,"school",1
"8103","block",1,"seaborne",1
"8104","block",1,"soft",1
"8105","block",1,"specifically",1
"8106","block",1,"standoff",1
"8107","block",1,"subsurface",1
"8108","block",1,"swamp",1
"8109","block",1,"thus",1
"8110","block",1,"trade",1
"8111","block",1,"umbrella",1
"8112","block",1,"unfavorable",1
"8113","block",1,"universal",1
"8114","block",1,"waterway",1
"8115","board",1,"center",161
"8116","board",1,"cell",160
"8117","board",1,"group",152
"8118","board",1,"work",148
"8119","board",1,"bureau",137
"8120","bomb",1,"gravity",16
"8121","bomb",1,"icbm",16
"8122","bomb",1,"intercontinental",16
"8123","bomb",1,"slbm",16
"8124","bomb",1,"submarine",16
"8125","breech",1,"erode",1
"8126","breech",1,"every",1
"8127","breech",1,"expedient",1
"8128","breech",1,"flood",1
"8129","breech",1,"fortification",1
"8130","breech",1,"impediment",1
"8131","breech",1,"juo",1
"8132","breech",1,"rain",1
"8133","breech",1,"regain",1
"8134","breech",1,"resume",1
"8135","breech",1,"rockslide",1
"8136","breech",1,"spirit",1
"8137","breech",1,"spoil",1
"8138","breech",1,"urban",1
"8139","bunker",1,"convoy",1
"8140","bunker",1,"length",1
"8141","bunker",1,"overfly",1
"8142","bunker",1,"overland",1
"8143","bunker",1,"railheads",1
"8144","bunker",1,"ramp",1
"8145","bunker",1,"size",1
"8146","bunker",1,"trailer",1
"8147","by",1,"four",20
"8148","by",1,"weeks",20
"8149","by",1,"every",10
"8150","by",1,"feeling",10
"8151","by",1,"like",6
"8152","by",1,"than",6
"8153","bypass",1,"distinguish",1
"8154","bypass",1,"endeavor",1
"8155","bypass",1,"frequently",1
"8156","bypass",1,"imminent",1
"8157","bypass",1,"otherwise",1
"8158","bypass",1,"outmaneuvering",1
"8159","canalize",1,"immobilize",1
"8160","canalize",1,"subsurface",1
"8161","canalize",1,"word",1
"8162","care",1,"include",60
"8163","care",1,"date",53
"8164","care",1,"description",53
"8165","care",1,"note",53
"8166","care",1,"priority",52
"8167","care",1,"dj",52
"8168","care",1,"routine",52
"8169","cat",1,"provide",26
"8170","cat",1,"approval",25
"8171","cat",1,"national",25
"8172","cat",1,"priority",24
"8173","cat",1,"date",24
"8174","cat",1,"policy",24
"8175","cat",1,"description",24
"8176","cat",1,"dj",24
"8177","cat",1,"routine",24
"8178","cat",1,"note",24
"8179","catalog",1,"note",7
"8180","catalog",1,"mcda",3
"8181","catalog",1,"method",3
"8182","catalog",1,"multi",3
"8183","catalog",1,"rank",3
"8184","catalog",1,"surge",3
"8185","catch",1,"introduction",1
"8186","chair",1,"committee",1
"8187","chair",1,"na",1
"8188","chair",1,"polad",1
"8189","challenge",1,"interagency",18
"8190","challenge",1,"description",18
"8191","challenge",1,"note",18
"8192","challenge",1,"combatant",15
"8193","challenge",1,"specific",15
"8194","channel",1,"description",18
"8195","channel",1,"dj",18
"8196","channel",1,"routine",18
"8197","channel",1,"note",18
"8198","channel",1,"traffic",9
"8199","chaplain",1,"command",33
"8200","chaplain",1,"liaison",28
"8201","chaplain",1,"include",26
"8202","chaplain",1,"relationship",25
"8203","chaplain",1,"authorize",24
"8204","chat",1,"evolution",1
"8205","chat",1,"install",1
"8206","chat",1,"instrument",1
"8207","chat",1,"nsc",1
"8208","chat",1,"oppose",1
"8209","chat",1,"promptly",1
"8210","cite",1,"competent",1
"8211","cite",1,"conclude",1
"8212","cite",1,"detention",1
"8213","cite",1,"incorporation",1
"8214","cite",1,"large",1
"8215","cite",1,"loac",1
"8216","cite",1,"offset",1
"8217","cite",1,"presentation",1
"8218","cite",1,"prison",1
"8219","cite",1,"promise",1
"8220","cite",1,"representation",1
"8221","cite",1,"statute",1
"8222","cite",1,"sufficiency",1
"8223","civil",1,"state",223
"8224","civil",1,"government",223
"8225","civil",1,"priority",209
"8226","civil",1,"approval",204
"8227","civil",1,"date",196
"8228","civil",1,"routine",196
"8229","clarify",1,"delineate",1
"8230","clarify",1,"distill",1
"8231","clarify",1,"easily",1
"8232","clarify",1,"equally",1
"8233","clarify",1,"particular",1
"8234","clarify",1,"prohibit",1
"8235","clarify",1,"ruf",1
"8236","clarify",1,"standalone",1
"8237","clarify",1,"violate",1
"8238","clean",1,"cubic",1
"8239","clean",1,"endanger",1
"8240","clean",1,"expose",1
"8241","clean",1,"pound",1
"8242","clean",1,"species",1
"8243","clean",1,"wildlife",1
"8244","clean",1,"yard",1
"8245","cleanup",1,"correctly",1
"8246","cleanup",1,"expose",1
"8247","cleanup",1,"fight",1
"8248","cleanup",1,"fishery",1
"8249","cleanup",1,"frontier",1
"8250","cleanup",1,"ha",1
"8251","cleanup",1,"negative",1
"8252","cleanup",1,"ofda",1
"8253","cleanup",1,"oversee",1
"8254","cleanup",1,"prompt",1
"8255","cleanup",1,"seaward",1
"8256","cleanup",1,"strengthen",1
"8257","cleanup",1,"substance",1
"8258","closure",1,"date",24
"8259","closure",1,"determine",17
"8260","closure",1,"destination",17
"8261","closure",1,"final",17
"8262","closure",1,"note",17
"8263","coach",1,"facilitation",2
"8264","coach",1,"relational",2
"8265","coach",1,"distinctive",1
"8266","coach",1,"epw",1
"8267","coach",1,"ethic",1
"8268","coach",1,"ethical",1
"8269","coach",1,"fall",1
"8270","coach",1,"honor",1
"8271","coach",1,"hospitalize",1
"8272","coach",1,"internee",1
"8273","coach",1,"intervention",1
"8274","coach",1,"lie",1
"8275","coach",1,"ministry",1
"8276","coach",1,"rff",1
"8277","coach",1,"rp",1
"8278","coach",1,"seasonal",1
"8279","coach",1,"specialist",1
"8280","coincide",1,"comprise",1
"8281","coincide",1,"discuss",1
"8282","coincide",1,"face",1
"8283","coincide",1,"introduce",1
"8284","coincide",1,"opposition",1
"8285","coincide",1,"troublesome",1
"8286","coincide",1,"underscore",1
"8287","coincide",1,"undesirable",1
"8288","collateral",1,"percent",93
"8289","collateral",1,"priority",74
"8290","collateral",1,"effect",73
"8291","collateral",1,"jp",69
"8292","collateral",1,"routine",69
"8293","collateral",1,"note",69
"8294","commencement",1,"decentralize",1
"8295","commencement",1,"depord",1
"8296","commencement",1,"diploma",1
"8297","commencement",1,"drive",1
"8298","commencement",1,"efficient",1
"8299","commencement",1,"enlist",1
"8300","commencement",1,"ethnic",1
"8301","commencement",1,"female",1
"8302","commencement",1,"geographically",1
"8303","commencement",1,"loi",1
"8304","commencement",1,"minority",1
"8305","commencement",1,"msc",1
"8306","commencement",1,"oversee",1
"8307","commencement",1,"racial",1
"8308","commencement",1,"rdds",1
"8309","commencement",1,"respective",1
"8310","commencement",1,"resupply",1
"8311","commencement",1,"revision",1
"8312","commencement",1,"school",1
"8313","commencement",1,"tcc",1
"8314","commencement",1,"trip",1
"8315","commencement",1,"unity",1
"8316","complicate",1,"couple",1
"8317","complicate",1,"discuss",1
"8318","complicate",1,"efficient",1
"8319","complicate",1,"entire",1
"8320","complicate",1,"impose",1
"8321","complicate",1,"otherwise",1
"8322","complicate",1,"raise",1
"8323","complicate",1,"recur",1
"8324","complicate",1,"reliance",1
"8325","complicate",1,"setback",1
"8326","complicate",1,"structural",1
"8327","component",1,"priority",284
"8328","component",1,"note",284
"8329","component",1,"description",280
"8330","component",1,"date",274
"8331","component",1,"dj",265
"8332","compute",1,"description",12
"8333","compute",1,"dj",12
"8334","compute",1,"routine",12
"8335","compute",1,"note",12
"8336","compute",1,"feb",10
"8337","conceal",1,"debris",2
"8338","conceal",1,"easily",2
"8339","conceal",1,"pile",2
"8340","conceal",1,"side",2
"8341","conceal",1,"trash",2
"8342","concentrating",1,"four",2
"8343","concentrating",1,"newspaper",2
"8344","concentrating",1,"on",2
"8345","concentrating",1,"reading",2
"8346","concentrating",1,"such",2
"8347","concentrating",1,"television",2
"8348","concentrating",1,"trouble",2
"8349","concentrating",1,"watching",2
"8350","concentrating",1,"weeks",2
"8351","condemn",1,"discard",1
"8352","condition",1,"note",111
"8353","condition",1,"description",109
"8354","condition",1,"dj",107
"8355","condition",1,"routine",107
"8356","condition",1,"objective",44
"8357","confront",1,"drill",1
"8358","confront",1,"enforce",1
"8359","confront",1,"precaution",1
"8360","confront",1,"restoration",1
"8361","confront",1,"spend",1
"8362","confront",1,"unknown",1
"8363","confront",1,"worksite",1
"8364","consent",1,"contingent",2
"8365","consent",1,"extensive",2
"8366","consent",1,"unilaterally",2
"8367","consent",1,"conspicuous",1
"8368","consent",1,"credible",1
"8369","consent",1,"fight",1
"8370","consent",1,"highly",1
"8371","consent",1,"inhibit",1
"8372","consent",1,"negotiation",1
"8373","consent",1,"normalize",1
"8374","consent",1,"observer",1
"8375","consent",1,"originate",1
"8376","consent",1,"peaceful",1
"8377","consent",1,"pursuant",1
"8378","consent",1,"refuse",1
"8379","consent",1,"settlement",1
"8380","consent",1,"transparency",1
"8381","consent",1,"truce",1
"8382","consent",1,"unmems",1
"8383","consent",1,"vii",1
"8384","constrict",1,"enforce",1
"8385","constrict",1,"fail",1
"8386","constrict",1,"impose",1
"8387","constrict",1,"scheme",1
"8388","constrict",1,"seaborne",1
"8389","constrict",1,"unfavorable",1
"8390","consult",1,"jam",1
"8391","consult",1,"nonrepudiation",1
"8392","consult",1,"restoral",1
"8393","contest",1,"date",8
"8394","contest",1,"include",8
"8395","contest",1,"available",8
"8396","contest",1,"policy",8
"8397","contest",1,"description",8
"8398","contest",1,"dj",8
"8399","contest",1,"routine",8
"8400","contest",1,"note",8
"8401","continuum",1,"note",28
"8402","continuum",1,"competition",24
"8403","continuum",1,"oct",8
"8404","continuum",1,"inform",7
"8405","continuum",1,"guide",6
"8406","continuum",1,"typically",6
"8407","contrast",1,"deliverable",1
"8408","contrast",1,"nodal",1
"8409","contrast",1,"secondary",1
"8410","contrast",1,"view",1
"8411","converge",1,"nest",1
"8412","converge",1,"secret",1
"8413","converge",1,"suite",1
"8414","converge",1,"systematically",1
"8415","converge",1,"trust",1
"8416","corroborate",1,"resist",1
"8417","corroborate",1,"resupply",1
"8418","corroborate",1,"routinely",1
"8419","corroborate",1,"survive",1
"8420","culminate",1,"warhead",3
"8421","culminate",1,"dist",1
"8422","culminate",1,"drb",1
"8423","culminate",1,"fortify",1
"8424","culminate",1,"incorporation",1
"8425","culminate",1,"incursion",1
"8426","culminate",1,"ipl",1
"8427","culminate",1,"jpd",1
"8428","culminate",1,"jun",1
"8429","culminate",1,"occupation",1
"8430","culminate",1,"often",1
"8431","culminate",1,"potus",1
"8432","culminate",1,"ribution",1
"8433","culminate",1,"specifically",1
"8434","culminate",1,"sufficiency",1
"8435","culminate",1,"view",1
"8436","culminate",1,"withdraw",1
"8437","cut",1,"detrimental",1
"8438","debrief",1,"jcmec",2
"8439","debrief",1,"jidc",2
"8440","debrief",1,"debriefings",1
"8441","debrief",1,"decryption",1
"8442","debrief",1,"designator",1
"8443","debrief",1,"detain",1
"8444","debrief",1,"detention",1
"8445","debrief",1,"di",1
"8446","debrief",1,"diagnostic",1
"8447","debrief",1,"encode",1
"8448","debrief",1,"exert",1
"8449","debrief",1,"hit",1
"8450","debrief",1,"humane",1
"8451","debrief",1,"impend",1
"8452","debrief",1,"instructor",1
"8453","debrief",1,"interpretation",1
"8454","debrief",1,"interrogate",1
"8455","debrief",1,"jdec",1
"8456","debrief",1,"jpra",1
"8457","debrief",1,"laser",1
"8458","debrief",1,"listen",1
"8459","debrief",1,"logistical",1
"8460","debrief",1,"nature",1
"8461","debrief",1,"often",1
"8462","debrief",1,"oral",1
"8463","debrief",1,"otherwise",1
"8464","debrief",1,"procedurally",1
"8465","debrief",1,"prompt",1
"8466","debrief",1,"read",1
"8467","debrief",1,"requisite",1
"8468","debrief",1,"respective",1
"8469","debrief",1,"scheme",1
"8470","debrief",1,"speak",1
"8471","debrief",1,"technically",1
"8472","debrief",1,"therefore",1
"8473","debrief",1,"translation",1
"8474","debrief",1,"typical",1
"8475","debrief",1,"usable",1
"8476","debrief",1,"variety",1
"8477","debrief",1,"view",1
"8478","debrief",1,"visual",1
"8479","decision",1,"note",262
"8480","decision",1,"description",257
"8481","decision",1,"dj",251
"8482","decision",1,"routine",251
"8483","decision",1,"include",195
"8484","decisive",1,"note",28
"8485","decisive",1,"initiation",6
"8486","decisive",1,"sep",6
"8487","decisive",1,"terrain",6
"8488","decisive",1,"effective",5
"8489","decisive",1,"limitation",5
"8490","decline",1,"ics",1
"8491","decline",1,"launcher",1
"8492","decline",1,"nest",1
"8493","decline",1,"popularity",1
"8494","decline",1,"reload",1
"8495","decline",1,"sam",1
"8496","decline",1,"supportive",1
"8497","decline",1,"trade",1
"8498","decline",1,"unknown",1
"8499","decline",1,"unscheduled",1
"8500","deconflicting",1,"distant",1
"8501","deconflicting",1,"doctrinally",1
"8502","deconflicting",1,"drop",1
"8503","deconflicting",1,"entire",1
"8504","deconflicting",1,"escalate",1
"8505","deconflicting",1,"every",1
"8506","deconflicting",1,"extraction",1
"8507","deconflicting",1,"ezs",1
"8508","deconflicting",1,"fashion",1
"8509","deconflicting",1,"fratricide",1
"8510","deconflicting",1,"idsrs",1
"8511","deconflicting",1,"inadequate",1
"8512","deconflicting",1,"increasingly",1
"8513","deconflicting",1,"indicate",1
"8514","deconflicting",1,"interact",1
"8515","deconflicting",1,"ipl",1
"8516","deconflicting",1,"ipom",1
"8517","deconflicting",1,"jmrr",1
"8518","deconflicting",1,"linguistic",1
"8519","deconflicting",1,"mariner",1
"8520","deconflicting",1,"often",1
"8521","deconflicting",1,"polygraph",1
"8522","deconflicting",1,"rdds",1
"8523","deconflicting",1,"registration",1
"8524","deconflicting",1,"registry",1
"8525","deconflicting",1,"scheme",1
"8526","deconflicting",1,"shift",1
"8527","deconflicting",1,"submersible",1
"8528","deconflicting",1,"subsequent",1
"8529","deconflicting",1,"subsurface",1
"8530","deconflicting",1,"sufficiently",1
"8531","deconflicting",1,"tank",1
"8532","deconflicting",1,"torpedo",1
"8533","deconflicting",1,"tow",1
"8534","deconflicting",1,"undertake",1
"8535","deconflicting",1,"unity",1
"8536","deconflicting",1,"variety",1
"8537","deconflicting",1,"wsm",1
"8538","deconflicting",1,"xs",1
"8539","decrease",1,"note",9
"8540","decrease",1,"traffic",4
"8541","decrease",1,"null",3
"8542","decrease",1,"penetrate",3
"8543","decrease",1,"disable",2
"8544","decrease",1,"guide",2
"8545","decrease",1,"knowledge",2
"8546","decrease",1,"limitation",2
"8547","decrease",1,"neutral",2
"8548","decrease",1,"occur",2
"8549","decrease",1,"inside",2
"8550","decrease",1,"minimization",2
"8551","decrease",1,"surge",2
"8552","dedicate",1,"note",8
"8553","dedicate",1,"reliable",3
"8554","dedicate",1,"traffic",3
"8555","dedicate",1,"deployable",2
"8556","dedicate",1,"haul",2
"8557","dedicate",1,"knowledge",2
"8558","dedicate",1,"method",2
"8559","dedicate",1,"offense",2
"8560","dedicate",1,"attend",2
"8561","dedicate",1,"bio",2
"8562","dedicate",1,"epidemiological",2
"8563","dedicate",1,"look",2
"8564","dedicate",1,"narcotic",2
"8565","dedicate",1,"prophylaxis",2
"8566","dedicate",1,"school",2
"8567","dedicate",1,"steam",2
"8568","dedicate",1,"surge",2
"8569","dedicate",1,"uninterrupted",2
"8570","defense",1,"note",903
"8571","defense",1,"jp",888
"8572","defense",1,"priority",884
"8573","defense",1,"description",884
"8574","defense",1,"approval",881
"8575","delete",1,"routine",213
"8576","delete",1,"dj",207
"8577","delete",1,"description",193
"8578","delete",1,"note",184
"8579","delete",1,"include",125
"8580","demining",1,"note",10
"8581","demining",1,"description",9
"8582","demining",1,"dj",9
"8583","demining",1,"routine",9
"8584","demining",1,"contact",7
"8585","depot",1,"note",11
"8586","depot",1,"hand",3
"8587","depot",1,"overhaul",3
"8588","depot",1,"rear",3
"8589","depot",1,"classification",3
"8590","desert",1,"surrender",3
"8591","desert",1,"simultaneous",2
"8592","desert",1,"discard",1
"8593","desert",1,"fight",1
"8594","desert",1,"idf",1
"8595","desert",1,"jtacs",1
"8596","desert",1,"multiship",1
"8597","desert",1,"neutralization",1
"8598","desert",1,"now",1
"8599","desert",1,"overwhelm",1
"8600","desert",1,"realize",1
"8601","desert",1,"reasonably",1
"8602","desert",1,"separation",1
"8603","desert",1,"specifically",1
"8604","desert",1,"speedy",1
"8605","desert",1,"stabilize",1
"8606","desert",1,"sufficiently",1
"8607","desert",1,"transitory",1
"8608","desert",1,"ua",1
"8609","desert",1,"vicinity",1
"8610","deterrence",1,"effort",30
"8611","deterrence",1,"dod",28
"8612","deterrence",1,"use",28
"8613","deterrence",1,"include",23
"8614","deterrence",1,"synchronize",22
"8615","deterrence",1,"note",22
"8616","development",1,"note",241
"8617","development",1,"description",239
"8618","development",1,"approval",236
"8619","development",1,"date",233
"8620","development",1,"dj",233
"8621","deviate",1,"osia",1
"8622","deviate",1,"selection",1
"8623","diagnose",1,"food",1
"8624","diagnose",1,"holistic",1
"8625","diagnose",1,"inoculate",1
"8626","diagnose",1,"loes",1
"8627","diagnose",1,"mark",1
"8628","diagnose",1,"overarch",1
"8629","diagnose",1,"parallel",1
"8630","diagnose",1,"recognize",1
"8631","diagnose",1,"undetected",1
"8632","diagnose",1,"vary",1
"8633","diagnose",1,"vector",1
"8634","digitize",1,"film",2
"8635","digitize",1,"less",2
"8636","digitize",1,"map",2
"8637","digitize",1,"note",2
"8638","digitize",1,"obligation",2
"8639","digitize",1,"sep",2
"8640","digitize",1,"aeronautical",2
"8641","digitize",1,"airac",2
"8642","digitize",1,"digitization",2
"8643","digitize",1,"duplication",2
"8644","digitize",1,"removable",2
"8645","digitize",1,"replicate",2
"8646","digitize",1,"son",2
"8647","digitize",1,"standardize",2
"8648","digitize",1,"upload",2
"8649","diminish",1,"opfor",1
"8650","diminish",1,"oppose",1
"8651","directorate",1,"note",23
"8652","directorate",1,"dj",20
"8653","directorate",1,"routine",20
"8654","directorate",1,"aug",10
"8655","directorate",1,"timely",9
"8656","disarm",1,"former",2
"8657","disarm",1,"firearm",1
"8658","disarm",1,"hierarchy",1
"8659","disarm",1,"jtfs",1
"8660","disarm",1,"reform",1
"8661","disarm",1,"renew",1
"8662","disarm",1,"tenure",1
"8663","disarm",1,"violence",1
"8664","disburse",1,"labor",1
"8665","disburse",1,"nonappropriated",1
"8666","disburse",1,"reimbursement",1
"8667","disburse",1,"spend",1
"8668","disburse",1,"supplier",1
"8669","disburse",1,"transact",1
"8670","disburse",1,"treasury",1
"8671","discharge",1,"stage",7
"8672","discharge",1,"shore",6
"8673","discharge",1,"storage",6
"8674","discharge",1,"jlots",6
"8675","discharge",1,"pier",6
"8676","dislocate",1,"note",4
"8677","dislocate",1,"dcs",3
"8678","dislocate",1,"logistical",3
"8679","dislocate",1,"economy",2
"8680","dislocate",1,"fulfill",2
"8681","dislocate",1,"hand",2
"8682","dislocate",1,"life",2
"8683","dislocate",1,"operator",2
"8684","dislocate",1,"opportunity",2
"8685","dislocate",1,"provision",2
"8686","dislocate",1,"suffer",2
"8687","dislocate",1,"adversely",2
"8688","dislocate",1,"advocate",2
"8689","dislocate",1,"aid",2
"8690","dislocate",1,"alleviate",2
"8691","dislocate",1,"ceremony",2
"8692","dislocate",1,"compete",2
"8693","dislocate",1,"drill",2
"8694","dislocate",1,"food",2
"8695","dislocate",1,"hunger",2
"8696","dislocate",1,"judge",2
"8697","dislocate",1,"jun",2
"8698","dislocate",1,"musical",2
"8699","dislocate",1,"performer",2
"8700","dislocate",1,"privation",2
"8701","dislocate",1,"prompt",2
"8702","dislocate",1,"publicly",2
"8703","dislocate",1,"relieve",2
"8704","dislocate",1,"sanitation",2
"8705","dislocate",1,"scarce",2
"8706","dislocate",1,"serviceable",2
"8707","dislocate",1,"shelter",2
"8708","dislocate",1,"specifically",2
"8709","disposal",1,"description",32
"8710","disposal",1,"dj",32
"8711","disposal",1,"routine",32
"8712","disposal",1,"note",31
"8713","disposal",1,"eod",15
"8714","dissuade",1,"donation",1
"8715","dissuade",1,"export",1
"8716","dissuade",1,"expose",1
"8717","dissuade",1,"focal",1
"8718","dissuade",1,"integral",1
"8719","dissuade",1,"materially",1
"8720","dissuade",1,"mou",1
"8721","dissuade",1,"nonproliferation",1
"8722","dissuade",1,"notate",1
"8723","dissuade",1,"preemptive",1
"8724","dissuade",1,"prosecution",1
"8725","dissuade",1,"publicly",1
"8726","dissuade",1,"regime",1
"8727","dissuade",1,"regular",1
"8728","dissuade",1,"unintended",1
"8729","dissuade",1,"workshop",1
"8730","distill",1,"easily",1
"8731","distill",1,"equally",1
"8732","distill",1,"particular",1
"8733","distill",1,"prohibit",1
"8734","distill",1,"ruf",1
"8735","distill",1,"standalone",1
"8736","distill",1,"violate",1
"8737","divide",1,"important",1
"8738","divide",1,"improperly",1
"8739","divide",1,"mark",1
"8740","divide",1,"preliminary",1
"8741","dominate",1,"economically",1
"8742","dominate",1,"escalation",1
"8743","dominate",1,"fratricide",1
"8744","dominate",1,"leak",1
"8745","dominate",1,"materially",1
"8746","dominate",1,"occupation",1
"8747","dominate",1,"progressively",1
"8748","dominate",1,"trade",1
"8749","dominate",1,"vertical",1
"8750","dominate",1,"weaken",1
"8751","dominate",1,"whose",1
"8752","dominate",1,"withdraw",1
"8753","earn",1,"excess",1
"8754","earn",1,"expense",1
"8755","earn",1,"reimbursement",1
"8756","earn",1,"specifically",1
"8757","earn",1,"successive",1
"8758","earn",1,"utilization",1
"8759","earn",1,"violation",1
"8760","echelon",1,"note",29
"8761","echelon",1,"routine",23
"8762","echelon",1,"enable",10
"8763","echelon",1,"maker",9
"8764","echelon",1,"across",7
"8765","echelon",1,"nov",7
"8766","echelon",1,"sep",7
"8767","elevate",1,"float",1
"8768","elevate",1,"helicopter",1
"8769","elevate",1,"offshore",1
"8770","elevate",1,"pickup",1
"8771","elevate",1,"pier",1
"8772","elevate",1,"pipeline",1
"8773","elevate",1,"potable",1
"8774","elevate",1,"purification",1
"8775","elevate",1,"trafficability",1
"8776","elevate",1,"undefended",1
"8777","elevate",1,"unimproved",1
"8778","embed",1,"news",2
"8779","embed",1,"pool",2
"8780","embed",1,"enforce",1
"8781","embed",1,"enough",1
"8782","embed",1,"existent",1
"8783","embed",1,"extraordinary",1
"8784","embed",1,"familiar",1
"8785","embed",1,"hideout",1
"8786","embed",1,"hometown",1
"8787","embed",1,"interface",1
"8788","embed",1,"justify",1
"8789","embed",1,"lesser",1
"8790","embed",1,"nearby",1
"8791","embed",1,"nurse",1
"8792","embed",1,"opords",1
"8793","embed",1,"optimum",1
"8794","embed",1,"ped",1
"8795","embed",1,"pmi",1
"8796","embed",1,"possibly",1
"8797","embed",1,"pursuant",1
"8798","embed",1,"rehabilitation",1
"8799","embed",1,"rehabilitative",1
"8800","embed",1,"reject",1
"8801","embed",1,"restorative",1
"8802","embed",1,"sick",1
"8803","embed",1,"smes",1
"8804","embed",1,"story",1
"8805","embed",1,"surge",1
"8806","embed",1,"unplanned",1
