"","id","login","deg_cent","wtd_deg_cent","eigen_cent","page_rank","auth_score","hub_score","k_core","component","louvain_comm","fstgrdy_comm"
"592","592","Certification in Fire Alarm Systems - Level IV",18,19,1.44127685920098e-05,0.000961147602606141,1.44127685927482e-05,1.44127685927482e-05,18,7,36,41
"593","593","CertTEC Basic Composites certification",6,6,0,0.00107204116638103,5.21710590658096e-17,5.21710590658096e-17,6,32,37,18
"594","594","CertTEC Aviation Mechanical Assembly certification",6,6,0,0.00107204116638079,5.21710590658096e-17,5.21710590658096e-17,6,32,37,18
"595","595","CertTEC Aviation Structures Level 2 certification",6,6,0,0.00107204116638055,5.21710590658096e-17,5.21710590658096e-17,6,32,37,18
"596","596","CertTEC Advanced Electricity and Electronics Certification",6,6,0,0.00107204116638029,5.21710590658096e-17,5.21710590658096e-17,6,32,37,18
"597","597","CertTEC Basic Electricity and Electronics Certification",6,6,0,0.00107204116638002,5.21710590658096e-17,5.21710590658096e-17,6,32,37,18
"598","598","CertTEC Aviation Structures certification",6,6,0,0.00107204116637973,5.21710590658096e-17,5.21710590658096e-17,6,32,37,18
"599","599","Aerospace/Aircraft Assembly Maintenance Certification",6,6,0,0.00107204116637944,5.21710590658096e-17,5.21710590658096e-17,6,32,37,18
"600","600","Automobile and Light Truck Certification:  Manual Drive Train and Axles  (A3)",42,42,6.08078668324036e-07,0.00113815474459833,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"601","601","Alternate Fuels Technician (Light Vehicle Compressed Natural Gas Technician)",42,42,6.08078668340088e-07,0.0011381547445983,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"602","602","Level I Machine Lubrication Technician",42,42,6.08078668275878e-07,0.00113815474459826,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"603","603","Master Medium/Heavy Truck Specialist",42,42,6.08078668307983e-07,0.00113815474459822,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"604","604","Automobile Technician: Brakes",42,42,6.08078668324036e-07,0.00113815474459818,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"605","605","Undercar Specialist: Exhaust Systems",42,42,6.08078668324036e-07,0.00113815474459814,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"606","606","Transit Bus Technician: Electrical/Electronic Systems",56,59,6.19697338440645e-07,0.00173238157503265,6.19697336578542e-07,6.19697336578542e-07,42,7,38,13
"607","607","Collision Repair and Refinish: Non-Structural Analysis and Damage Repair",42,42,6.08078668307983e-07,0.00113815474459806,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"608","608","Rebuilder Specialist",42,42,6.08078668324036e-07,0.00113815474459802,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"609","609","Certified Auto Glass Qualified Technician",42,42,6.08078668307983e-07,0.00113815474459798,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"610","610","Transit Bus Technician: Suspension & Steering",42,42,6.08078668340088e-07,0.00113815474459794,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"611","611","Collision Repair and Refinish: Mechanical and Electrical Components",42,42,6.08078668324036e-07,0.0011381547445979,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"612","612","Truck Equipment Specialist: Electrical/Electronic Systems",42,42,6.08078668307983e-07,0.00113815474459786,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"613","613","Level II Machine Lubrication Technician",42,42,6.08078668340088e-07,0.00113815474459782,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"614","614","Collision Repair and Refinish: Painting and Refinishing Technician",42,42,6.08078668291931e-07,0.00113815474459778,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"615","615","Master Automobile/Light Truck Technician",42,42,6.08078668307983e-07,0.00113815474459773,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"616","616","Truck Equipment Specialist Installation and Repair",42,42,6.08078668356141e-07,0.00113815474459769,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"617","617","School Bus Technician: Electrical/Electronic Systems",42,42,6.08078668291931e-07,0.00113815474459765,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"618","618","Certified Lubrication Specialist",48,48,8.27734250680864e-05,0.00142618157679372,8.2773425066321e-05,8.2773425066321e-05,42,7,38,13
"619","619","Automobile and Light Truck Certification:  Light Vehicle Diesel Engines  (A9)",42,42,6.08078668340088e-07,0.00113815474459761,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"620","620","Chassis Technician",42,42,6.08078668324036e-07,0.00113815474459756,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"621","621","Automobile Service Consultant (B6)",42,42,6.08078668324036e-07,0.00113815474459752,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"622","622","Automobile and Light Truck Certification: Suspension and Steering  (A5)",42,42,6.08078668324036e-07,0.00113815474459748,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"623","623","Auto Maintenance and Light Repair Certification",42,42,6.08078668324036e-07,0.00113815474459743,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"624","624","Automobile and Light Truck Certification:  Suspension and Steering  (A4)",42,42,6.08078668372194e-07,0.00113815474459739,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"625","625","School Bus Technician: Drive Train",42,42,6.08078668372194e-07,0.00113815474459734,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"626","626","Medium/Heavy Truck Technician: Heating, Ventilation, & A/C",56,59,6.1969733847275e-07,0.00173238157503181,6.19697336578542e-07,6.19697336578542e-07,42,7,38,13
"627","627","School Bus Technician: Brakes",42,42,6.08078668307983e-07,0.00113815474459725,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"628","628","Automobile and Light Truck Certification: : Engine Repair  (A1)",42,42,6.08078668307983e-07,0.00113815474459721,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"629","629","Transit Bus Technician: Brakes",56,59,6.19697338504855e-07,0.00173238157503163,6.19697336578542e-07,6.19697336578542e-07,42,7,38,13
"630","630","School Bus Technician: Air Conditioning Systems and Controls",42,42,6.08078668324036e-07,0.00113815474459711,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"631","631","Medium/Heavy Truck Technician: Preventive Maintenance Inspection",56,59,6.1969733847275e-07,0.00173238157503149,6.19697336578542e-07,6.19697336578542e-07,42,7,38,13
"632","632","School Bus Technician: Suspension and Steering",42,42,6.08078668259825e-07,0.00113815474459702,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"633","633","Automobile and Light Truck Certification:  Automatic Transmission/Transaxle  (A2)",42,42,6.08078668340088e-07,0.00113815474459697,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"634","634","Automobile Advanced Engine Performance Specialist",42,42,6.08078668356141e-07,0.00113815474459692,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"635","635","Automobile and Light Truck Certification: Heating and Air Conditioning  (A7)",42,42,6.08078668291931e-07,0.00113815474459688,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"636","636","Automobile and Light Truck Certification:  Electrical/Electronic Systems  (A6)",42,42,6.08078668275878e-07,0.00113815474459683,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"637","637","Automobile and Light Truck Certification: Engine Performance  (A8)",42,42,6.08078668291931e-07,0.00113815474459678,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"638","638","Medium/Heavy Truck Aftermarket Parts Specialist (Suspension and Steering)",42,42,6.08078668307983e-07,0.00113815474459673,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"639","639","Diagnostician",42,42,6.08078668340088e-07,0.00113815474459668,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"640","640","Transit Bus Technician: Preventive Maintenance & Inspection",42,42,6.08078668307983e-07,0.00113815474459663,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"641","641","Master Technician",42,42,6.08078668372194e-07,0.00113815474459658,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"642","642","Advanced Engine Performance Specialist",42,42,6.08078668307983e-07,0.00113815474459653,6.08078666221144e-07,6.08078666221144e-07,42,7,38,13
"643","643","Master Transit Bus Technician",17,17,1.50962217928621e-08,0.000744680952910494,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"644","644","Transit Bus - Drive Train (H3)",17,17,1.5096221816941e-08,0.000744680952910448,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"645","645","Master School Bus Technician",17,17,1.50962218089147e-08,0.000744680952910402,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"646","646","Transit Bus - Heating Ventilation and Air Conditioning (HVAC) (H7)",17,17,1.50962218089147e-08,0.000744680952910355,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"647","647","Transit Bus - Suspension and Steering (H5)",17,17,1.5096221816941e-08,0.000744680952910308,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"648","648","Transit Bus Technician: Heating Ventilation & Air Conditioning",17,17,1.50962218008884e-08,0.000744680952910259,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"649","649","Military Tactical Wheeled Vehicle Certification - Electrical/ Electronic Systems (MIL6)",17,17,1.50962217848357e-08,0.00074468095291021,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"650","650","Military Tactical Wheeled Vehicle Certification - Diesel Engines (MIL2)",17,17,1.50962217928621e-08,0.000744680952910159,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"651","651","School Bus Technician: Diesel Engines",17,17,1.50962218089147e-08,0.000744680952910108,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"652","652","Transit Bus Technician: Diesel Engines",17,17,1.50962218089147e-08,0.000744680952910056,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"653","653","Transit Bus Technician: Drive Train",17,17,1.50962218008884e-08,0.000744680952910003,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"654","654","Transit Bus - Diesel Engines (H2)",17,17,1.50962217928621e-08,0.000744680952909949,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"655","655","Transit Bus - Compressed Natural Gas (CNG) Engines (H1)",17,17,1.50962218089147e-08,0.000744680952909894,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"656","656","Transit Bus - Preventive Maintenance and Inspection (PMI) (H8)",17,17,1.50962218008884e-08,0.000744680952909838,1.50962220497043e-08,1.50962220497043e-08,17,7,38,13
"657","657","Certified Irrigation Designer - Agriculture",2,2,0,0.00107204116638047,1.70559231561301e-17,1.70559231561301e-17,2,33,39,32
"658","658","Certified Landscape Irrigation Auditor",2,2,0,0.00107204116637983,1.70559231561301e-17,1.70559231561301e-17,2,33,39,32
"659","659","Certified Irrigation Designer - Landscape",2,2,0,0.00107204116637912,1.70559231561301e-17,1.70559231561301e-17,2,33,39,32
"660","660","Fluid Power Pneumatic Mechanic",17,20,8.41742020191119e-05,0.0011594164011123,8.41742020196742e-05,8.41742020196742e-05,14,7,30,13
"661","661","Fluid Power Mobile Hydraulic Mechanic",17,20,8.41742020191119e-05,0.00115941640111219,8.41742020196742e-05,8.41742020196742e-05,14,7,30,13
"662","662","Fluid Power Industrial Hydraulic Mechanic",17,20,8.41742020191039e-05,0.00115941640111211,8.41742020196742e-05,8.41742020196742e-05,14,7,30,13
"663","663","Generator Technician Certification",8,8,0,0.00107204116638085,6.82236926245203e-17,6.82236926245203e-17,8,34,40,16
"664","664","Electrical Technician Certification",8,8,0,0.00107204116638066,6.82236926245203e-17,6.82236926245203e-17,8,34,40,16
"665","665","Compact Diesel Technician Certification",8,8,0,0.00107204116638046,6.82236926245203e-17,6.82236926245203e-17,8,34,40,16
"666","666","Two Stroke Engine Certification Test",8,8,0,0.00107204116638026,6.82236926245203e-17,6.82236926245203e-17,8,34,40,16
"667","667","Driveline/Hydro Technician Certification",8,8,0,0.00107204116638005,6.82236926245203e-17,6.82236926245203e-17,8,34,40,16
"668","668","Reel Technology Certification",8,8,0,0.00107204116637983,6.82236926245203e-17,6.82236926245203e-17,8,34,40,16
"669","669","Four Stroke Engine Certification Test",8,8,0,0.00107204116637961,6.82236926245203e-17,6.82236926245203e-17,8,34,40,16
"670","670","Mechanical Systems Certification Test",8,8,0,0.00107204116637937,6.82236926245203e-17,6.82236926245203e-17,8,34,40,16
"671","671","Principles of Small Engine Technology",8,8,0,0.00107204116637913,6.82236926245203e-17,6.82236926245203e-17,8,34,40,16
"672","672","Certified Bicycle Technician",0,0,0,0.000160806174957916,8.52796157806504e-18,8.52796157806504e-18,0,35,41,55
"673","673","Master Specialist Hands On Supply Water Temperature Reset Controls Set-up and Testing",96,124,0.350263421040825,0.000974700524578874,0.35026342104083,0.35026342104083,96,7,48,25
"674","674","Master Specialist Hands On Water Valve Leakage Testing",96,124,0.350263421040825,0.000974700524578836,0.35026342104083,0.35026342104083,96,7,48,25
"675","675","Air Distribution Installation Certification",96,123,0.348297849991264,0.000968011017547007,0.348297849991268,0.348297849991268,96,7,48,25
"676","676","Air to Air Heat Pump Service Certification",96,123,0.348297849991264,0.000968011017546987,0.348297849991268,0.348297849991268,96,7,48,25
"677","677","Air to Air Heat Pump Installation",96,123,0.348297849991264,0.000968011017546968,0.348297849991268,0.348297849991268,96,7,48,25
"678","678","Gas Heating (Air) Installation",96,123,0.348297849991264,0.000968011017546949,0.348297849991268,0.348297849991268,96,7,48,25
"679","679","Gas Heat Certification",96,123,0.348297849991264,0.000968011017546929,0.348297849991268,0.348297849991268,96,7,48,25
"680","680","Heat Pump Installer Certification",98,126,0.350308300141791,0.00111373103535072,0.350308300141796,0.350308300141796,96,7,48,25
"681","681","Certified Master Specialist Hands-On - Residential Gas Furnace",96,123,0.348297849991264,0.00096801101754689,0.348297849991268,0.348297849991268,96,7,48,25
"682","682","Hydronics Gas Service",96,123,0.348297849991263,0.00096801101754687,0.348297849991268,0.348297849991268,96,7,48,25
"683","683","HVAC Efficiency Analyst - Senior",96,123,0.348297849991264,0.000968011017546851,0.348297849991268,0.348297849991268,96,7,48,25
"684","684","Certified Industrial Refrigeration Operator",96,123,0.348297849991264,0.000968011017546831,0.348297849991268,0.348297849991268,96,7,48,25
"685","685","Master Specialist Hands On Combustion Analysis Certification",96,123,0.348297849991264,0.000968011017546811,0.348297849991268,0.348297849991268,96,7,48,25
"686","686","Air Leakage Control Installer",96,123,0.348297849991263,0.000968011017546791,0.348297849991268,0.348297849991268,96,7,48,25
"687","687","Section 608 Technician Certification (Type II)",96,123,0.348297849991263,0.000968011017546771,0.348297849991268,0.348297849991268,96,7,48,25
"688","688","Infiltration and Duct Leakage",96,123,0.348297849991264,0.000968011017546752,0.348297849991268,0.348297849991268,96,7,48,25
"689","689","Crew Leader",96,123,0.348297849991264,0.000968011017546732,0.348297849991268,0.348297849991268,96,7,48,25
"690","690","Principles of Electrical and Refrigeration Theory",96,123,0.348297849991264,0.000968011017546712,0.348297849991268,0.348297849991268,96,7,48,25
"691","691","Light Commercial Air Conditioning Certification",96,244,0.685062615201017,0.00176401434642112,0.685062615201019,0.685062615201019,96,7,48,25
"692","692","Basic Refrigeration and Charging Procedures Certification",96,244,0.685062615201017,0.00176401434642104,0.685062615201019,0.685062615201019,96,7,48,25
"693","693","Master Specialist Hands On Constant Air Volume, A/C and Heat Pump Systems Set-up and Commissioning",96,244,0.685062615201017,0.00176401434642096,0.685062615201019,0.685062615201019,96,7,48,25
"694","694","Carbon Monoxide Safety Certification",96,244,0.685062615201017,0.00176401434642088,0.685062615201019,0.685062615201019,96,7,48,25
"695","695","Green Awareness Certification",96,123,0.348297849991264,0.000968011017546529,0.348297849991268,0.348297849991268,96,7,48,25
"696","696","Universal R-410A Certification",96,123,0.348297849991264,0.000968011017546509,0.348297849991268,0.348297849991268,96,7,48,25
"697","697","Instructor Certification",96,123,0.348297849991263,0.000968011017546488,0.348297849991268,0.348297849991268,96,7,48,25
"698","698","Carbon Monoxide & Combustion Analysis Certification",96,244,0.685062615201017,0.00176401434642068,0.685062615201019,0.685062615201019,96,7,48,25
"699","699","Master Specialist Hands On Residential Air Conditioning",96,244,0.685062615201017,0.00176401434642059,0.685062615201019,0.685062615201019,96,7,48,25
"700","700","Combustion Appliance Zone Certification",96,363,1,0.00254877536286584,1,1,96,7,48,25
"701","701","Residential & Light Commercial Hydronic Heat Certification",96,244,0.685062615201017,0.00176401434642039,0.685062615201019,0.685062615201019,96,7,48,25
"702","702","Master Specialist Residential Electric Heat",96,244,0.685062615201017,0.0017640143464203,0.685062615201019,0.685062615201019,96,7,48,25
"703","703","Master Specialist Hands On System Charging and Start-up",96,244,0.685062615201017,0.00176401434642022,0.685062615201019,0.685062615201019,96,7,48,25
"704","704","Certified in Hydrocarbon Refrigerants",96,123,0.348297849991264,0.000968011017546194,0.348297849991268,0.348297849991268,96,7,48,25
"705","705","Master Specialist Hands On Air Economizer Controls",96,244,0.685062615201017,0.00176401434642009,0.685062615201019,0.685062615201019,96,7,48,25
"706","706","Master Specialist Hands On Commercial TEV Metering Device Troubleshooting",96,244,0.685062615201017,0.00176401434642001,0.685062615201019,0.685062615201019,96,7,48,25
"707","707","Fuel Oil Combustion Certification",96,244,0.685062615201017,0.00176401434641992,0.685062615201019,0.685062615201019,96,7,48,25
"708","708","Heating Associate",96,123,0.348297849991264,0.000968011017546044,0.348297849991268,0.348297849991268,96,7,48,25
"709","709","Hydronics Oil Service",96,123,0.348297849991264,0.000968011017546022,0.348297849991268,0.348297849991268,96,7,48,25
"710","710","Certified Refrigeration Compliance Manager",96,123,0.348297849991264,0.000968011017546001,0.348297849991268,0.348297849991268,96,7,48,25
"711","711","Air Conditioning Installation Technician",96,123,0.348297849991264,0.000968011017545979,0.348297849991268,0.348297849991268,96,7,48,25
"712","712","Oil Heating (Air) Service",96,123,0.348297849991264,0.000968011017545957,0.348297849991268,0.348297849991268,96,7,48,25
"713","713","Cleanroom Testing Engineer",96,123,0.348297849991264,0.000968011017545935,0.348297849991268,0.348297849991268,96,7,48,25
"714","714","Air Systems Cleaning Specialist",96,123,0.348297849991264,0.000968011017545913,0.348297849991268,0.348297849991268,96,7,48,25
"715","715","Residential and Light Commercial Low Pressure Hydronic Heat Certification",96,123,0.348297849991264,0.00096801101754589,0.348297849991268,0.348297849991268,96,7,48,25
"716","716","Heating Professional",96,123,0.348297849991264,0.000968011017545868,0.348297849991268,0.348297849991268,96,7,48,25
"717","717","Residential Air Conditioning Certification",96,123,0.348297849991264,0.000968011017545846,0.348297849991268,0.348297849991268,96,7,48,25
"718","718","Master Oil Heat Specialist Certification",96,123,0.348297849991264,0.000968011017545824,0.348297849991268,0.348297849991268,96,7,48,25
"719","719","Ground Source Heat Pump Loop",96,123,0.348297849991263,0.000968011017545802,0.348297849991268,0.348297849991268,96,7,48,25
"720","720","Certified Master Technician",96,123,0.348297849991264,0.000968011017545779,0.348297849991268,0.348297849991268,96,7,48,25
"721","721","Master Specialist Hands On Light Commercial Air Conditioning Certification",96,123,0.348297849991264,0.000968011017545757,0.348297849991268,0.348297849991268,96,7,48,25
"722","722","EPA Section 608 Certification - Refrigerant Handling",96,123,0.348297849991264,0.000968011017545734,0.348297849991268,0.348297849991268,96,7,48,25
"723","723","System Diagnostics & Troubleshooting Certification",96,123,0.348297849991264,0.000968011017545712,0.348297849991268,0.348297849991268,96,7,48,25
"724","724","Geothermal Heat Pump Certification",96,244,0.685062615201017,0.00176401434641913,0.685062615201019,0.685062615201019,96,7,48,25
"725","725","System Diagnostics and Troubleshooting",96,123,0.348297849991264,0.000968011017545644,0.348297849991268,0.348297849991268,96,7,48,25
"726","726","Master Specialist Hands On Outdoor Air Set-up and Commissioning",96,244,0.685062615201017,0.001764014346419,0.685062615201019,0.685062615201019,96,7,48,25
"727","727","Master Specialist Hands On Hydronic System Variable Flow Control Set-up and Commissioning",96,244,0.685062615201017,0.0017640143464189,0.685062615201019,0.685062615201019,96,7,48,25
"728","728","Certified Subject Matter Educator - Gas Heat",96,123,0.348297849991264,0.000968011017545529,0.348297849991268,0.348297849991268,96,7,48,25
"729","729","Light Commercial HVAC Design",96,123,0.348297849991264,0.000968011017545506,0.348297849991268,0.348297849991268,96,7,48,25
"730","730","Residential HVAC Design for Quality Installation",96,123,0.348297849991264,0.000968011017545483,0.348297849991268,0.348297849991268,96,7,48,25
"731","731","Oil Heat Certification",96,123,0.348297849991264,0.00096801101754546,0.348297849991268,0.348297849991268,96,7,48,25
"732","732","Light Commercial Refrigeration Certification",96,244,0.685062615201016,0.00176401434641863,0.685062615201019,0.685062615201019,96,7,48,25
"733","733","Master Specialist Hands On Residential Heat Gain and Heat Loss Calculation",96,244,0.685062615201017,0.00176401434641854,0.685062615201019,0.685062615201019,96,7,48,25
"734","734","Certified Duct and Envelope Testing",96,123,0.348297849991264,0.000968011017545343,0.348297849991268,0.348297849991268,96,7,48,25
"735","735","Master Specialist Hands On Fault Detection & Diagnostics for Packaged DX Units Set-up and Commissioning",96,244,0.685062615201017,0.0017640143464184,0.685062615201019,0.685062615201019,96,7,48,25
"736","736","Master Specialist Hands On Duct Leak Testing",96,244,0.685062615201016,0.0017640143464183,0.685062615201019,0.685062615201019,96,7,48,25
"737","737","Certified Residential Heat Load Analyst",96,123,0.348297849991264,0.000968011017545225,0.348297849991268,0.348297849991268,96,7,48,25
"738","738","Master Specialist Hands On Economizer Set-up and Commissioning",96,244,0.685062615201017,0.00176401434641816,0.685062615201019,0.685062615201019,96,7,48,25
"739","739","Air Distribution Service Technician",96,123,0.348297849991264,0.000968011017545153,0.348297849991268,0.348297849991268,96,7,48,25
"740","740","Air Conditioning Service Certification",96,123,0.348297849991264,0.000968011017545129,0.348297849991268,0.348297849991268,96,7,48,25
"741","741","Light Commercial Refrigeration Service",96,123,0.348297849991264,0.000968011017545105,0.348297849991268,0.348297849991268,96,7,48,25
"742","742","Commercial Refrigeration Service",96,123,0.348297849991264,0.000968011017545081,0.348297849991268,0.348297849991268,96,7,48,25
"743","743","Gas Heating (Air) Service",96,123,0.348297849991264,0.000968011017545057,0.348297849991268,0.348297849991268,96,7,48,25
"744","744","Certified National Appliance Service Technician - Refrigeration and Air Conditioning",96,123,0.348297849991264,0.000968011017545033,0.348297849991268,0.348297849991268,96,7,48,25
"745","745","Heat Pump Service Certification",98,126,0.350308300141791,0.00111373103534881,0.350308300141796,0.350308300141796,96,7,48,25
"746","746","Air Conditioning and Heat Pump Professional",96,123,0.348297849991264,0.000968011017544984,0.348297849991268,0.348297849991268,96,7,48,25
"747","747","NAFA Certified Technician",96,123,0.348297849991264,0.00096801101754496,0.348297849991268,0.348297849991268,96,7,48,25
"748","748","Test and Balance Technician",96,123,0.348297849991264,0.000968011017544935,0.348297849991268,0.348297849991268,96,7,48,25
"749","749","NAFA Certified Air Filter Specialist",96,123,0.348297849991264,0.000968011017544911,0.348297849991268,0.348297849991268,96,7,48,25
"750","750","Certified Technician",96,123,0.348297849991264,0.000968011017544886,0.348297849991268,0.348297849991268,96,7,48,25
"751","751","STAR HVAC Mastery",96,123,0.348297849991264,0.000968011017544861,0.348297849991268,0.348297849991268,96,7,48,25
"752","752","STAR Commercial Refrigeration Mastery",96,123,0.348297849991264,0.000968011017544837,0.348297849991268,0.348297849991268,96,7,48,25
"753","753","STAR Residential-Light Commercial HVACR Mastery",96,123,0.348297849991264,0.000968011017544812,0.348297849991268,0.348297849991268,96,7,48,25
"754","754","Master Specialist Hands On Light Commercial Refrigeration Certification",96,123,0.348297849991264,0.000968011017544787,0.348297849991268,0.348297849991268,96,7,48,25
"755","755","Master Specialist Hands On Residential Energy Auditing Certification",96,123,0.348297849991264,0.000968011017544762,0.348297849991268,0.348297849991268,96,7,48,25
"756","756","Master Specialist Hands On Residential Heat Pump",96,244,0.685062615201017,0.00176401434641724,0.685062615201019,0.685062615201019,96,7,48,25
"757","757","Master Specialist Hands On Variable Air Volume Set-up and Commissioning",96,244,0.685062615201017,0.00176401434641714,0.685062615201019,0.685062615201019,96,7,48,25
"758","758","Residential Heat Load Analyst",96,123,0.348297849991264,0.000968011017544636,0.348297849991268,0.348297849991268,96,7,48,25
"759","759","Retrofit Installer Technician",96,123,0.348297849991264,0.000968011017544611,0.348297849991268,0.348297849991268,96,7,48,25
"760","760","Section 608 Technician Certification (Universal)",96,123,0.348297849991264,0.000968011017544585,0.348297849991268,0.348297849991268,96,7,48,25
"761","761","Section 608 Technician Certification (Type III)",96,123,0.348297849991264,0.00096801101754456,0.348297849991268,0.348297849991268,96,7,48,25
"762","762","Heat Pump Certification",96,123,0.348297849991264,0.000968011017544535,0.348297849991268,0.348297849991268,96,7,48,25
"763","763","Fluid Power Pneumatic Technician",14,14,2.01671635031627e-06,0.000888517730278424,2.0167163508701e-06,2.0167163508701e-06,14,7,30,13
"764","764","Fluid Power Electronic Controls Specialist",14,14,2.01671635030022e-06,0.000888517730278382,2.0167163508701e-06,2.0167163508701e-06,14,7,30,13
"765","765","Certified Vibration Analyst - Category III",14,14,2.01671635031627e-06,0.000888517730278338,2.0167163508701e-06,2.0167163508701e-06,14,7,30,13
"766","766","Fluid Power Accredited Instructor",14,14,2.01671635031627e-06,0.000888517730278294,2.0167163508701e-06,2.0167163508701e-06,14,7,30,13
"767","767","Certified Vibration Analyst Category I",14,14,2.01671635031627e-06,0.000888517730278249,2.0167163508701e-06,2.0167163508701e-06,14,7,30,13
"768","768","Plant Maintenance Technologist Certification Class II",44,45,2.03274180759308e-06,0.00191929808845469,2.03274180836361e-06,2.03274180836361e-06,31,7,30,13
"769","769","Plant Maintenance Technologist Certification Class III",44,45,2.03274180762518e-06,0.00191929808845454,2.03274180836361e-06,2.03274180836361e-06,31,7,30,13
"770","770","Mechatronics: Fluid Power 1",14,14,2.01671635030022e-06,0.000888517730278103,2.0167163508701e-06,2.0167163508701e-06,14,7,30,13
"771","771","Certified Vibration Analyst - Category IV",14,14,2.01671635030824e-06,0.000888517730278054,2.0167163508701e-06,2.0167163508701e-06,14,7,30,13
"772","772","Certified Vibration Analyst - Category II",14,14,2.01671635030824e-06,0.000888517730278004,2.0167163508701e-06,2.0167163508701e-06,14,7,30,13
"773","773","Machine Maintenance, Service and Repair Level II - Preventative Maintenance",5,5,1.16495841057505e-08,0.000754156116512633,1.16495844288098e-08,1.16495844288098e-08,5,7,30,13
"774","774","Machine Maintenance, Service and Repair Level III - Machine Repair/Rebuilding",5,5,1.16495841097637e-08,0.000754156116512596,1.16495844288098e-08,1.16495844288098e-08,5,7,30,13
"775","775","Level I Machine Lubricant Analyst",5,5,1.16495841157834e-08,0.000754156116512557,1.16495844288098e-08,1.16495844288098e-08,5,7,30,13
"776","776","Level II Machine Lubricant Analyst",5,5,1.16495841197966e-08,0.000754156116512515,1.16495844288098e-08,1.16495844288098e-08,5,7,30,13
"777","777","Level III Machine Lubricant Analyst",5,5,1.16495841117702e-08,0.000754156116512472,1.16495844288098e-08,1.16495844288098e-08,5,7,30,13
"778","778","Fiber Optics Designer",24,24,1.8749475996574e-14,0.00102975553737013,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"779","779","Fiber Optics Technician",24,24,1.87334233630152e-14,0.00102975553737006,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"780","780","Fiber Optics Installer",24,24,1.87815812636914e-14,0.00102975553736999,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"781","781","Certified Fiber Optic Specialist/Testing",24,24,1.87815812636914e-14,0.00102975553736992,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"782","782","Fiber Optics Technician-Inside Plant",24,24,1.8749475996574e-14,0.00102975553736985,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
"783","783","Data Cabling Installer",24,24,1.8749475996574e-14,0.00102975553736978,1.92150023697767e-14,1.92150023697767e-14,24,7,34,3
