"","soc","certificate","confidence_entry","confidence_cert","confidence","SOC","Raw"
"553124","Department of Environmental Quality","vehicle emissions inspector",0.24558599008054,0,0,"47-2152","department of transportation medical certification"
"553244","National Coalition of Certification Centers (NC-3)","introduction to plc programming",0.324881006577999,0.473265973207598,0.183529732972354,"17-3024","plc programming"
"553456","National Institute for Automotive Service Excellence (ASE)","automotive service excellence (ase) - x1 undercar specialist exhaust systems test",0.171616503705143,0.1,0.0204849958295914,"43-6014","breath alcohol test"
"553527","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.0659651424862057,0.076875056957857,0.0060530851787352,"49-9071","licensed acupuncturist"
"553965","APICS","apics certificate in production and inventory management",0.141259622450495,0.117587444264847,0.019826945931098,"49-9062","biotechnology certificate"
"553975","Electronics Technicians Association (ETA) International","certified satellite dish installer",0.377832820756642,0.550402805964691,0.248231647542147,"47-4011","certified satellite installer"
"554094","Human Resources Certification Institute (HRCI)","associate professional in human resources",0.571517945537056,0.666040774865092,0.454367771390312,"27-3042","professional in human resources"
"554095","Human Resources Certification Institute (HRCI)","senior professional in human resources (sphr)",0.740452990246347,0.719096526519124,0.63556725255174,"27-3042","senior professional in human resources"
"554283","National Center for Construction Education and Research (NCCER)","instructor training class (ictp)",0.211610086193078,0.25,0.0631470697685991,"53-7072","class f endorsement"
"554982","Occupational Safety & Health Administration","osha confined space safety",0.274586405928228,0.4,0.131103973309385,"49-1011","certified in confined spaces"
"555074","APICS","apics certificate in production and inventory management",0.141259622450495,0.117587444264847,0.019826945931098,"17-3013","l.s. certificate"
"555076","National Coalition of Certification Centers (NC-3)","service information level 1 certification",0.354794282483433,0.240434359361705,0.101823957706048,"17-3013","information technology certification"
"555107","American Council for Accredited Certification (ACAC)","council/certified indoor air quality manager",0.191041866433978,0.185531754725846,0.0423081109322843,"27-3042","certified knowledge manager"
"555331","Building Performance Institute (BPI)","building analyst",0.166281663560206,0.484457088829572,0.0961560258989994,"35-1011","building services"
"556087","American Welding Society (AWS)","certified welding inspector (cwi)",0.372497980611705,0.542631350379478,0.241271283191699,"47-2061","senior certified welding inspector"
"556286","American Boat and Yacht Council (ABYC)","american boat and yacht council marine electrical certification",0.146047683474197,0.106376485012423,0.0185445858410519,"49-2092","electrical contractor"
"556498","","",0,0,0,"43-6014","act"
"557001","Society of Manufacturing Engineers (SME)","certified manufacturing engineer (cmfge)",0.375123431692165,0.546455940415659,0.24468433947816,"51-4111","certified manufacturing engineer"
"557035"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"49-2092","certified scrummaster"
"557136","Microsoft","microsoft certified professional",0.309490873763873,0.601128809646447,0.222071189818327,"17-3013","microsoft certified professional"
"557139","Electronics Technicians Association (ETA) International","computer service technician",0.224304829458607,0.328125094929762,0.0878526569864222,"27-4012","computer science certification"
"557382","American Heart Association","heartsaver first aid",0.0555186071890519,0.107834631266853,0.00714617504247275,"49-9071","certified medication aide"
"557544"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.166281663560206,0,0,"49-3023","passive intermodulation testing"
"557825","National Board for Respiratory Care (NBRC)","certified respiratory therapist (crt)",0.206216317051499,0.300402805964691,0.0739441534204834,"43-6014","certified recreational therapist"
"557860","Mainstream Engineering Corporation","hvac epa 608 universal certification  ",0.171616503705143,0,0,"43-6014","civil engineering certificate"
"557968","National Board for Respiratory Care (NBRC)","certified respiratory therapist (crt)",0.206216317051499,0.300402805964691,0.0739441534204834,"49-9062","certified recreational therapist"
"558215","Certified Internet Web (CIW)","certified internet web (ciw) site development associate",0.201048613983891,0.167357042877844,0.0401626080389336,"47-2231","certified career development facilitator"
"558332","Microsoft","microsoft certified solutions expert (mcse) - data platform",0.214176608276896,0.178285058049193,0.0455788972412372,"43-6014","certified salesforce platform developer i"
"558842","Fiat and Chrysler Auto","mopar level 0",0.168935044709291,0,0,"43-6014","auto sales"
"559076","Environmental Systems Research Institute (ESRI)","arcgis desktop entry",0.171616503705143,0.333333333333333,0.0682833194319712,"49-1011","hdi desktop support manager"
"559091","Apple","apple certified system administrator (acsa)",0.206216317051499,0.240322244771753,0.0591553227363867,"49-9021","certified network administrator"
"559130","American Heart Association","basic life support (cpr) instructor",0.168935044709291,0.196875056957857,0.0396997048302166,"43-6014","driving instructor"
"559248","American Health Information Management Association (AHIMA)","registered health information technician (rhit)",0.145346722492651,0.119786402475017,0.0207821078832073,"49-9071","certified calibration technician"
"559350","American Heart Association","basic life support (cpr) instructor",0.644647953553527,0.554390630940211,0.426594567343796,"47-2061","basic cardiac life support certification"
"559539","American Society for Quality (ASQ)","certified quality inspector (cqi)",0.206216317051499,0.300402805964691,0.0739441534204834,"49-2022","certified building inspector"
"559828","National Coalition of Certification Centers (NC-3)","meter certification",0.124016386231373,0.161318356783586,0.0238802952260366,"43-6014","law enforcement certification"
"559900","National Center for Construction Education and Research (NCCER)","plumbing - level 1",0.171616503705143,0.333333333333333,0.0682833194319712,"51-8031","plumbing certification"
"559902","National Center for Construction Education and Research (NCCER)","plumbing - level 1",0.171616503705143,0.333333333333333,0.0682833194319712,"51-8031","plumbing license"
"560233","American Traffic Safety Services Association (ATSSA)","intermediate work zone traffic control",0.166281663560206,0.193782835531829,0.0384624103595997,"35-1011","pest control applicator"
"560565","American Institute of CPAs","certified public accountant",0.276820451824769,0,0,"35-1011","american institute of architects"
"560617","Behavior Analyst Certification Board (BACB)","registered behavior technician (rbt)",0.471850086760546,0.25,0.140805908097411,"29-2055","board certified assistant behavior analyst"
"560686","","",0,0,0,"35-1011","series 24"
"560688","","",0,0,0,"35-1011","series 63"
"560773"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"49-3023","atv certified"
"561401","National Center for Construction Education and Research (NCCER)","power line worker 1",0.171616503705143,0.25,0.0512124895739784,"51-8011","licensed clinical social worker"
"561402","","",0,0,0,"51-8011","addiction treatment counselor"
"561419","American Medical Technologist (AMT)","medical laboratory technician (mlt)",0.415362015559856,0.605072948394136,0.299993154722861,"47-2061","certified medical laboratory technician"
"561590"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.179137475147411,0.0495990812688696,0.0106056407198684,"47-2231","board certified/board eligible"
"561801","American Traffic Safety Services Association (ATSSA)","intermediate work zone traffic control",0.166281663560206,0.193782835531829,0.0384624103595997,"29-2055","pest control applicator"
"562009","CompTIA","comptia cloud+",0.171616503705143,0.5,0.102424979147957,"47-2031","comptia project+"
"562427","Federal Aviation Administration (FAA)","light sport pilot certificate",0.299748131862632,0.205778027463482,0.0736261879049974,"17-3012","certificate in school administration"
"562620","American Heart Association","advanced cardiac life support for the experienced provider (acls-ep)",0.36580094619388,0.176295137751227,0.0769771785746513,"17-3031","the american society for nondestructive testing certification"
"562675","National Center for Construction Education and Research (NCCER)","instructor training class (ictp)",0.171616503705143,0.25,0.0512124895739784,"43-6014","class d security license"
"562793","American Health Information Management Association (AHIMA)","registered health information technician (rhit)",0.145346722492651,0.119786402475017,0.0207821078832073,"17-3024","certified survey technician"
"563153","United States Green Building Council (USGBC)","leed ap interior design + construction",0.343233007410286,0.4,0.163879966636731,"17-3023","leed ap"
"563161","Environmental Protection Agency (EPA)","hvac 608 certification",0.551728383580036,0.107545571189057,0.0708263216114809,"19-4051","environmental protection agency certification"
"563273","American Welding Society (AWS)","certified welding supervisor (cws)",0.166281663560206,0.242228544414786,0.0480780129494997,"49-9062","welding certification"
"563354"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"47-1011","certified climber"
"563356"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"47-1011","certified rigger"
"563581","American Society for Quality (ASQ)","certified quality auditor (cqa)",0.506680926600469,0.23087597345014,0.139633661265314,"49-2092","american society for quality certification"
"563582","American Society for Quality (ASQ)","certified quality technician (cqt)",0.303835231904788,0.442607828129998,0.160521811714685,"49-2092","certified quality technician"
"563583","American Health Information Management Association (AHIMA)","registered health information technician (rhit)",0.145346722492651,0.119786402475017,0.0207821078832073,"49-2092","certified calibration technician"
"564284","National Center for Construction Education and Research (NCCER)","industrial maintenance mechanic - level 4",0.166281663560206,0.193782835531829,0.0384624103595997,"49-2095","industrial electronics"
"564330","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.0553697847493156,0.107545571189057,0.00710791450816234,"49-3023","agile certification"
"564392","Electronics Technicians Association (ETA) International","fiber optics installer certification",0.488579729902936,0.5,0.291596481498084,"49-9071","certified fiber optics technician"
"564502","American Institute of CPAs","certified public accountant",0.319380556396523,0.0826651354481161,0.0315143014349347,"53-6041","american institute of certified planners"
"564806","National Institute for Metal Working Skills (NIMS)","stamping level iii: parts inspection and quality control",0.324770172972344,0.236552258932463,0.0917022657434015,"49-9043","quality control certification"
"565082","United States Green Building Council (USGBC)","leed green associate certification",0.465878445976893,0.678662069088248,0.377400981140645,"17-3012","leed green associate"
"565086","Federal Emergency Management Agency (FEMA)","professional development certificate of achievement",0.284899975380162,0.164622421970786,0.055983265660069,"47-2111","medical exam certificate"
"565119","Federal Emergency Management Agency (FEMA)","introduction to hazardous materials",0.310194667159786,0.246093821197321,0.0911196130689031,"43-6014","hazardous waste transportation certificate"
"565120","National Center for Construction Education and Research (NCCER)","power line worker 1",0.171616503705143,0.25,0.0512124895739784,"49-2022","line & antenna sweeping"
"565312","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.0659651424862057,0.076875056957857,0.0060530851787352,"49-9021","company licensed"
"565321","National Institute for Metal Working Skills (NIMS)","industrial technology maintenance: maintenance welding",0.163600204564354,0.0737828355318289,0.0144084085292633,"35-1011","certified wedding planner"
"565322","Apple","apple certified specialist",0.214176608276896,0.415998468781449,0.106350760229553,"49-2011","apple certified macintosh technician"
"565337","Manufacturing Skills Institute","lean practitioner certification",0.224304829458607,0.435670666118819,0.116647053763979,"17-3022","lean certification"
"565338","American Society for Quality (ASQ)","six sigma green belt",0.337870089418583,0.492187642394643,0.198498524151083,"17-3022","six sigma certification"
"565508","Commonwealth Environmental Solutions, LLC","forklift operator certification",0.377597410178229,0.733413166422474,0.330563226709382,"47-3013","forklift operator certification"
"566073","ESCO Group","esco system diagnostics & troubleshooting (air conditioning )",0.35736343009222,0.293283414690083,0.125104935121801,"49-2022","air conditioning certification"
"566077","Department of Environmental Quality","vehicle emissions inspector",0.24558599008054,0,0,"49-9043","department of transportation medical certification"
"566111","Building Performance Institute (BPI)","building analyst",0.436602832749331,0.484457088829572,0.252475182137089,"49-1011","building performance institute"
"566370","ProMetric","certified alcohol handler",0.211495149281045,0.410790230377878,0.103704439236416,"27-3042","giac certified incident handler"
"566373","Practice Management Institute (PMI)","certified medical office manager (cmom)",0.206216317051499,0.0495990812688696,0.0122088143054543,"27-3042","pmi agile certified practitioner"
"566374","Project Management Institute (PMI)","certified associate in project management (capm)",0.783023956511455,0.601503673073167,0.562199122029131,"27-3042","pmi certified associate in project management"
"566634","American Society for Quality (ASQ)","six sigma green belt",0.675740178837165,0.984375284789285,0.793994096604331,"47-2061","six sigma green belt certification"
"566635","American Society for Quality (ASQ)","six sigma green belt",0.337870089418583,0.492187642394643,0.198498524151083,"47-2061","lean six sigma certification"
"566645","National Maritime Center","basic fire fighting (tidecc-53) ",0.343233007410286,0.5,0.204849958295914,"49-2091","aerial rescue and fire fighting"
"566767","American Medical Certification Association (AMCA)","phlebotomy technician",0.246426970850565,0.299466006187543,0.0880871581711683,"17-3023","medical technician"
"567438","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.161279407973182,0.076875056957857,0.0147993009223288,"47-4011","licensed professional surveyor"
"567857","Occupational Safety & Health Administration","hazardous materials certification",0.390586493018813,0.758642058671867,0.353696666504557,"51-5111","hazardous materials certification"
"568093","Federal Emergency Management Agency (FEMA)","introduction to hazardous materials",0.629799797071057,0.488322365612107,0.367101333509987,"49-9052","workplace hazardous materials information system"
"568386","American Heart Association","heartsaver first aid/cpr/aed",0.628868942561691,0.732877000736667,0.550133472142197,"53-7072","first aid cpr aed"
"568499","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"47-1011","casino gaming license"
"568751","AXELOS Ltd. ","itil service operations certification",0.189645338373028,0.276263258892135,0.062537732770653,"17-3022","civil service certification"
"568769","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"29-2056","adjuster license"
"568833","AAPC","certified professional biller (cpb)",0.13787437005873,0.200846607234835,0.0330540645579031,"49-1011","certified compensation professional"
"569497","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"49-9095","social work license"
"569499","National Council for Behavioral Health","mental health first aid usa",0.320098265567368,0.373039024402145,0.142532668967472,"49-9095","licensed mental health counselor"
"570509","","",0,0,0,"43-6014","cna1"
"570758","Federal Emergency Management Agency (FEMA)","introduction to hazardous materials",0.264249310196268,0.246093821197321,0.0776231748897391,"33-2011","registered hazardous substances professional"
"570843","Apple","apple certified system administrator (acsa)",0.206216317051499,0.240322244771753,0.0591553227363867,"49-1011","certified salesforce administrator"
"571122"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"47-2031","certified scrummaster"
"571234","National Center for Construction Education and Research (NCCER)","industrial maintenance mechanic - level 4",0.166281663560206,0.193782835531829,0.0384624103595997,"47-2021","certified industrial hygienist"
"571235","American Health Information Management Association (AHIMA)","registered health information technician (rhit)",0.428804998960134,0.343241400422023,0.175685668211456,"47-2021","registered environmental health specialist"
"571452","American Medical Certification Association (AMCA)","medical administrative assistant (cmaa)",0.221651448309522,0.242228544414786,0.064087410324964,"49-2022","administrative support certification"
"571693","CFA Institute","chartered financial analyst (cfa)",0.168935044709291,0.246093821197321,0.0496246310377707,"29-2056","certified financial planner"
"571823","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"49-3031","casino gaming license"
"571909","American Health Information Management Association (AHIMA)","clinical documentation improvement practitioner (cdip)",0.201048613983891,0.184700778760112,0.0443247852272504,"51-9011","certified psychiatric rehabilitation practitioner"
"572248","Equipment and Engine Training Council (EETC)","reel technology certification",0.124016386231373,0.24087890452239,0.0356578102356686,"47-2031","real estate certification"
"572335","National Center for Construction Education and Research (NCCER)","industrial maintenance mechanic - level 4",0.166281663560206,0.193782835531829,0.0384624103595997,"49-1011","industrial electronics"
"572387","American Council for Accredited Certification (ACAC)","council/certified indoor air quality manager",0.191041866433978,0.185531754725846,0.0423081109322843,"43-6014","certified floodplain manager"
"573015","Building Performance Institute (BPI)","building analyst",0.166281663560206,0.484457088829572,0.0961560258989994,"49-9071","certified building official"
"573254","Federal Emergency Management Agency (FEMA)","leadership and influence",0.398382060876515,0.494788676005435,0.235286145674657,"51-8011","leadership in energy and environmental design certified"
"573317","Mainstream Engineering Corporation","hvac epa 608 type ii certification",0.168935044709291,0.164062547464881,0.0330830873585138,"47-2031","nicet ii"
"574043","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.387933111869727,0.753488356295153,0.348907436241304,"49-9071","personal fitness trainer certification"
"574157","Adobe Systems Incorporated ","adobe certified associate - illustrator",0.343233007410286,0.5,0.204849958295914,"49-2011","adobe illustrator certification"
"574197","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"49-3023","gmdss radio operator's license"
"574230","Environmental Protection Agency (EPA)","hvac 608 certification",0.551728383580036,0.107545571189057,0.0708263216114809,"49-9011","environmental protection agency certification"
"574585","National Center for Construction Education and Research (NCCER)","construction project management",0.30784038896783,0.59792304803959,0.219708937280577,"27-4012","project management certification"
"574587","Project Management Institute (PMI)","project management professional (pmp)",0.403154654454807,0.587290041678441,0.282618863012435,"27-4012","project management professional"
"574588","International Information Systems Certification Consortium (ISC2)","certified information systems security professional (cissp)",0.574035395426227,0.557478819570569,0.38198285801557,"27-4012","certified information systems security professional"
"574613","American Portable Nuclear Gauge Association","nuclear gauge safety certification",0.138905344258538,0.202348464832371,0.0335502452294035,"17-3022","certified safety professional"
"575054","Equipment and Engine Training Council (EETC)","mobile generators certification",0.168935044709291,0.328125094929762,0.0661661747170276,"49-3042","mobile crane operator"
"575147"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"27-1013","certified esthetician"
"575148","Environmental Protection Agency (EPA)","hvac 608 certification",0.551728383580036,0.107545571189057,0.0708263216114809,"47-2181","environmental protection agency certification"
"575150","Environmental Protection Agency (EPA)","lead safe rrp certification",0.388044832144228,0.330659178391793,0.153157869410717,"47-2181","epa lead certification"
"575151","American Association of Veterinary State Boards","veterinary technician",0.102786617920897,0.299466006187543,0.0367418429866919,"17-3023","hardware technician"
"575165","American Medical Technologist (AMT)","medical laboratory technician (mlt)",0.415362015559856,0.605072948394136,0.299993154722861,"27-4021","certified medical laboratory technician"
"575237","","",0,0,0,"43-6014","belay"
"575604","National Institute for Metal Working Skills (NIMS)","machining level i: cnc turning: operator",0.171616503705143,0.166666666666667,0.0341416597159856,"47-2111","cnc certification"
"575760","Board for Waterworks and Wastewaterworks Operators and On-Site Sewage System Professionals","wastewater works operator",0.171616503705143,0.333333333333333,0.0682833194319712,"49-9052","wastewater collection license"
"575794","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.0553697847493156,0.107545571189057,0.00710791450816234,"49-9062","typing certification"
"576321","Department of Environmental Quality","certified emissions repair technician ",0.163656212479746,0.238403954378604,0.0465717739314255,"49-9097","appliance repair certificate"
"576322","American Culinary Federation","certified fundamentals cook (cfc)",0.2402631051872,0.25,0.0716974854035698,"49-9097","epa cfc/hcfc certification"
"576366","National Coalition of Certification Centers (NC-3)","applied plc allen bradley",0.512168052119577,0.746093821197321,0.456123825370297,"49-9041","allen bradley plc"
"576642"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"33-2011","exercise physiologist certified"
"576654","American Welding Society (AWS)","certified welding supervisor (cws)",0.166281663560206,0.242228544414786,0.0480780129494997,"51-5111","welding certification"
"576716","National Maritime Center","basic fire fighting (tidecc-53) ",0.171616503705143,0.25,0.0512124895739784,"49-9041","fire sprinkler license"
"576833","CompTIA","comptia security+ certification",0.322559239577035,0.626511694413784,0.241221213775763,"51-9011","comptia security+"
"576834","CompTIA","comptia it fundamentals",0.224304829458607,0.328125094929762,0.0878526569864222,"51-9011","it infrastructure library certification"
"576861","Occupational Safety & Health Administration","osha 30 construction",0.482138351668824,0.666666666666667,0.383669476613627,"49-9043","osha safety 30 hour"
"576914","National Safety Council (NSC)","lift truck operator",0.226986288454458,0.333333333333333,0.0903140252049597,"47-2181","aerial lift certification"
"576938"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"49-3023","certified locksmith"
"577306","Apple","apple certified associate - mac integration",0.171616503705143,0.2,0.0409699916591827,"49-9021","capability model maturity integration certification"
"577309","National Restaurant Association","servsafe food protection manager certification",0.367507759091287,0.428289530618463,0.187880107897486,"49-9071","food safety manager certification"
"577413","American Heart Association","basic life support (cpr) instructor",0.317224399432098,0.369689852180099,0.139984820036354,"49-9092","basic life saving"
"577418","American Heart Association","basic life support (cpr) instructor",0.644647953553527,0.554390630940211,0.426594567343796,"49-9092","basic cardiac life support certification"
"577458","National Center for Construction Education and Research (NCCER)","construction site safety orientation",0.302561556738284,0.440752419210976,0.159178819909852,"47-4011","construction safety course"
"577611","Society of Manufacturing Engineers (SME)","certified manufacturing engineer (cmfge)",0.221651448309522,0.242228544414786,0.064087410324964,"43-6014","engineer in training certification"
"577799","Project Management Institute (PMI)","certified associate in project management (capm)",0.49404084646925,0.479791507812549,0.282938628388389,"49-3023","certified in lean project management"
"577920","Manufacturing Skills Institute","manufacturing specialist",0.221651448309522,0.484457088829572,0.128174820649928,"49-9043","manufacturing certification"
"577961"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"49-2022","certified teacher"
"578301","CFA Institute","chartered financial analyst (cfa)",0.168935044709291,0.246093821197321,0.0496246310377707,"47-2061","certified financial planner"
"578437","National Registry of Environmental Professionals","indoor air quality - certified indoor air quality manager (ciaqm)",0.426181321217365,0.328910923995133,0.167320648488348,"29-2055","certified manager of quality organizational excellence"
"578459","CFRE International","certified fund raising executive",0.557409615687182,0.811998851586087,0.54026483541121,"17-3023","certified fund raising executive"
"578499","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.0553697847493156,0.107545571189057,0.00710791450816234,"49-9041","soldering certification"
"578583"," American Software Testing Qualifications Board ","astqb certified tester foundation level ",0.0425601045717532,0.0495990812688696,0.00251972501966218,"17-3022","certified scrummaster"
"578629","Mainstream Engineering Corporation","hvac epa 608 type i certification  ",0.166281663560206,0.161485696276524,0.0320520086329998,"17-3022","nicet i"
"578979","American Society for Quality (ASQ)","certified quality auditor (cqa)",0.208841768131959,0.304227396000873,0.0758389849268691,"35-1011","certified internal auditor"
"579019","National Maritime Center","master 100 tons (tidecc-281)",0.324881006577999,0.227172152010277,0.0880960110329179,"19-4031","licensed master social worker"
"579027","North American Board of Certified Energy Practitioners (NABCEP)","photovoltiac installation professional certification",0.274451740634388,0.138847755648748,0.0454864122990246,"43-6014","certified institutional review board professional"
"579159","Manufacturing Skills Institute","manufacturing technician level 1",0.199010137678983,0.209246124103044,0.049706072885369,"47-2061","bronze level certification"
"579407","Federal Aviation Administration (FAA)","remote pilot airman certification",0.171616503705143,0.25,0.0512124895739784,"49-3023","certified private pilot"
"579851","Microsoft","microsoft certified solutions associate (mcsa) - server",0.206216317051499,0.200268537309794,0.0492961022803223,"17-3023","certified server"
"579942"," Board for Waterworks and Wastewaterworks Operators and On-Site Sewage System Professionals ","water works operator",0.155945961868708,0.302896202680369,0.0563825601750029,"49-2097","certified pool/spa operator"
"580070","American Traffic Safety Services Association (ATSSA)","intermediate work zone traffic control",0.166281663560206,0.193782835531829,0.0384624103595997,"51-4193","pest control applicator"
"580082","CompTIA","comptia cloud+",0.335272716184889,0.976807908757209,0.39091668745896,"43-6014","comptia cloud+"
"580319","National Roofing Contractors Association","asphalt shingle systems installer",0.171616503705143,0,0,"13-2081","contractors license"
"580374","International Association of Healthcare Central Services Material Management  (IAHCSMM)","central service technician",0.171616503705143,0,0,"47-2061","iahcsmm certification"
"580375","International Association of Healthcare Central Services Material Management  (IAHCSMM)","central service technician",0.597286463295703,0.793782778125485,0.56592799031298,"47-2061","certified registered central service technician"
"580415","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"47-1011","commercial pesticide license"
"580493","American Welding Society (AWS)","gas metal arc welding (gmaw)",0.168935044709291,0.196875056957857,0.0396997048302166,"47-2111","sheet metal certification"
"580497","American Academy of Pediatrics ","pediatric education for prehospital professionals (pepp)",0.158488509412138,0.153917315633427,0.0291180368497133,"43-6014","quality education"
"580813","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"13-2081","appraisal license"
"581064","National Institute for Automotive Service Excellence (ASE)","automotive service excellence (ase) - a8 engine performance",0.775967328617503,0.64593132433955,0.598282930279841,"49-3023","automotive service excellence engine performance"
"581066","National Institute for Automotive Service Excellence (ASE)","automotive service excellence (ase) - a1 engine repair",0.775967328617503,0.64593132433955,0.598282930279841,"49-3023","automotive service excellence engine repair"
"581240","Siemens","seimens automation fundamentals certificate",0.226986288454458,0.25,0.0677355189037198,"27-4011","automation certification"
"581377","Accreditation Council for Accountancy and Taxation","accredited business accountant (aba)",0.163656212479746,0.238403954378604,0.0465717739314255,"17-3012","general business"
"581471","Commonwealth Environmental Solutions, LLC","forklift operator certification",0.377597410178229,0.733413166422474,0.330563226709382,"49-9081","forklift operator certification"
"581669","Mainstream Engineering Corporation","hvac epa 608 type ii certification",0.168935044709291,0.164062547464881,0.0330830873585138,"49-2022","nicet ii"
"581887","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.0553697847493156,0.107545571189057,0.00710791450816234,"49-9062","kaizen certification"
"582027","Environmental Systems Research Institute (ESRI)","arcgis desktop entry",0.171616503705143,0.333333333333333,0.0682833194319712,"49-9021","hdi desktop support technician"
"582035","American Traffic Safety Services Association (ATSSA)","intermediate work zone traffic control",0.166281663560206,0.193782835531829,0.0384624103595997,"49-9052","work keys"
"582036","Valvoline Motor Oil Corporation","valvoline motor oil career tech certificate",0.312876126155637,0.303852018308988,0.11347792376108,"49-9052","national career readiness certificate"
"582260","National Center for Construction Education and Research (NCCER)","power line worker 1",0.171616503705143,0.25,0.0512124895739784,"47-1011","line & antenna sweeping"
"582455","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"49-3023","aesthetics license"
"582515","American Association of Medical Technologists (AAMT)","registered medical assistant (rma)",0.146047683474197,0.212752970024847,0.0370891716821039,"29-1126","registered dietitian"
"582641","Apple","apple certified associate - mac integration",0.171616503705143,0.2,0.0409699916591827,"17-3013","capability model maturity integration certification"
"582837","EMC Education Services","emc proven professional certification in information storage and management",0.297393853670676,0.0899326510366095,0.0319246551147731,"27-3042","management education"
"582872","American Association of Professional Coders (AAPC)","certified professional coder (cpc)",0.214176608276896,0.311998851586087,0.0797630701721651,"49-1011","certified orthopaedic surgery coder"
"583013","American Aerobic Association International and International Sports Medicine Association (AAAI/ISMA)","personal trainer certification",0.242378884237599,0.107545571189057,0.0311145942781713,"29-1126","american speech - language hearing association certification"
"583057","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"29-2055","pharmacist license"
"583719","Environmental Protection Agency (EPA)","hvac 608 certification",0.551728383580036,0.107545571189057,0.0708263216114809,"17-3024","environmental protection agency certification"
"583772","","",0,0,0,"13-2081","anesthesiologist"
"584142","CompTIA","comptia it fundamentals",0.224304829458607,0.328125094929762,0.0878526569864222,"51-4062","it infrastructure library certification"
"584222","National Institute for Automotive Service Excellence (ASE)","automotive service excellence (ase) - l3 light duty hybrid/electric vehicle specialist",0.340551548414434,0.180397753162662,0.0733315413200203,"49-2022","electric vehicle technician"
"584232","American Society of Quality (ASQ)","six sigma yellow belt",0.291345230327503,0.1,0.0347764096073435,"47-4011","fellow of the casualty actuarial society"
"584353","National Restaurant Association","servsafe food handler",0.353301550852773,0.317871939171472,0.134052391140554,"53-7072","food service certification"
"584397","National Board for Certification of the National Association of Dental Laboratories","dental laboratory technology, recognized graduate (rg)",0.393699316407876,0.144199187001788,0.0677648220871097,"49-9052","american board for engineering and technology accredited"
"584435","National Institute for Automotive Service Excellence (ASE)","automotive service excellence (ase) - p2 automobile parts specialist",0.0659651424862057,0.0480469105986606,0.0037831782367095,"43-6014","graphic arts"
"584968","I-CAR","i-car refinishing technician prolevel 2",0.171616503705143,0.2,0.0409699916591827,"49-2097","i-car"
"584980","Department of Professional and Occupational Regulation (DPOR)","alternative onsite soil evaluators license",0.168935044709291,0.196875056957857,0.0396997048302166,"47-1011","master plumber license"
"585025","FANUC America Corporation","fanuc cert handling tool operations and programming",0.254741707946848,0.212052289716615,0.0644792314696099,"49-9021","tool and die"
