"","soc","certificate","confidence_entry","confidence_cert","confidence","College","Raw","Awarding.Entity","Cluster","Credit.NonCredit","Email.Contact"
"2772","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Southside Virginia","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Credit","www.southside.edu"
"2773","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Southside Virginia","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Credit","www.southside.edu"
"2774","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Southside Virginia","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","Debra.smiley@southside.edu"
"2775","nace international","cathodic protection 2 -  technician maritime",0.1152855,0.1970298,0.02759567,"Rappahannock","osha 10 maritime industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","jperry@rappahannock.edu"
"2776","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Rappahannock","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","jperry@rappahannock.edu"
"2777","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Rappahannock","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","jperry@rappahannock.edu"
"2778","american concrete institute international","concrete construction special inspector",0.1035992,0.2213216,0.02785575,"Rappahannock","osha 10 construction","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","jperry@rappahannock.edu"
"2779","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Piedmont Virginia","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Credit","admissions@pvcc.edu"
"2780","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Piedmont Virginia","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","workforce@pvcc.edu"
"2781","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Paul D. Camp","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Credit","alawhorne@pdc.edu"
"2782","national institute for automotive service excellence","automobile and light truck certification:  automatic transmission/transaxle  (a2)",0.1721257,0.1634295,0.03417518,"Patrick Henry","osha 10 transmission and distribution","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","wdce@patrickhenry.edu"
"2783","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Patrick Henry","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","wdce@patrickhenry.edu"
"2784","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Patrick Henry","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","wdce@patrickhenry.edu"
"2785","","",0,0,0,"Patrick Henry","osha hazwoper","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","wdce@patrickhenry.edu"
"2786","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Northern Virginia","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","pcarrow@nvcc.edu"
"2787","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Northern Virginia","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","pcarrow@nvcc.edu"
"2788","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"New River","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","credentials@nr.edu"
"2789","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"New River","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Credit","mrowh@nr.edu"
"2790","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"New River","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","credentials@nr.edu"
"2791","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"New River","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Credit","mrowh@nr.edu"
"2792","","",0,0,0,"New River","osha hazwoper","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","credentials@nr.edu"
"2793","world safety organization","wso - certified hazardous materials technician i",0.230571,0.3283829,0.09198558,"New River","hazardous materials certification","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","credentials@nr.edu"
"2794","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Mountain Empire","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","mmwilliams@mecc.edu"
"2795","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Mountain Empire","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","mmwilliams@mecc.edu"
"2796","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Mountain Empire","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Credit","kdorton@mecc.edu"
"2797","national institute for automotive service excellence","automobile and light truck certification:  automatic transmission/transaxle  (a2)",0.1721257,0.1634295,0.03417518,"Lord Fairfax","osha 10 transmission and distribution","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","lfccworkforce@lfcc.edu"
"2798","american society for nondestructive testing","industry radiography radiation safety personnel",0.1068534,0.1826189,0.02370657,"Lord Fairfax","osha confined space safety","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","lfccworkforce@lfcc.edu"
"2799","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Lord Fairfax","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","lfccworkforce@lfcc.edu"
"2800","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Lord Fairfax","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","lfccworkforce@lfcc.edu"
"2801","","",0,0,0,"John Tyler","osha hazwoper","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","trainer@ccwa.vccs.edu"
"2802","","",0,0,0,"J. Sargeant Reynolds","osha hazwoper","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","trainer@ccwa.vccs.edu"
"2803","aircraft rescue and fire fighting training alliance","aircraft rescue and fire fighting training alliance",0.05684024,0.06938811,0.004791545,"Germanna","osha trenching and shoring","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","gccworkforce@germanna.edu"
"2804","","",0,0,0,"Germanna","osha hazwoper","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","gccworkforce@germanna.edu"
"2805","american society for nondestructive testing","industry radiography radiation safety personnel",0.1068534,0.1826189,0.02370657,"Germanna","osha confined space safety","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","sbrown@germanna.edu"
"2806","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Germanna","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","sbrown@germanna.edu"
"2807","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Germanna","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","sbrown@germanna.edu"
"2808","american concrete institute international","concrete construction special inspector",0.1035992,0.2213216,0.02785575,"Germanna","osha 10 construction","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","sbrown@germanna.edu"
"2809","american concrete institute international","concrete construction special inspector",0.1035992,0.2213216,0.02785575,"Eastern Shore","osha 10 construction","Occupational Safety & Health Administration","Architecture and Construction","Credit","jfloyd@es.vccs.edu"
"2810","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Danville","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Credit","jarnold@dcc.vccs.edu"
"2811","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Danville","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Credit","jarnold@dcc.vccs.edu"
"2812","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Central Virginia","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Credit","calvertj@centralvirginia.edu"
"2813","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Central Virginia","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","workforce@centralvirginia.edu"
"2814","american concrete institute international","concrete construction special inspector",0.1035992,0.2213216,0.02785575,"Central Virginia","osha 30 construction","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","workforce@centralvirginia.edu"
"2815","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Central Virginia","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","workforce@centralvirginia.edu"
"2816","american concrete institute international","concrete construction special inspector",0.1035992,0.2213216,0.02785575,"Central Virginia","osha 10 construction","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","workforce@centralvirginia.edu"
"2817","","",0,0,0,"Blue Ridge","osha hazwoper","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","wce@brcc.edu"
"2818","american society for nondestructive testing","industry radiography radiation safety personnel",0.1068534,0.1826189,0.02370657,"Blue Ridge","osha confined space safety","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","wce@brcc.edu"
"2819","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Blue Ridge","osha 30 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","wce@brcc.edu"
"2820","eta international","general communications technician - level 2",0.1170234,0.2,0.02843396,"Blue Ridge","osha 10 general industry","Occupational Safety & Health Administration","Architecture and Construction","Non Credit","wce@brcc.edu"
"2821","dental assisting national board","certified preventative functions dental assistant",0.1158841,0.1980527,0.02788297,"Tidewater","certified occupational therapy assistant (cota)","Occupational Therapy Advisory Board","Health Science","Credit","info@tcc.edu"
"2822","dental assisting national board","certified preventative functions dental assistant",0.1158841,0.1980527,0.02788297,"Southwest Virginia","certified occupational therapy assistant (cota)","Occupational Therapy Advisory Board","Health Science","Credit","workforce@sw.edu"
"2823","dental assisting national board","certified preventative functions dental assistant",0.1158841,0.1980527,0.02788297,"Mountain Empire","certified occupational therapy assistant (cota)","Occupational Therapy Advisory Board","Health Science","Credit","info@mecc.edu"
"2824","microsoft corporation","microsoft office specialist: associate (office 365 and office 2019)",0.1738637,0.3873019,0.08180748,"Lord Fairfax","office proficiency assessment and certification (opac)","Office Proficiency Assessment and Certification (OPAC)","Business, Management and Administration","Credit","afoltz@lfcc.edu"
"2825","american construction inspectors association","registered construction inspector - concrete",0.1068534,0.2282736,0.02963321,"Mountain Empire","registered nurse","Ohio Board of Nursing","Health Science","Credit","kdorton@mecc.edu"
"2826","esco group","certified in hydrocarbon refrigerants",0.2166974,0.2203246,0.0580031,"John Tyler","pcap – certified associate in python programming","OpenEDG Python Institute","Information Technology","Non Credit","trainer@ccwa.vccs.edu"
"2827","association of diving contractors international","bell/saturation diving",0.04680937,0.1333333,0.00758239,"Danville","six sigma black belt","OpusWorks Institute ","Manufacturing","Non Credit","jfranklin@dcc.vccs.edu"
"2828","american society of plumbing engineers","certified in green plumbing design",0.1118614,0.1911778,0.02598078,"Danville","six sigma green belt","OpusWorks Institute ","Manufacturing","Non Credit","jfranklin@dcc.vccs.edu"
"2829","national institute for metalworking skills","machining level i - cnc milling: programming setup & operations",0.1170234,0.075,0.01066274,"Lord Fairfax","oracle certified professional, java programmer se8","Oracle","Information Technology","Non Credit","jclark@lfcc.edu"
"2830","national institute for metalworking skills","machining level i - cnc milling: programming setup & operations",0.1170234,0.075,0.01066274,"Virginia Western","oracle certified professional, java programmer se8","Oracle","Information Technology","Credit","sshelton@virginiawestern.edu"
"2831","national institute for metalworking skills","machining level i - cnc milling: programming setup & operations",0.1170234,0.075,0.01066274,"Virginia Western","oracle certified associate, java programmer se8","Oracle","Information Technology","Credit","sshelton@virginiawestern.edu"
"2832","world organization of webmasters","certified web developer associate",0.2294147,0.4901043,0.136598,"Virginia Western","oracle certified expert, java ee 6 web component developer","Oracle","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"2833","ibm corporation","ibm certified associate developer - rational application developer v8",0.2005124,0.3336658,0.0812807,"Virginia Western","oracle pl/sql developer certified associate","Oracle","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"2834","oracle corporation","oracle corporation",0.1170234,0.5,0.07108491,"Virginia Western","oracle certified professional, java se 7 programmer","Oracle","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"2835","oracle corporation","oracle corporation",0.1170234,0.5,0.07108491,"Virginia Western","oracle certified associate, java se 7 programmer","Oracle","Information Technology","Credit","rkoudelikjones@virginiawestern.edu"
"2836","ibm corporation","ibm certified associate developer - rational application developer v8",0.2005124,0.3336658,0.0812807,"Tidewater","oracle pl/sql developer certified associate","Oracle","Information Technology","Credit","info@tcc.edu"
"2837","avid technology, inc.","avid certified system administrator: inews",0.1767109,0.206699,0.04437478,"Tidewater","oracle database 11 administrator certified professional (ocp)","Oracle","Information Technology","Credit",""
"2838","solidworks","certified pdm administrator professional",0.2022158,0.2583737,0.06347431,"Tidewater","oracle database 11 administrator certified associate (oca administrator)","Oracle","Information Technology","Credit",""
"2839","solidworks","certified pdm administrator professional",0.2022158,0.2583737,0.06347431,"Southwest Virginia","oracle database 11 administrator certified associate (oca administrator)","Oracle","Information Technology","Credit","workforce@sw.edu"
"2840","ibm corporation","ibm certified associate developer - rational application developer v8",0.2005124,0.3336658,0.0812807,"Southwest Virginia","oracle pl/sql developer certified associate","Oracle","Information Technology","Credit","workforce@sw.edu"
"2841","ibm corporation","ibm certified associate developer - rational application developer v8",0.2005124,0.3336658,0.0812807,"New River","oracle pl/sql developer certified associate","Oracle","Information Technology","Non Credit","credentials@nr.edu"
"2842","oracle corporation","oracle corporation",0.1170234,0.5,0.07108491,"Mountain Empire","oracle certified associate, java se 7 programmer","Oracle","Information Technology","Credit","info@mecc.edu"
"2843","ibm corporation","ibm certified associate developer - rational application developer v8",0.2005124,0.3336658,0.0812807,"Danville","oracle pl/sql developer certified associate","Oracle","Information Technology","Credit","jarnold@dcc.vccs.edu"
"2844","avid technology, inc.","avid certified expert: pro tools | s6",0.1626934,0.1650439,0.03262152,"Tidewater","oracle database sql certified expert","Oracle University","Information Technology","Credit","smeslang@tcc.edu"
"2845","avid technology, inc.","avid certified expert: pro tools | s6",0.1626934,0.1650439,0.03262152,"New River","oracle database sql certified expert","Oracle University","Information Technology","Non Credit","credentials@nr.edu"
"2846","esco group","master specialist hands on air economizer controls",0.1687016,0.1365556,0.02798744,"New River","mechatronics - motor and motor controls","Packaging Machinery Manufacturers Institute (PMMI)","Manufacturing","Credit","ltaylor@nr.edu"
"2847","packaging machinery manufacturing institute","pmmi mechatronics: industrial electricity 1",0.3391624,0.5796486,0.23884,"New River","mechatronics - industrial electricity 2","Packaging Machinery Manufacturers Institute (PMMI)","Manufacturing","Credit","ltaylor@nr.edu"
"2848","packaging machinery manufacturing institute","pmmi mechatronics: programmable logic controllers 1",0.5749472,0.8188491,0.5719609,"New River","mechatronics - programmable logic controllers (plcs) 1","Packaging Machinery Manufacturers Institute (PMMI)","Manufacturing","Credit","oshupe@nr.edu"
"2849","packaging machinery manufacturing institute","mechatronics: fluid power 1",0.4510238,0.963533,0.5279594,"New River","mechatronics - fluid power 1","Packaging Machinery Manufacturers Institute (PMMI)","Manufacturing","Credit","ltaylor@nr.edu"
"2850","packaging machinery manufacturing institute","mechatronics: fluid power 1",0.2238769,0.4782736,0.1300829,"New River","mechatronics - mechanical components 1","Packaging Machinery Manufacturers Institute (PMMI)","Manufacturing","Credit","ltaylor@nr.edu"
"2851","packaging machinery manufacturing institute","pmmi mechatronics: programmable logic controllers 1",0.4680937,0.6666667,0.3791195,"New River","mechatronics - programmable logic controllers (plcs) 2","Packaging Machinery Manufacturers Institute (PMMI)","Manufacturing","Credit","ltaylor@nr.edu"
"2852","packaging machinery manufacturing institute","pmmi mechatronics: industrial electricity 1",0.4460158,0.7622675,0.4130401,"New River","mechatronics - industrial electricity 1","Packaging Machinery Manufacturers Institute (PMMI)","Manufacturing","Credit","ltaylor@nr.edu"
"2853","national institute for automotive service excellence","collision repair and refinish: mechanical and electrical components",0.2206227,0.2356608,0.06316435,"New River","mechatronics - mechanical components 2","Packaging Machinery Manufacturers Institute (PMMI)","Manufacturing","Credit","ltaylor@nr.edu"
"2854","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Eastern Shore","pharmacy technician","Pharmacy Technician Certification Board  (PTCB)","Health Science","Non Credit","tjohnson@es.vccs.edu"
"2855","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Blue Ridge","pharmacy technician","Pharmacy Technician Certification Board  (PTCB)","Health Science","Non Credit","wce@brcc.edu"
"2856","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Patrick Henry","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Non Credit","wecd@patrickhenry.edu"
"2857","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Rappahannock","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Non Credit","jperry@rappahannock.edu"
"2858","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"John Tyler","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Non Credit","trainer@ccwa.vccs.edu"
"2859","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Virginia Highlands","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Non Credit","vthomas@vhcc.edu"
"2860","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Piedmont Virginia","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Non Credit","workforce@pvcc.edu"
"2861","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Wytheville","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Credit","wds@wcc.vccs.edu"
"2862","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Virginia Western","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Non Credit","lcoffman@virginiawestern.edu"
"2863","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Tidewater","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Credit","smeslang@tcc.edu"
"2864","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Thomas Nelson","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Non Credit","englishsu@tncc.edu"
"2865","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Piedmont Virginia","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Credit","khudson@pvcc.edu"
"2866","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Paul D. Camp","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Credit","ebeale@pdc.edu"
"2867","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Patrick Henry","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Credit","awebster@patrickhenry.edu"
"2868","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"New River","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Non Credit","credentials@nr.edu"
"2869","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Mountain Empire","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Credit","info@mecc.edu"
"2870","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Dabney S. Lancaster","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Non Credit","djones@dslcc.edu"
"2871","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Central Virginia","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Credit","curlingd@centralvirginia.edu"
"2872","academy of internal medicine for veterinary technicians","veterinary internal medicine technician - neurology",0.04484802,0.07664792,0.00417617,"Central Virginia","pharmacy technician","Pharmacy Technician Certification Board (PTCB) ","Health Science","Non Credit","Workforce@centralvirginia.edu"
"2873","microsoft corporation","microsoft office specialist: associate (office 365 and office 2019)",0.1244017,0.3333333,0.05037785,"New River","certified medical office manager (cmom)","Practice Management Institute (PMI)","Health Science","Non Credit","credentials@nr.edu"
"2874","apple computer, inc.","apple certified ios technician (acit) certification (2019)",0.096461,0.1177554,0.01379962,"Wytheville","trainsmart rotor matching technician certification","Pro-Cut International, LLC","Transportation, Distribution and Logistics","Non Credit","wfc@wcc.vccs.edu"
"2875","apple computer, inc.","apple certified ios technician (acit) certification (2019)",0.096461,0.1177554,0.01379962,"Tidewater","trainsmart rotor matching technician certification","Pro-Cut International, LLC","Transportation, Distribution and Logistics","Credit","erichardson@tcc.edu"
"2876","apple computer, inc.","apple certified ios technician (acit) certification (2019)",0.096461,0.1177554,0.01379962,"J. Sargeant Reynolds","trainsmart rotor matching technician certification","Pro-Cut International, LLC","Transportation, Distribution and Logistics","Credit","info@jsargeantreynolds.com"
"2877","national center for construction education and research","master trainer",0.1833368,0.3711898,0.08267614,"J. Sargeant Reynolds","trainsmart pro-cut master technician certification","Pro-Cut International, LLC","Transportation, Distribution and Logistics","Credit","info@jsargeantreynolds.com"
"2878","global association of risk professionals","energy risk professional",0.1727913,0.4921842,0.1033199,"Patrick Henry","professional risk manager (prm)","Professional Risk Managers' International Association ","Business, Management and Administration","Non Credit","wdce@patrickhenry.edu"
"2879","global association of risk professionals","energy risk professional",0.1727913,0.4921842,0.1033199,"New River","professional risk manager (prm)","Professional Risk Managers' International Association ","Business, Management and Administration","Non Credit","credentials@nr.edu"
"2880","global association of risk professionals","energy risk professional",0.1727913,0.4921842,0.1033199,"John Tyler","professional risk manager (prm)","Professional Risk Managers' International Association ","Business, Management and Administration","Non Credit","trainer@ccwa.vccs.edu"
"2881","global association of risk professionals","energy risk professional",0.1727913,0.4921842,0.1033199,"J. Sargeant Reynolds","professional risk manager (prm)","Professional Risk Managers' International Association ","Business, Management and Administration","Non Credit","trainer@ccwa.vccs.edu"
"2882","project management institute","certified associate in project management",0.4034259,0.6894788,0.3379242,"Virginia Western","certified associate in project management (capm)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","CDove@virginiawestern.edu"
"2883","project management institute","project management institute",0.2190207,0.6238655,0.166001,"Virginia Western","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","lcoffman@virginiawestern.edu"
"2884","project management institute","certified associate in project management",0.4034259,0.6894788,0.3379242,"Tidewater","certified associate in project management (capm)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","smeslang@tcc.edu"
"2885","project management institute","project management institute",0.2190207,0.6238655,0.166001,"Tidewater","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","smeslang@tcc.edu"
"2886","project management institute","project management institute",0.2190207,0.6238655,0.166001,"Thomas Nelson","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","englishsu@tncc.edu"
"2887","project management institute","project management institute",0.2190207,0.6238655,0.166001,"Piedmont Virginia","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","workforce@pvcc.edu"
"2888","project management institute","certified associate in project management",0.4034259,0.6894788,0.3379242,"Piedmont Virginia","certified associate in project management (capm)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","vpalamountain@pvcc.edu"
"2889","project management institute","project management institute",0.2190207,0.6238655,0.166001,"Paul D. Camp","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","alawhorne@pdc.edu"
"2890","project management institute","project management institute",0.2190207,0.6238655,0.166001,"Patrick Henry","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","wdce@patrickhenry.edu"
"2891","project management institute","certified associate in project management",0.4034259,0.6894788,0.3379242,"Northern Virginia","certified associate in project management (capm)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","eperantoni@nvcc.edu"
"2892","project management institute","project management institute",0.2190207,0.6238655,0.166001,"Northern Virginia","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","eperantoni@nvcc.edu"
"2893","project management institute","certified associate in project management",0.4034259,0.6894788,0.3379242,"New River","certified associate in project management (capm)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","credentials@nr.edu"
"2894","project management institute","project management institute",0.2190207,0.6238655,0.166001,"New River","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","credentials@nr.edu"
"2895","project management institute","certified associate in project management",0.4034259,0.6894788,0.3379242,"Lord Fairfax","certified associate in project management (capm)","Project Management Institute (PMI)","Business, Management and Administration","Credit","afoltz@lfcc.edu"
"2896","project management institute","certified associate in project management",0.4034259,0.6894788,0.3379242,"Lord Fairfax","certified associate in project management (capm)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","lfcworkforce@lfcc.edu"
"2897","project management institute","certified associate in project management",0.4034259,0.6894788,0.3379242,"John Tyler","certified associate in project management (capm)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","trainer@ccwa.vccs.edu"
"2898","project management institute","project management institute",0.2190207,0.6238655,0.166001,"John Tyler","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","trainer@ccwa.vccs.edu"
"2899","project management institute","project management institute",0.2190207,0.6238655,0.166001,"J. Sargeant Reynolds","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","trainer@ccwa.vccs.edu"
"2900","project management institute","certified associate in project management",0.4034259,0.6894788,0.3379242,"J. Sargeant Reynolds","certified associate in project management (capm)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","trainer@ccwa.vccs.edu"
"2901","project management institute","project management institute",0.2190207,0.6238655,0.166001,"Germanna","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","gccworkforce@germanna.edu"
"2902","project management institute","project management institute",0.2190207,0.6238655,0.166001,"Central Virginia","project management professional (pmp)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","workforce@centralvirginia.edu"
"2903","project management institute","certified associate in project management",0.4034259,0.6894788,0.3379242,"Central Virginia","certified associate in project management (capm)","Project Management Institute (PMI)","Business, Management and Administration","Non Credit","workforce@centralvirginia.edu"
"2904","air conditioning contractors of america","epa section 608 certification - refrigerant handling",0.07021406,0.1,0.008530189,"Tidewater","certified alcohol handler","ProMetric","Hospitality and Tourism","Non Credit","erichardson@tcc.edu"
"2905","avid technology, inc.","avid certified system administrator: inews",0.2261611,0.3865227,0.1062007,"Tidewater","red hat certified system administrator (rhcsa)","RedHat","Business, Management and Administration","Credit","info@tcc.edu"
"2906","american welding society","certified welding engineer",0.1175533,0.3348427,0.04782009,"Tidewater","red hat certified engineer (rhce)","RedHat","Business, Management and Administration","Credit",""
"2907","esco group","universal r-410a certification",0.3188406,0.6038312,0.2338965,"Germanna","universal r-410 safety certification","Refrigeration Service Engineers Society (RSES)","Manufacturing","Non Credit","gccworkforce@germanna.edu"
"2908","national association of radio and telecommunications engineers, inc.","national association of radio and telecommunications engineers, inc.",0.1350795,0.08915581,0.01463099,"J. Sargeant Reynolds","national interpreting certification (nic)","Registry of Interpreters for the Deaf, Inc.","Human Services","Credit","info@reynolds.edu"
