Series ID,Year,Period,Label,Value
LAUST460000000000003,2020,M04,2020 Apr,8.9
LAUST460000000000003,2020,M05,2020 May,6.6
LAUST460000000000003,2020,M06,2020 Jun,5.1
LAUST460000000000003,2020,M07,2020 Jul,4.5
LAUST460000000000003,2020,M08,2020 Aug,4.1
LAUST460000000000003,2020,M09,2020 Sep,3.4
LAUST460000000000003,2020,M10,2020 Oct,2.9
LAUST460000000000003,2020,M11,2020 Nov,3.0
LAUST460000000000003,2020,M12,2020 Dec,3.4
LAUST460000000000003,2021,M01,2021 Jan,3.2
LAUST460000000000003,2021,M02,2021 Feb,3.5
LAUST460000000000003,2021,M03,2021 Mar,3.1
LAUST460000000000003,2021,M04,2021 Apr,3.0
LAUST460000000000003,2021,M05,2021 May,2.6
LAUST460000000000003,2021,M06,2021 Jun,3.0
LAUST460000000000003,2021,M07,2021 Jul,2.4
LAUST460000000000003,2021,M08,2021 Aug,2.7
LAUST460000000000003,2021,M09,2021 Sep,2.0
LAUST460000000000003,2021,M10,2021 Oct,2.2
LAUST460000000000003,2021,M11,2021 Nov,1.9
LAUST460000000000003,2021,M12,2021 Dec,2.1
LAUST460000000000003,2022,M01,2022 Jan,2.3
LAUST460000000000003,2022,M02,2022 Feb,2.5
LAUST460000000000003,2022,M03,2022 Mar,2.2
LAUST460000000000003,2022,M04,2022 Apr,2.0
LAUST460000000000003,2022,M05,2022 May,1.9
LAUST460000000000003,2022,M06,2022 Jun,2.2
LAUST460000000000003,2022,M07,2022 Jul,1.8
LAUST460000000000003,2022,M08,2022 Aug,2.3
LAUST460000000000003,2022,M09,2022 Sep,1.7
LAUST460000000000003,2022,M10,2022 Oct,2.0
LAUST460000000000003,2022,M11,2022 Nov,1.9
LAUST460000000000003,2022,M12,2022 Dec,2.2
LAUST460000000000003,2023,M01,2023 Jan,2.1
LAUST460000000000003,2023,M02,2023 Feb,2.5
LAUST460000000000003,2023,M03,2023 Mar,1.8
LAUST460000000000003,2023,M04,2023 Apr,2.0
LAUST460000000000003,2023,M05,2023 May,1.9
LAUST470000000000003,2001,M01,2001 Jan,4.5
LAUST470000000000003,2001,M02,2001 Feb,4.3
LAUST470000000000003,2001,M03,2001 Mar,4.2
LAUST470000000000003,2001,M04,2001 Apr,3.8
LAUST470000000000003,2001,M05,2001 May,3.7
LAUST470000000000003,2001,M06,2001 Jun,4.7
LAUST470000000000003,2001,M07,2001 Jul,4.6
LAUST470000000000003,2001,M08,2001 Aug,4.7
LAUST470000000000003,2001,M09,2001 Sep,4.5
LAUST470000000000003,2001,M10,2001 Oct,4.8
LAUST470000000000003,2001,M11,2001 Nov,5.2
LAUST470000000000003,2001,M12,2001 Dec,5.2
LAUST470000000000003,2002,M01,2002 Jan,6.3
LAUST470000000000003,2002,M02,2002 Feb,5.8
LAUST470000000000003,2002,M03,2002 Mar,5.7
LAUST470000000000003,2002,M04,2002 Apr,5.0
LAUST470000000000003,2002,M05,2002 May,4.6
LAUST470000000000003,2002,M06,2002 Jun,5.5
LAUST470000000000003,2002,M07,2002 Jul,5.2
LAUST470000000000003,2002,M08,2002 Aug,4.8
LAUST470000000000003,2002,M09,2002 Sep,4.6
LAUST470000000000003,2002,M10,2002 Oct,4.5
LAUST470000000000003,2002,M11,2002 Nov,4.8
LAUST470000000000003,2002,M12,2002 Dec,4.8
LAUST470000000000003,2003,M01,2003 Jan,5.7
LAUST470000000000003,2003,M02,2003 Feb,5.5
LAUST470000000000003,2003,M03,2003 Mar,5.5
LAUST470000000000003,2003,M04,2003 Apr,5.1
LAUST470000000000003,2003,M05,2003 May,5.1
LAUST470000000000003,2003,M06,2003 Jun,6.2
LAUST470000000000003,2003,M07,2003 Jul,5.9
LAUST470000000000003,2003,M08,2003 Aug,5.6
LAUST470000000000003,2003,M09,2003 Sep,5.5
LAUST470000000000003,2003,M10,2003 Oct,5.4
LAUST470000000000003,2003,M11,2003 Nov,5.5
LAUST470000000000003,2003,M12,2003 Dec,5.1
LAUST470000000000003,2004,M01,2004 Jan,5.8
LAUST470000000000003,2004,M02,2004 Feb,5.4
LAUST470000000000003,2004,M03,2004 Mar,5.5
LAUST470000000000003,2004,M04,2004 Apr,4.7
LAUST470000000000003,2004,M05,2004 May,4.6
LAUST470000000000003,2004,M06,2004 Jun,5.6
LAUST470000000000003,2004,M07,2004 Jul,5.4
LAUST470000000000003,2004,M08,2004 Aug,5.3
LAUST470000000000003,2004,M09,2004 Sep,5.3
LAUST470000000000003,2004,M10,2004 Oct,5.4
LAUST470000000000003,2004,M11,2004 Nov,5.5
LAUST470000000000003,2004,M12,2004 Dec,5.5
LAUST470000000000003,2005,M01,2005 Jan,6.2
LAUST470000000000003,2005,M02,2005 Feb,6.2
LAUST470000000000003,2005,M03,2005 Mar,5.8
LAUST470000000000003,2005,M04,2005 Apr,5.3
LAUST470000000000003,2005,M05,2005 May,5.3
LAUST470000000000003,2005,M06,2005 Jun,5.9
LAUST470000000000003,2005,M07,2005 Jul,5.5
LAUST470000000000003,2005,M08,2005 Aug,5.1
LAUST470000000000003,2005,M09,2005 Sep,5.1
LAUST470000000000003,2005,M10,2005 Oct,5.2
LAUST470000000000003,2005,M11,2005 Nov,5.4
LAUST470000000000003,2005,M12,2005 Dec,5.3
LAUST470000000000003,2006,M01,2006 Jan,5.8
LAUST470000000000003,2006,M02,2006 Feb,5.7
LAUST470000000000003,2006,M03,2006 Mar,5.6
LAUST470000000000003,2006,M04,2006 Apr,5.2
LAUST470000000000003,2006,M05,2006 May,5.1
LAUST470000000000003,2006,M06,2006 Jun,5.9
LAUST470000000000003,2006,M07,2006 Jul,5.8
LAUST470000000000003,2006,M08,2006 Aug,5.4
LAUST470000000000003,2006,M09,2006 Sep,4.9
LAUST470000000000003,2006,M10,2006 Oct,4.6
LAUST470000000000003,2006,M11,2006 Nov,4.7
LAUST470000000000003,2006,M12,2006 Dec,4.5
LAUST470000000000003,2007,M01,2007 Jan,5.2
LAUST470000000000003,2007,M02,2007 Feb,4.8
LAUST470000000000003,2007,M03,2007 Mar,4.4
LAUST470000000000003,2007,M04,2007 Apr,4.0
LAUST470000000000003,2007,M05,2007 May,4.1
LAUST470000000000003,2007,M06,2007 Jun,4.7
LAUST470000000000003,2007,M07,2007 Jul,4.7
LAUST470000000000003,2007,M08,2007 Aug,4.5
LAUST470000000000003,2007,M09,2007 Sep,4.7
LAUST470000000000003,2007,M10,2007 Oct,4.7
LAUST470000000000003,2007,M11,2007 Nov,4.9
LAUST470000000000003,2007,M12,2007 Dec,5.1
LAUST470000000000003,2008,M01,2008 Jan,5.8
LAUST470000000000003,2008,M02,2008 Feb,5.8
LAUST470000000000003,2008,M03,2008 Mar,5.7
LAUST470000000000003,2008,M04,2008 Apr,5.3
LAUST470000000000003,2008,M05,2008 May,5.9
LAUST470000000000003,2008,M06,2008 Jun,6.8
LAUST470000000000003,2008,M07,2008 Jul,7.0
LAUST470000000000003,2008,M08,2008 Aug,6.8
LAUST470000000000003,2008,M09,2008 Sep,6.8
LAUST470000000000003,2008,M10,2008 Oct,6.9
LAUST470000000000003,2008,M11,2008 Nov,7.2
LAUST470000000000003,2008,M12,2008 Dec,7.8
LAUST470000000000003,2009,M01,2009 Jan,9.3
LAUST470000000000003,2009,M02,2009 Feb,9.8
LAUST470000000000003,2009,M03,2009 Mar,10.1
LAUST470000000000003,2009,M04,2009 Apr,9.6
LAUST470000000000003,2009,M05,2009 May,9.9
LAUST470000000000003,2009,M06,2009 Jun,11.0
LAUST470000000000003,2009,M07,2009 Jul,10.7
LAUST470000000000003,2009,M08,2009 Aug,10.4
LAUST470000000000003,2009,M09,2009 Sep,10.3
LAUST470000000000003,2009,M10,2009 Oct,10.2
LAUST470000000000003,2009,M11,2009 Nov,10.0
LAUST470000000000003,2009,M12,2009 Dec,10.3
LAUST470000000000003,2010,M01,2010 Jan,11.1
LAUST470000000000003,2010,M02,2010 Feb,10.8
LAUST470000000000003,2010,M03,2010 Mar,10.6
LAUST470000000000003,2010,M04,2010 Apr,9.7
LAUST470000000000003,2010,M05,2010 May,9.4
LAUST470000000000003,2010,M06,2010 Jun,9.9
LAUST470000000000003,2010,M07,2010 Jul,9.7
LAUST470000000000003,2010,M08,2010 Aug,9.6
LAUST470000000000003,2010,M09,2010 Sep,9.3
LAUST470000000000003,2010,M10,2010 Oct,9.2
LAUST470000000000003,2010,M11,2010 Nov,9.5
LAUST470000000000003,2010,M12,2010 Dec,9.4
LAUST470000000000003,2011,M01,2011 Jan,10.2
LAUST470000000000003,2011,M02,2011 Feb,9.8
LAUST470000000000003,2011,M03,2011 Mar,9.5
LAUST470000000000003,2011,M04,2011 Apr,8.9
LAUST470000000000003,2011,M05,2011 May,8.9
LAUST470000000000003,2011,M06,2011 Jun,9.8
LAUST470000000000003,2011,M07,2011 Jul,9.4
LAUST470000000000003,2011,M08,2011 Aug,9.2
LAUST470000000000003,2011,M09,2011 Sep,8.9
LAUST470000000000003,2011,M10,2011 Oct,8.5
LAUST470000000000003,2011,M11,2011 Nov,8.1
LAUST470000000000003,2011,M12,2011 Dec,8.1
LAUST470000000000003,2012,M01,2012 Jan,8.6
LAUST470000000000003,2012,M02,2012 Feb,8.4
LAUST470000000000003,2012,M03,2012 Mar,8.1
LAUST470000000000003,2012,M04,2012 Apr,7.5
LAUST470000000000003,2012,M05,2012 May,7.7
LAUST470000000000003,2012,M06,2012 Jun,8.6
LAUST470000000000003,2012,M07,2012 Jul,8.6
LAUST470000000000003,2012,M08,2012 Aug,8.0
LAUST470000000000003,2012,M09,2012 Sep,7.5
LAUST470000000000003,2012,M10,2012 Oct,7.6
LAUST470000000000003,2012,M11,2012 Nov,7.3
LAUST470000000000003,2012,M12,2012 Dec,7.7
LAUST470000000000003,2013,M01,2013 Jan,8.7
LAUST470000000000003,2013,M02,2013 Feb,8.2
LAUST470000000000003,2013,M03,2013 Mar,7.9
LAUST470000000000003,2013,M04,2013 Apr,7.4
LAUST470000000000003,2013,M05,2013 May,7.6
LAUST470000000000003,2013,M06,2013 Jun,8.5
LAUST470000000000003,2013,M07,2013 Jul,8.2
LAUST470000000000003,2013,M08,2013 Aug,7.7
LAUST470000000000003,2013,M09,2013 Sep,7.5
LAUST470000000000003,2013,M10,2013 Oct,7.5
LAUST470000000000003,2013,M11,2013 Nov,6.9
LAUST470000000000003,2013,M12,2013 Dec,6.8
LAUST470000000000003,2014,M01,2014 Jan,7.1
LAUST470000000000003,2014,M02,2014 Feb,7.1
LAUST470000000000003,2014,M03,2014 Mar,6.9
LAUST470000000000003,2014,M04,2014 Apr,6.0
LAUST470000000000003,2014,M05,2014 May,6.3
LAUST470000000000003,2014,M06,2014 Jun,7.1
LAUST470000000000003,2014,M07,2014 Jul,7.3
LAUST470000000000003,2014,M08,2014 Aug,6.9
LAUST470000000000003,2014,M09,2014 Sep,6.4
LAUST470000000000003,2014,M10,2014 Oct,6.1
LAUST470000000000003,2014,M11,2014 Nov,6.1
LAUST470000000000003,2014,M12,2014 Dec,5.9
LAUST470000000000003,2015,M01,2015 Jan,6.6
LAUST470000000000003,2015,M02,2015 Feb,6.2
LAUST470000000000003,2015,M03,2015 Mar,5.9
LAUST470000000000003,2015,M04,2015 Apr,5.3
LAUST470000000000003,2015,M05,2015 May,5.6
LAUST470000000000003,2015,M06,2015 Jun,6.2
LAUST470000000000003,2015,M07,2015 Jul,6.0
LAUST470000000000003,2015,M08,2015 Aug,5.5
LAUST470000000000003,2015,M09,2015 Sep,5.2
LAUST470000000000003,2015,M10,2015 Oct,5.0
LAUST470000000000003,2015,M11,2015 Nov,4.9
LAUST470000000000003,2015,M12,2015 Dec,4.7
LAUST470000000000003,2016,M01,2016 Jan,5.0
LAUST470000000000003,2016,M02,2016 Feb,4.8
LAUST470000000000003,2016,M03,2016 Mar,4.7
LAUST470000000000003,2016,M04,2016 Apr,4.3
LAUST470000000000003,2016,M05,2016 May,4.2
LAUST470000000000003,2016,M06,2016 Jun,5.2
LAUST470000000000003,2016,M07,2016 Jul,5.2
LAUST470000000000003,2016,M08,2016 Aug,5.0
LAUST470000000000003,2016,M09,2016 Sep,4.9
LAUST470000000000003,2016,M10,2016 Oct,4.7
LAUST470000000000003,2016,M11,2016 Nov,4.5
LAUST470000000000003,2016,M12,2016 Dec,4.5
LAUST470000000000003,2017,M01,2017 Jan,5.0
LAUST470000000000003,2017,M02,2017 Feb,4.6
LAUST470000000000003,2017,M03,2017 Mar,4.1
LAUST470000000000003,2017,M04,2017 Apr,3.4
LAUST470000000000003,2017,M05,2017 May,3.2
LAUST470000000000003,2017,M06,2017 Jun,4.1
LAUST470000000000003,2017,M07,2017 Jul,3.9
LAUST470000000000003,2017,M08,2017 Aug,3.6
LAUST470000000000003,2017,M09,2017 Sep,3.2
LAUST470000000000003,2017,M10,2017 Oct,3.3
LAUST470000000000003,2017,M11,2017 Nov,3.2
LAUST470000000000003,2017,M12,2017 Dec,3.2
LAUST470000000000003,2018,M01,2018 Jan,3.8
LAUST470000000000003,2018,M02,2018 Feb,3.6
LAUST470000000000003,2018,M03,2018 Mar,3.5
LAUST470000000000003,2018,M04,2018 Apr,3.1
LAUST470000000000003,2018,M05,2018 May,3.1
LAUST470000000000003,2018,M06,2018 Jun,4.1
LAUST470000000000003,2018,M07,2018 Jul,3.9
LAUST470000000000003,2018,M08,2018 Aug,3.6
LAUST470000000000003,2018,M09,2018 Sep,3.4
LAUST470000000000003,2018,M10,2018 Oct,3.4
LAUST470000000000003,2018,M11,2018 Nov,3.1
LAUST470000000000003,2018,M12,2018 Dec,3.2
LAUST470000000000003,2019,M01,2019 Jan,3.8
LAUST470000000000003,2019,M02,2019 Feb,3.4
LAUST470000000000003,2019,M03,2019 Mar,3.5
LAUST470000000000003,2019,M04,2019 Apr,2.9
LAUST470000000000003,2019,M05,2019 May,3.1
LAUST470000000000003,2019,M06,2019 Jun,3.8
LAUST470000000000003,2019,M07,2019 Jul,3.7
LAUST470000000000003,2019,M08,2019 Aug,3.3
LAUST470000000000003,2019,M09,2019 Sep,3.1
LAUST470000000000003,2019,M10,2019 Oct,3.3
LAUST470000000000003,2019,M11,2019 Nov,3.1
LAUST470000000000003,2019,M12,2019 Dec,3.2
LAUST470000000000003,2020,M01,2020 Jan,3.7
LAUST470000000000003,2020,M02,2020 Feb,3.4
LAUST470000000000003,2020,M03,2020 Mar,3.9
LAUST470000000000003,2020,M04,2020 Apr,15.0
LAUST470000000000003,2020,M05,2020 May,11.8
LAUST470000000000003,2020,M06,2020 Jun,10.8
LAUST470000000000003,2020,M07,2020 Jul,10.1
LAUST470000000000003,2020,M08,2020 Aug,7.8
LAUST470000000000003,2020,M09,2020 Sep,6.9
LAUST470000000000003,2020,M10,2020 Oct,6.0
LAUST470000000000003,2020,M11,2020 Nov,5.4
LAUST470000000000003,2020,M12,2020 Dec,5.4
LAUST470000000000003,2021,M01,2021 Jan,5.6
LAUST470000000000003,2021,M02,2021 Feb,5.3
LAUST470000000000003,2021,M03,2021 Mar,5.2
LAUST470000000000003,2021,M04,2021 Apr,4.7
LAUST470000000000003,2021,M05,2021 May,4.6
LAUST470000000000003,2021,M06,2021 Jun,5.6
LAUST470000000000003,2021,M07,2021 Jul,4.9
LAUST470000000000003,2021,M08,2021 Aug,4.4
LAUST470000000000003,2021,M09,2021 Sep,3.8
LAUST470000000000003,2021,M10,2021 Oct,3.5
LAUST470000000000003,2021,M11,2021 Nov,3.2
LAUST470000000000003,2021,M12,2021 Dec,3.1
LAUST470000000000003,2022,M01,2022 Jan,3.7
LAUST470000000000003,2022,M02,2022 Feb,3.5
LAUST470000000000003,2022,M03,2022 Mar,3.2
LAUST470000000000003,2022,M04,2022 Apr,3.1
LAUST470000000000003,2022,M05,2022 May,3.2
LAUST470000000000003,2022,M06,2022 Jun,4.0
LAUST470000000000003,2022,M07,2022 Jul,3.7
LAUST470000000000003,2022,M08,2022 Aug,3.6
LAUST470000000000003,2022,M09,2022 Sep,3.2
LAUST470000000000003,2022,M10,2022 Oct,3.4
LAUST470000000000003,2022,M11,2022 Nov,3.2
LAUST470000000000003,2022,M12,2022 Dec,2.9
LAUST470000000000003,2023,M01,2023 Jan,3.5
LAUST470000000000003,2023,M02,2023 Feb,3.6
LAUST470000000000003,2023,M03,2023 Mar,3.1
LAUST470000000000003,2023,M04,2023 Apr,2.6
LAUST470000000000003,2023,M05,2023 May,3.2
LAUST480000000000003,2001,M01,2001 Jan,4.4
LAUST480000000000003,2001,M02,2001 Feb,4.2
LAUST480000000000003,2001,M03,2001 Mar,4.5
LAUST480000000000003,2001,M04,2001 Apr,4.3
LAUST480000000000003,2001,M05,2001 May,4.4
LAUST480000000000003,2001,M06,2001 Jun,5.2
LAUST480000000000003,2001,M07,2001 Jul,5.2
LAUST480000000000003,2001,M08,2001 Aug,5.4
LAUST480000000000003,2001,M09,2001 Sep,5.3
LAUST480000000000003,2001,M10,2001 Oct,5.4
LAUST480000000000003,2001,M11,2001 Nov,5.7
LAUST480000000000003,2001,M12,2001 Dec,5.7
LAUST480000000000003,2002,M01,2002 Jan,6.4
LAUST480000000000003,2002,M02,2002 Feb,6.2
LAUST480000000000003,2002,M03,2002 Mar,6.2
LAUST480000000000003,2002,M04,2002 Apr,6.2
LAUST480000000000003,2002,M05,2002 May,6.1
LAUST480000000000003,2002,M06,2002 Jun,6.8
LAUST480000000000003,2002,M07,2002 Jul,6.7
LAUST480000000000003,2002,M08,2002 Aug,6.5
LAUST480000000000003,2002,M09,2002 Sep,6.2
LAUST480000000000003,2002,M10,2002 Oct,6.1
LAUST480000000000003,2002,M11,2002 Nov,6.4
LAUST480000000000003,2002,M12,2002 Dec,6.3
LAUST480000000000003,2003,M01,2003 Jan,7.0
LAUST480000000000003,2003,M02,2003 Feb,6.9
LAUST480000000000003,2003,M03,2003 Mar,6.7
LAUST480000000000003,2003,M04,2003 Apr,6.5
LAUST480000000000003,2003,M05,2003 May,6.7
LAUST480000000000003,2003,M06,2003 Jun,7.6
LAUST480000000000003,2003,M07,2003 Jul,7.2
LAUST480000000000003,2003,M08,2003 Aug,6.9
LAUST480000000000003,2003,M09,2003 Sep,6.7
LAUST480000000000003,2003,M10,2003 Oct,6.3
LAUST480000000000003,2003,M11,2003 Nov,6.3
LAUST480000000000003,2003,M12,2003 Dec,5.9
LAUST480000000000003,2004,M01,2004 Jan,6.7
LAUST480000000000003,2004,M02,2004 Feb,6.2
LAUST480000000000003,2004,M03,2004 Mar,6.4
LAUST480000000000003,2004,M04,2004 Apr,5.8
LAUST480000000000003,2004,M05,2004 May,5.8
LAUST480000000000003,2004,M06,2004 Jun,6.5
LAUST480000000000003,2004,M07,2004 Jul,6.3
LAUST480000000000003,2004,M08,2004 Aug,5.9
LAUST480000000000003,2004,M09,2004 Sep,5.7
LAUST480000000000003,2004,M10,2004 Oct,5.6
LAUST480000000000003,2004,M11,2004 Nov,5.8
LAUST480000000000003,2004,M12,2004 Dec,5.7
LAUST480000000000003,2005,M01,2005 Jan,6.0
LAUST480000000000003,2005,M02,2005 Feb,6.0
LAUST480000000000003,2005,M03,2005 Mar,5.5
LAUST480000000000003,2005,M04,2005 Apr,5.2
LAUST480000000000003,2005,M05,2005 May,5.2
LAUST480000000000003,2005,M06,2005 Jun,5.6
LAUST480000000000003,2005,M07,2005 Jul,5.5
LAUST480000000000003,2005,M08,2005 Aug,5.4
LAUST480000000000003,2005,M09,2005 Sep,5.6
LAUST480000000000003,2005,M10,2005 Oct,5.2
LAUST480000000000003,2005,M11,2005 Nov,5.4
LAUST480000000000003,2005,M12,2005 Dec,5.1
LAUST480000000000003,2006,M01,2006 Jan,5.3
LAUST480000000000003,2006,M02,2006 Feb,5.4
LAUST480000000000003,2006,M03,2006 Mar,5.2
LAUST480000000000003,2006,M04,2006 Apr,5.0
LAUST480000000000003,2006,M05,2006 May,5.0
LAUST480000000000003,2006,M06,2006 Jun,5.5
LAUST480000000000003,2006,M07,2006 Jul,5.5
LAUST480000000000003,2006,M08,2006 Aug,5.1
LAUST480000000000003,2006,M09,2006 Sep,4.8
LAUST480000000000003,2006,M10,2006 Oct,4.4
LAUST480000000000003,2006,M11,2006 Nov,4.5
LAUST480000000000003,2006,M12,2006 Dec,4.1
LAUST480000000000003,2007,M01,2007 Jan,4.8
LAUST480000000000003,2007,M02,2007 Feb,4.7
LAUST480000000000003,2007,M03,2007 Mar,4.2
LAUST480000000000003,2007,M04,2007 Apr,4.0
LAUST480000000000003,2007,M05,2007 May,4.0
LAUST480000000000003,2007,M06,2007 Jun,4.7
LAUST480000000000003,2007,M07,2007 Jul,4.8
LAUST480000000000003,2007,M08,2007 Aug,4.3
LAUST480000000000003,2007,M09,2007 Sep,4.4
LAUST480000000000003,2007,M10,2007 Oct,4.0
LAUST480000000000003,2007,M11,2007 Nov,4.2
LAUST480000000000003,2007,M12,2007 Dec,4.3
LAUST480000000000003,2008,M01,2008 Jan,4.7
LAUST480000000000003,2008,M02,2008 Feb,4.4
LAUST480000000000003,2008,M03,2008 Mar,4.3
LAUST480000000000003,2008,M04,2008 Apr,3.9
LAUST480000000000003,2008,M05,2008 May,4.4
LAUST480000000000003,2008,M06,2008 Jun,5.0
LAUST480000000000003,2008,M07,2008 Jul,5.2
LAUST480000000000003,2008,M08,2008 Aug,5.3
LAUST480000000000003,2008,M09,2008 Sep,5.2
LAUST480000000000003,2008,M10,2008 Oct,5.2
LAUST480000000000003,2008,M11,2008 Nov,5.3
LAUST480000000000003,2008,M12,2008 Dec,5.5
LAUST480000000000003,2009,M01,2009 Jan,6.5
LAUST480000000000003,2009,M02,2009 Feb,6.5
LAUST480000000000003,2009,M03,2009 Mar,6.5
LAUST480000000000003,2009,M04,2009 Apr,6.1
LAUST480000000000003,2009,M05,2009 May,7.2
LAUST480000000000003,2009,M06,2009 Jun,8.4
LAUST480000000000003,2009,M07,2009 Jul,8.5
LAUST480000000000003,2009,M08,2009 Aug,8.4
LAUST480000000000003,2009,M09,2009 Sep,8.3
LAUST480000000000003,2009,M10,2009 Oct,8.1
LAUST480000000000003,2009,M11,2009 Nov,7.9
LAUST480000000000003,2009,M12,2009 Dec,8.0
LAUST480000000000003,2010,M01,2010 Jan,8.6
LAUST480000000000003,2010,M02,2010 Feb,8.4
LAUST480000000000003,2010,M03,2010 Mar,8.3
LAUST480000000000003,2010,M04,2010 Apr,7.9
LAUST480000000000003,2010,M05,2010 May,7.9
LAUST480000000000003,2010,M06,2010 Jun,8.4
LAUST480000000000003,2010,M07,2010 Jul,8.4
LAUST480000000000003,2010,M08,2010 Aug,8.3
LAUST480000000000003,2010,M09,2010 Sep,8.1
LAUST480000000000003,2010,M10,2010 Oct,7.9
LAUST480000000000003,2010,M11,2010 Nov,8.2
LAUST480000000000003,2010,M12,2010 Dec,8.0
LAUST480000000000003,2011,M01,2011 Jan,8.5
LAUST480000000000003,2011,M02,2011 Feb,8.2
LAUST480000000000003,2011,M03,2011 Mar,8.1
LAUST480000000000003,2011,M04,2011 Apr,7.7
LAUST480000000000003,2011,M05,2011 May,8.0
LAUST480000000000003,2011,M06,2011 Jun,8.7
LAUST480000000000003,2011,M07,2011 Jul,8.7
LAUST480000000000003,2011,M08,2011 Aug,8.4
LAUST480000000000003,2011,M09,2011 Sep,8.1
LAUST480000000000003,2011,M10,2011 Oct,7.6
LAUST480000000000003,2011,M11,2011 Nov,7.2
LAUST480000000000003,2011,M12,2011 Dec,7.0
LAUST480000000000003,2012,M01,2012 Jan,7.3
LAUST480000000000003,2012,M02,2012 Feb,7.1
LAUST480000000000003,2012,M03,2012 Mar,6.6
LAUST480000000000003,2012,M04,2012 Apr,6.3
LAUST480000000000003,2012,M05,2012 May,6.6
LAUST480000000000003,2012,M06,2012 Jun,7.3
LAUST480000000000003,2012,M07,2012 Jul,7.3
LAUST480000000000003,2012,M08,2012 Aug,6.9
LAUST480000000000003,2012,M09,2012 Sep,6.4
LAUST480000000000003,2012,M10,2012 Oct,6.2
LAUST480000000000003,2012,M11,2012 Nov,6.1
LAUST480000000000003,2012,M12,2012 Dec,6.2
LAUST480000000000003,2013,M01,2013 Jan,7.0
LAUST480000000000003,2013,M02,2013 Feb,6.6
LAUST480000000000003,2013,M03,2013 Mar,6.4
LAUST480000000000003,2013,M04,2013 Apr,6.0
LAUST480000000000003,2013,M05,2013 May,6.3
LAUST480000000000003,2013,M06,2013 Jun,6.9
LAUST480000000000003,2013,M07,2013 Jul,6.7
LAUST480000000000003,2013,M08,2013 Aug,6.4
LAUST480000000000003,2013,M09,2013 Sep,6.3
LAUST480000000000003,2013,M10,2013 Oct,6.0
LAUST480000000000003,2013,M11,2013 Nov,5.8
LAUST480000000000003,2013,M12,2013 Dec,5.5
LAUST480000000000003,2014,M01,2014 Jan,5.8
LAUST480000000000003,2014,M02,2014 Feb,5.8
LAUST480000000000003,2014,M03,2014 Mar,5.5
LAUST480000000000003,2014,M04,2014 Apr,4.8
LAUST480000000000003,2014,M05,2014 May,5.1
LAUST480000000000003,2014,M06,2014 Jun,5.5
LAUST480000000000003,2014,M07,2014 Jul,5.7
LAUST480000000000003,2014,M08,2014 Aug,5.4
LAUST480000000000003,2014,M09,2014 Sep,5.0
LAUST480000000000003,2014,M10,2014 Oct,4.7
LAUST480000000000003,2014,M11,2014 Nov,4.6
LAUST480000000000003,2014,M12,2014 Dec,4.2
LAUST480000000000003,2015,M01,2015 Jan,4.8
LAUST480000000000003,2015,M02,2015 Feb,4.5
LAUST480000000000003,2015,M03,2015 Mar,4.4
LAUST480000000000003,2015,M04,2015 Apr,4.1
LAUST480000000000003,2015,M05,2015 May,4.3
LAUST480000000000003,2015,M06,2015 Jun,4.7
LAUST480000000000003,2015,M07,2015 Jul,4.8
LAUST480000000000003,2015,M08,2015 Aug,4.6
LAUST480000000000003,2015,M09,2015 Sep,4.5
LAUST480000000000003,2015,M10,2015 Oct,4.4
LAUST480000000000003,2015,M11,2015 Nov,4.4
LAUST480000000000003,2015,M12,2015 Dec,4.2
LAUST480000000000003,2016,M01,2016 Jan,4.5
LAUST480000000000003,2016,M02,2016 Feb,4.4
LAUST480000000000003,2016,M03,2016 Mar,4.5
LAUST480000000000003,2016,M04,2016 Apr,4.3
LAUST480000000000003,2016,M05,2016 May,4.3
LAUST480000000000003,2016,M06,2016 Jun,5.0
LAUST480000000000003,2016,M07,2016 Jul,5.1
LAUST480000000000003,2016,M08,2016 Aug,5.0
LAUST480000000000003,2016,M09,2016 Sep,4.9
LAUST480000000000003,2016,M10,2016 Oct,4.6
LAUST480000000000003,2016,M11,2016 Nov,4.5
LAUST480000000000003,2016,M12,2016 Dec,4.6
LAUST480000000000003,2017,M01,2017 Jan,5.0
LAUST480000000000003,2017,M02,2017 Feb,5.0
LAUST480000000000003,2017,M03,2017 Mar,4.6
LAUST480000000000003,2017,M04,2017 Apr,4.2
LAUST480000000000003,2017,M05,2017 May,4.2
LAUST480000000000003,2017,M06,2017 Jun,4.6
LAUST480000000000003,2017,M07,2017 Jul,4.5
LAUST480000000000003,2017,M08,2017 Aug,4.5
LAUST480000000000003,2017,M09,2017 Sep,4.1
LAUST480000000000003,2017,M10,2017 Oct,3.8
LAUST480000000000003,2017,M11,2017 Nov,3.9
LAUST480000000000003,2017,M12,2017 Dec,3.8
LAUST480000000000003,2018,M01,2018 Jan,4.3
LAUST480000000000003,2018,M02,2018 Feb,4.2
LAUST480000000000003,2018,M03,2018 Mar,4.0
LAUST480000000000003,2018,M04,2018 Apr,3.7
LAUST480000000000003,2018,M05,2018 May,3.6
LAUST480000000000003,2018,M06,2018 Jun,4.3
LAUST480000000000003,2018,M07,2018 Jul,4.1
LAUST480000000000003,2018,M08,2018 Aug,4.0
LAUST480000000000003,2018,M09,2018 Sep,3.8
LAUST480000000000003,2018,M10,2018 Oct,3.6
