"","EIN","FisYr","NAME","STATE","CAT","CONT"
"2189",60646757,"2000","CLIFFORD W BEERS GUIDANCE CLINIC INCORPORATED","CT","HE",2326116
"2190",60646768,"2000","NEW BRITAIN GENERAL HOSPITAL","CT","HE",4748589
"2191",60646780,"2000","JOHN B PIERCE LABORATORY INC","CT","HE",4363574
"2192",60646787,"2000","PORTLAND VISITING NURSE ASSOC INC","CT","HE",64264
"2193",60646791,"2000","VISITING NURSE ASSN OF LITCHFIELD INC","CT","HE",8013
"2194",60646794,"2000","THE REHABILITATION CENTER OF SOUTHWESTERN CONNECTICUT INC","CT","HE",2301197
"2195",60646795,"2000","VISITING NURSE & HEALTH SERVICES OF CT INC","CT","HE",484399
"2196",60646813,"2000","ST FRANCIS HOSPITAL AND MEDICAL CENTER","CT","HE",5866774
"2197",60646814,"2000","ST FRANCIS HOME FOR CHILDREN INC","CT","HE",190435
"2198",60646843,"2000","ST MARY HOME INCORPORATED","CT","HE",52876
"2199",60646844,"2000","ST MARYS HOSPITAL CORPORATION","CT","HE",1686423
"2200",60646886,"2000","ST VINCENTS MEDICAL CENTER","CT","HE",570320
"2201",60646887,"2000","SALISBURY VISITING NURSE ASSOCIATION INC","CT","HE",127630
"2202",60646897,"2000","SHARON HOSPITAL INC","CT","HE",965656
"2203",60646899,"2000","VNA VALLEY CARE INC","CT","HE",641670
"2204",60646917,"2000","STAMFORD HOSPITAL","CT","HE",1518610
"2205",60646938,"2000","VISITING NURSE AND HOME CARE INC","CT","HE",4600469
"2206",60646940,"2000","VISITING NURSE ASSOCIATION OF CENTRAL CONNECTICUT INC","CT","HE",247168
"2207",60646941,"2000","VNA OF SOUTH CENTRAL CT","CT","HE",698774
"2208",60646943,"2000","STRATFORD VISITING NURSE ASSOCIATION INCORPORATED","CT","HE",17940
"2209",60646966,"2000","WINDHAM COMMUNITY MEMORIAL HOSPITAL INC","CT","HE",865041
"2210",60647014,"2000","GRIFFIN HOSPITAL","CT","HE",874778
"2211",60647022,"2000","PUBLIC HEALTH AND VISITING NURSE ASSOCIATION","CT","HE",126087
"2212",60647031,"2000","NURSING & HOME CARE INC","CT","HE",580954
"2213",60653059,"2000","BRADLEY MEMORIAL HOSPITAL & HEALTH CENTER INC","CT","HE",68302
"2214",60653116,"2000","INSTITUTE FOR COMMUNITY RESEARCH INC","CT","HE",3469102
"2215",60653138,"2000","VISITING NURSE ASSOCIATION OF WALLINGFORD INC","CT","HE",42152
"2216",60653151,"2000","ROCKVILLE GENERAL HOSPITAL INCORPORATED","CT","HE",939996
"2217",60653153,"2000","NEW MILFORD VISITING NURSE ASSOCIATION INC","CT","HE",179179
"2218",60653171,"2000","HOSPITAL OF ST RAPHAEL","CT","HE",1186409
"2219",60653173,"2000","VISITING NURSE ASSOCIATION COMMUNITY HEALTHCARE INC","CT","HE",183511
"2220",60653197,"2000","EASTER SEAL SOCIETY OF CONNECTICUT INC","CT","HE",640582
"2221",60653278,"2000","FOOTHILLS VISITING NURSE & HOME CARE INC","CT","HE",46692
"2222",60655138,"2000","DANBURY VISITING NURSES ASSOCIATION INC","CT","HE",621052
"2223",60658064,"2000","REGIONAL VISTITING NURSE AGENCY INC","CT","HE",3251
"2224",60660403,"2000","WOMENS AUXILIARY OF SAINT FRANCIS HOSPITAL AND MEDICAL CENTER INC","CT","HE",3168
"2225",60660419,"2000","VNA HEALTH AT HOME INC","CT","HE",84720
"2226",60662138,"2000","EASTER SEALS GREATER HARTFORD REHABILITATION CENTER INC","CT","HE",2934804
"2227",60665195,"2000","BETHEL VISITING NURSE ASSOCIATION INC","CT","HE",158284
"2228",60665196,"2000","VISITING NURSE SERVICES OF CONNECTICUT INC","CT","HE",227934
"2229",60665979,"2000","WATERBURY HOSPITAL","CT","HE",2891842
"2230",60669107,"2000","CHILD GUIDANCE CLINIC OF GREATER WATERBUY INC","CT","HE",549468
"2231",60669121,"2000","NEW MILFORD HOSPITAL INC","CT","HE",3624230
"2232",60669126,"2000","TRINITY CHURCH HOME","CT","HE",21380
"2233",60672782,"2000","ARTHRITIS FOUNDATION INC","CT","HE",1036049
"2234",60685115,"2000","NOTRE DAME CONVALESCENT HOME INC","CT","HE",30770
"2235",60688316,"2000","KLINGBERG COMPREHENSIVE PROGRAM SERVICES INC","CT","HE",305875
"2236",60688318,"2000","FLORA AND MARY HEWITT MEMORIAL HOSPITAL INC","CT","HE",11083
"2237",60707098,"2000","WESTERN NEW ENGLAND INSTITUTE FOR PSYCHOANALYSIS","CT","HE",15683
"2238",60712058,"2000","CHILD GUIDANCE CENTER OF SOUTHERN CT INC","CT","HE",1596114
"2239",60714780,"2000","NATIONAL MULTIPLE SCLEROSIS SOCIETY","CT","HE",1161079
"2240",60719100,"2000","AMERICAN ACADEMY OF OSTEOPATHY","IN","HE",265660
"2241",60719227,"2000","CENTRAL CONNECTICUT EASTER SEAL REHABILITATION CENTER INC","CT","HE",949696
"2242",60719480,"2000","VISITING NURSES OF THE LOWER VALLEY INC","CT","HE",51002
"2243",60735879,"2000","COMMUNITY CHILD GUIDANCE CLINIC INC","CT","HE",948989
"2244",60737307,"2000","UNITED CEREBRAL PALSY ASSOCIATION OF GREATER HARTFORD","CT","HE",657361
"2245",60737391,"2000","EASTER SEAL REHABILITATION CENTER","CT","HE",251298
"2246",60754955,"2000","KENT NURSING ASSOCIATION INC","CT","HE",26245
"2247",60757380,"2000","MERCYKNOLL INC","CT","HE",1203453
"2248",60776138,"2000","VISITING NURSING SERVICE FOR CHRISTIAN SCIENTIST INC","CT","HE",34057
"2249",60776791,"2000","CONNECTICUT BRAILLE ASSOCIATION INC","CT","HE",1105
"2250",60792055,"2000","NATIONAL MULTIPLE SCLEROSIS SOCIETY GREATER CONNECTICUT CHAPTER","CT","HE",947213
"2251",60792956,"2000","NATIONAL KIDNEY FOUNDATION OF CONNECTICUT INC","CT","HE",215777
"2252",60804872,"2000","VNA EAST INC","CT","HE",52483
"2253",60813283,"2000","HALL-BROOKE FOUNDATION INC","CT","HE",80705
"2254",60842189,"2000","EDUCATION CONNECTION","CT","HE",7180697
"2255",60846991,"2000","JEWISH HOME FOR THE ELDERLY OF FAIRFIELD COUNTY INCORPORATED","CT","HE",458510
"2256",60854288,"2000","CONNECTICUT RENAISSANCE INC","CT","HE",3116458
"2257",60854534,"2000","VITAM CENTER INC","CT","HE",118834
"2258",60858313,"2000","EASTER SEAL REHABILITATION CENTER OF SOUTHEASTERN CONNECTICUT INC","CT","HE",464869
"2259",60859588,"2000","WAVENY CARE CENTER INC","CT","HE",355793
"2260",60860903,"2000","CORNERSTONE INC","CT","HE",1240501
"2261",60860926,"2000","SOUTHEASTERN COUNCIL ON ALCOHOLISM AND DRUG DEPENDENCE INC","CT","HE",2466118
"2262",60863942,"2000","COMMUNTIY HEALTH SERVICES INC","CT","HE",1694041
"2263",60867006,"2000","LMG PROGRAMS INC","CT","HE",5826693
"2264",60867065,"2000","WHEELER CLINIC INC","CT","HE",6966254
"2265",60867978,"2000","BRIDGES A COMMUNITY SUPPORT SYSTEM INC","CT","HE",461542
"2266",60868694,"2000","FAIRFIELD COMMUNITY SERVICES INC","CT","HE",246068
"2267",60870990,"2000","HILL HEALTH CORPORATION","CT","HE",7501470
"2268",60873149,"2000","PERCEPTION PROGRAMS INC","CT","HE",76597
"2269",60879554,"2000","CENTRAL NAUGATUCK VALLEY HELP INCORPORATED","CT","HE",2773370
"2270",60882297,"2000","LITTLE SISTERS OF THE POOR","CT","HE",73708
"2271",60883112,"2000","GATEWAY COUNSELING SERVICE INC","CT","HE",59998
"2272",60883267,"2000","FARRELL TREATMENT CENTER","CT","HE",303527
"2273",60883545,"2000","FAIR HAVEN COMMUNITY HEALTH CLINIC INC","CT","HE",2661580
"2274",60885873,"2000","NEWTOWN VOLUNTEER AMBULANCE ASSOCIATION INC","CT","HE",103770
"2275",60886125,"2000","CONNECTION INC","CT","HE",10212323
"2276",60888026,"2000","ALCOHOL AND DRUG RECOVERY CENTERS INC","CT","HE",3955138
"2277",60888408,"2000","SLEEP DISORDERS FOUNDATION INC","CA","HE",309365
"2278",60890278,"2000","MIDWESTERN CONNECTICUT COUNCIL OF ALCOHOLISM INC","CT","HE",1537124
"2279",60897105,"2000","COMMUNITY HEALTH CENTER INCORPORATED","CT","HE",4288968
"2280",60907212,"2000","MONSIGNOR BOJNOWSKI MANOR","CT","HE",93495
"2281",60910080,"2000","REGIONAL NETWORK OF PROGRAMS INC","CT","HE",4796104
"2282",60910765,"2000","THORNFIELD HALL INC","CT","HE",185081
"2283",60915300,"2000","RAPE CRISIS CENTER OF MILFORD INC","CT","HE",203617
"2284",60925033,"2000","NORTHVILLE VOLUNTEER FIRE DEPARTMENT","CT","HE",176027
"2285",60932875,"2000","RUSHFORD CENTER INC","CT","HE",3046732
"2286",60933886,"2000","LYME AMBULANCE ASSOCIATION INC","CT","HE",38809
"2287",60934544,"2000","COMMUNITY MENTAL HEALTH AFFIL INC","CT","HE",7894050
"2288",60935732,"2000","ALCOHOLISM COUNCIL OF MID FAIRFIELD COUNTY INC","CT","HE",449938
"2289",60935780,"2000","NORTH CENTRAL CONNECTICUT REGIONAL MENTAL HEALTH BOARD INC","CT","HE",471228
"2290",60938868,"2000","NORTH CANAAN VOLUNTEER AMBULANCE CORP","CT","HE",29318
"2291",60943715,"2000","REGION II MENTAL HEALTH BOARD INC","CT","HE",148977
"2292",60944632,"2000","COMMUNITY PREVENTION AND ADDICTION SERVICES INC","CT","HE",1602571
"2293",60946872,"2000","COLCHESTER EMERGENCY COMMUNICATIONS INC","CT","HE",115361
"2294",60947027,"2000","FELLOWSHIP INC","CT","HE",1296494
"2295",60948074,"2000","TEMENOS INSTITUTE INC","CT","HE",9500
"2296",60952444,"2000","NORWALK HOSPITAL VOLUNTEERS","CT","HE",16307
"2297",60953300,"2000","EAST HADDAM AMBULANCE ASSOCIATION INC","CT","HE",31225
"2298",60954809,"2000","INTER COMMUNITY MENTAL HEALTH GROUP","CT","HE",3262611
"2299",60955190,"2000","LA LECHE LEAGUE INTERNATIONAL INC","CT","HE",3288
"2300",60957252,"2000","BLOOMFIELD VOLUNTEER AMBULANCE FUND INC","CT","HE",32502
"2301",60959656,"2000","NORTH CENTRAL CONNECTICUT EMERGENCY MEDICAL SERVICES COUNCIL INC","CT","HE",486143
"2302",60966755,"2000","SOUTH CENTRAL CONNECTICUT EMERGENCY MEDICAL SERVICES COUNCIL INC","CT","HE",114652
"2303",60966963,"2000","NATCHAUG HOSPITAL INC","CT","HE",270027
"2304",60970246,"2000","INTERLUDE INC","CT","HE",1178796
"2305",60972166,"2000","BRIDGEPORT COMMUNITY HEALTH CENTER INC","CT","HE",883289
"2306",60977989,"2000","EAST WINDSOR AMBULANCE ASSOC INC","CT","HE",964
"2307",60983682,"2000","AUXILIARY OF THE LAWRENCE AND MEMORIAL HOSPITAL INC","CT","HE",89
"2308",60983700,"2000","MATULAITIS NURSING HOME INC","CT","HE",5193
"2309",60986069,"2000","CHRYSALIS CENTER INC","CT","HE",2502886
"2310",60994703,"2000","HARTFORD COMMUNITY MENTAL HEALTH CENTER INC","CT","HE",1677473
"2311",60998831,"2000","CONNECTICUT COMMUNITY PROVIDERS ASSOCIATION INC","CT","HE",153390
"2312",61003720,"2000","ALCOHOL SERVICE ORGANIZATION OF SOUTH CENTRAL CONNECTICUT","CT","HE",407192
"2313",61005698,"2000","AMERICAN COLLEG OF PHYSICIANS","CT","HE",9750
"2314",61008255,"2000","SAINT FRANCIS HOSPITAL AND MEDICAL CENTER FOUNDATION INC","CT","HE",2108912
"2315",61008370,"2000","VALLEY SHORE EMERGENCY COMMUNICATIONS INC","CT","HE",165226
"2316",61011343,"2000","RELIANCE HOUSE INC","CT","HE",3662714
"2317",61014227,"2000","WELLSPRING FOUNDATION INC","CT","HE",16417
"2318",61016614,"2000","JEWISH HOME BUILDING FUND CORP","CT","HE",2700
"2319",61017444,"2000","CONNECTICUT BAPTIST HOMES INC","CT","HE",24799
"2320",61017859,"2000","HELPING HAND CENTER","CT","HE",469806
"2321",61018979,"2000","HISPANIC HEALTH COUNCIL INC","CT","HE",4246591
"2322",61023013,"2000","SOUTH-WEST COMMUNITY HEALTH CENTER INC","CT","HE",1982309
"2323",61024058,"2000","AMERICAN SOCIETY OF POST ANESTHESIA NURSES","NJ","HE",65538
"2324",61024632,"2000","CONNECTICUT COMMUNITY CARE INC","CT","HE",44643923
"2325",61028806,"2000","HARTFORD PRIMARY CARE CONSORTIUM INC","CT","HE",543133
"2326",61033274,"2000","CONTACT USA INC","CT","HE",151947
"2327",61033609,"2000","NORTHEAST CT SEXUAL ASSOULT CRISIS SVCS INC","CT","HE",227131
"2328",61035223,"2000","SHELTON LAKES RESIDENCE AND HEALTH CARE CENTER INC","CT","HE",5137
"2329",61036715,"2000","FAMILY HEALTH CENTER OF ORANGE AND ULSTER COUNTIES INC","NY","HE",2950173
"2330",61037583,"2000","SEXUAL ASSAULT CRISES CENTER","CT","HE",436984
"2331",61043412,"2000","WHITHEAD INSTITLUTE FOR BIOMEDICAL RESEARCH","MA","HE",105826830
"2332",61045810,"2000","SOUTH WINDSOR AMBULANCE CORPS INC","CT","HE",93571
"2333",61051588,"2000","PATHWAYS INC","CT","HE",997374
"2334",61051759,"2000","TRUMBULL EMERGENCY MEDICAL SERVICE ASSOCIATION INC","CT","HE",41110
"2335",61052014,"2000","SOUND BEACH VOLUNTEER SERVICES FOUNDATION INC","CT","HE",93337
"2336",61055688,"2000","UNITED CEREBRAL PALSY ASSOCIATION OF SOUTHERN CONNECTICUT INC","CT","HE",32057
"2337",61057497,"2000","CORNELIA DE LANGE SYNDROME FOUNDATION INC","CT","HE",427517
"2338",61064288,"2000","HEWITT FOUNDATION INC","CT","HE",155575
"2339",61064857,"2000","MARTIN HOUSE INCORPORATED","CT","HE",332600
"2340",61068306,"2000","HEALTH NET OF NEW ENGLAND","CT","HE",357109
"2341",61069277,"2000","NORTHWEST CONNECTICUT EMERGENCY MEDICAL SERVICES COUNCIL INC RTE 1","CT","HE",111272
"2342",61070701,"2000","POPE JOHN PAUL II CENTER FOR HEALTH CARE INC","CT","HE",26182
"2343",61071490,"2000","BRIAN INJURY ASSOCIATION OF CONNECTICUT INC","CT","HE",273645
"2344",61072122,"2000","CENTER FOR HOPE INC","CT","HE",964149
"2345",61076186,"2000","ROXBURY AMBULANCE ASSOCIATION INC","CT","HE",66968
"2346",61076301,"2000","MALIGNANT HYPERTHERMIA ASSOCIATION OF THE UNITED STATE MHAUS","NY","HE",761578
"2347",61076946,"2000","CONNECTICUT SEXUAL ASSAULT CRISIS SERVICES INC","CT","HE",2432504
"2348",61080227,"2000","INTERFACE CENTER INC","CT","HE",8300
"2349",61081232,"2000","MORRIS HEIGHTS HEALTH CENTER INC","NY","HE",5465654
"2350",61084134,"2000","RECOVERY ALLIANCE INC","CT","HE",22039
"2351",61086010,"2000","ALZHEIMERS DISEASE AND RELATED DISORDERS ASSOCIATION","CT","HE",151538
"2352",61090440,"2000","NEW HAVEN SERVICE DELIVERY AREA PRIVATE INDUSTRY COUNCIL INC","CT","HE",8697688
"2353",61090560,"2000","RONCALLI INSTITUTE INC","CT","HE",89570
"2354",61101924,"2000","CONNECTICUT VNA INC","CT","HE",128347
"2355",61142892,"2000","VNA CORPORATIONS INC","CT","HE",15876
"2356",61143041,"2000","GENESIS CENTER INC","CT","HE",45232
"2357",61143088,"2000","NEW CANAAN CARES INC","CT","HE",105508
"2358",61149193,"2000","TOLLAND COUNTY HEALTH CARE INC","CT","HE",1939
"2359",61157884,"2000","NATIONAL COUNCIL ON ALCOHOLISM PUTNAM","NY","HE",127257
"2360",61161418,"2000","VNA HEALTH CARE INC","CT","HE",195752
"2361",61161422,"2000","VNA HEALTH RESOURCES INC","CT","HE",24152
"2362",61179595,"2000","EL REGRESO FOUNDATION INC","NY","HE",2083076
"2363",61181226,"2000","JOSEPH P ADDABBO FAMILY HEALTH CENTER INC","NY","HE",3523383
"2364",61188947,"2000","AIDS PROJECT HARTFORD INC","CT","HE",1362446
"2365",61189773,"2000","FRIENDS OF LAUREL HOUSE INC","CT","HE",192902
"2366",61198545,"2000","TWELVE STEPS CLUB INC","CT","HE",3184
"2367",61203374,"2000","PARENTS AND FRIENDS OF THE LOWER FAIRFIELD COUNTY REGIONAL CENTER I","CT","HE",37030
"2368",61214017,"2000","CARING FAMILIES PREGNANCY SERVICES INC","CT","HE",45222
"2369",61222584,"2000","HISPANOS UNIDOS CONTRA EL SIDA AIDS INC","CT","HE",471503
"2370",61229018,"2000","GROTON AMBULANCE ASSOC INC RTE 117","CT","HE",29355
"2371",61229965,"2000","MID FAIRFIELD AIDS PROJECT INC","CT","HE",464355
"2372",61233874,"2000","FREE STYLE INC","CT","HE",814770
"2373",61237197,"2000","SOUTHBURY AMBULANCE ASSOCIATION INC","CT","HE",70895
"2374",61239203,"2000","RONALD MCDONALD HOUSE CHARITIES INC","MA","HE",405759
"2375",61240040,"2000","SELF INC","CT","HE",1303624
"2376",61241201,"2000","ST CAMILLUS HEALTH CENTER INC","CT","HE",43056
"2377",61241982,"2000","SAINT JOSEPHS LIVING CENTER INC","CT","HE",230668
"2378",61245497,"2000","WOODBURY AMBULANCE ASSOCIATION INC","CT","HE",45601
"2379",61245514,"2000","ALLIANCE FOR LIVING INC","CT","HE",863015
"2380",61257490,"2000","PROJECT QUETZAL INC","CT","HE",26813
"2381",61259957,"2000","LATINOS-AS CONTRA SIDA","CT","HE",1087908
"2382",61263827,"2000","MOVEMENT DISORDER SOCIETY INC","NJ","HE",638312
"2383",61266159,"2000","WILTON YOUTH COUNCIL INC","CT","HE",39474
"2384",61269672,"2000","HOGAR CREA INTERNATIONAL OF CONNECTICUT INC","CT","HE",604626
"2385",61275193,"2000","GOVERNORS PARTNERSHIP TO PROTECT CONNECTICUTS WORKFORCE INC","CT","HE",2257942
"2386",61275510,"2000","STUDENT HEALTH SERVICES OF STAMFORD INC","CT","HE",703543
"2387",61277426,"2000","FOUNDATION FOR THE ADVANCEMENT OF AUTISTIC PERSONS INC","NY","HE",48608
"2388",61278864,"2000","HORTON HEALTHCARE FOUNDATION","NY","HE",902717
"2389",61279482,"2000","Y-ME NATIONAL BREAST CANCER ORGANIZATION INC","CT","HE",93318
"2390",61285936,"2000","AFFIRMATION COUNSELING CENTER INC","CT","HE",38806
"2391",61286045,"2000","MATERNAL-INFANT SERVICES NETWORK OF ORANGE SULLIVAN & ULSTER COUNTIES","NY","HE",537034
"2392",61287970,"2000","AMERICAN LEGION AMBULANCE FUND INC","CT","HE",15574
"2393",61290114,"2000","HEALTH SERVICES OF STAMFORD","CT","HE",46759
"2394",61299239,"2000","INTERNATIONAL HEALTH AWARENESS NETWORK INC","NJ","HE",27000
"2395",61302737,"2000","NORTHEAST COMMUNITIES AGAINST SUBSTANCE ABUSE INC","CT","HE",242131
"2396",61308203,"2000","PARENTS FOUNDATION FOR TRANSITIONAL LIVING INC","CT","HE",23560
"2397",61309948,"2000","THIS CLOSE FOR CANCER RESEARCH","CT","HE",37709
"2398",61310134,"2000","MANHATTAN-HALL ASSOCIATES INC","CT","HE",244239
"2399",61310204,"2000","HEBREW HOME & HOSPITAL FOUNDATION INC","CT","HE",175000
"2400",61312368,"2000","INTERNATIONAL INSTITUTE FOR ALCOHOLISM EDUCATION & TRAINING IN","CT","HE",373555
"2401",61312407,"2000","AIDS INTERFAITH NETWORK INC","CT","HE",761828
"2402",61313128,"2000","WINDSOR LOCKS LIONS CHARITIES INC","CT","HE",59311
"2403",61313177,"2000","EAST OF THE RIVER ACTION FOR SUBSTANCE-ABUSE ELIMINATION INC","CT","HE",310365
"2404",61313317,"2000","PUTNAM VALLEY VOLUNTEER AMBULANCE CORP INC","NY","HE",96391
"2405",61314001,"2000","INTERFAITH AIDS MINISTRY OF GREATER DANBURY INC","CT","HE",206694
"2406",61317806,"2000","PRIMECARE INC","CT","HE",7350334
"2407",61317892,"2000","CAPITAL AREA SUBSTANCE ABUSE","CT","HE",994344
"2408",61318497,"2000","DREAM COME TRUE OF WESTERN CONNECTICUT INC","CT","HE",19352
"2409",61328441,"2000","TABOR HOUSE INC","CT","HE",348705
"2410",61330480,"2000","WASHINGTON VOLUNTEER FIRE DEPARTMENT INC","CT","HE",66790
"2411",61336149,"2000","STM ELDERLY HOUSING CORP","CT","HE",162229
"2412",61336310,"2000","HOPELINE WOMENS CENTER INC","CT","HE",95625
"2413",61337292,"2000","BETHEL RECOVERY CENTER INC","CT","HE",168590
"2414",61347438,"2000","BRISTOL RECOVERY CLUB INC","CT","HE",7767
"2415",61348152,"2000","MERIDEN AND WALLINGFORD SUBSTANCE ABUSE COUNCIL INC","CT","HE",147882
"2416",61348458,"2000","LIONS LOW VISION CENTER OF FAIRFIELD & NEW HAVEN COUNTIES INC","CT","HE",51337
"2417",61350567,"2000","CONNECTICUT BAPTIST HOUSING INC","CT","HE",3655
"2418",61351190,"2000","GREENWOODS COUNSELING SERVICES INC","CT","HE",143595
"2419",61353475,"2000","LOWER FAIRFIELD COUNTY ACTION AGAINST CHEMICAL DEPENDENCY","CT","HE",491027
"2420",61357699,"2000","REGIONAL YOUTH ADULT SUBSTANCE ABUSE PROGRAM INC","CT","HE",1303201
"2421",61360082,"2000","EASTERN CONNECTICUT HEALTHCARE CORP","CT","HE",18897
"2422",61367147,"2000","HAMPTON-CHAPLIN AMBULANCE CORPS INC","CT","HE",20393
"2423",61371688,"2000","G & C MAINTENANCE INC","CT","HE",350
"2424",61375620,"2000","PARK CITY PRIMARY CARE CENTER INC","CT","HE",1008018
"2425",61377246,"2000","TRAUMATIC BRAIN INJURY COMPANY","CT","HE",148997
"2426",61378705,"2000","STAMFORD COMMUNITY HEALTH CENTER INC","CT","HE",649746
"2427",61383146,"2000","RUTGERS ENGINE COMPANY 1 INC","NY","HE",14451
"2428",61389829,"2000","THE ALBERT B SABIN VACCINE INSTITUTE INC","CT","HE",9405845
"2429",61391583,"2000","INSTITUTE FOR LONG TERM CARE POLICY INC","CT","HE",63309
"2430",61393391,"2000","FOUNDATION FOR RELIGION AND MENTAL HEALTH OF CT INC","NY","HE",11561
"2431",61400293,"2000","FAIRFIELD COUNTY AIDS WALK INC","CT","HE",34626
"2432",61401224,"2000","TEEN PREGNANCY PREVENTION PROGRAM INC","CT","HE",389292
"2433",61403527,"2000","ROBERT A WELKE CANCER RESEARCH FOUNDATION INC","CT","HE",143113
"2434",61405799,"2000","VERNON AREA COMMUNITY HEALTH CENTER INC","CT","HE",297184
"2435",61416238,"2000","HEART FAILURE SOCIETY OF AMERICA INC","MN","HE",806325
"2436",61422973,"2000","REHABILITATION HOSPITAL OF CONNECTICUT INC","CT","HE",18240
"2437",61425205,"2000","CSMS PHYSICIANS HEALTH AND EDUCATION FUND","CT","HE",20200
"2438",61426856,"2000","NORTHEAST REGIONAL RADIATION ONCOLOGY NETWORK INC","CT","HE",15558
"2439",61427346,"2000","NEWPORT FOUNDATION INCORPORATED","CT","HE",1095
"2440",61432692,"2000","CPC FOUNDATION INC","CT","HE",41247
"2441",61435920,"2000","MASONIC CHARITY FOUNDATION OF CONNECTICUT INC","CT","HE",8161404
"2442",61436360,"2000","GREENHEART CENTER INC","CT","HE",6476
"2443",61436620,"2000","NORWALK COMMUNITY HEALTH CENTER INC","CT","HE",723844
"2444",61438436,"2000","CONNECTICUT INSITUTE FOR AGING & CANCER INC","CT","HE",26627
"2445",61445427,"2000","NOROTON HEIGHTS FIRE DEPARTMENT INCORPORATED","CT","HE",94785
"2446",61446900,"2000","CCMC FACULTY PRACTICE PLAN INC","CT","HE",2688210
"2447",61447939,"2000","EASTERN AHEC INC","CT","HE",415637
"2448",61453500,"2000","BREAST CANCER ALLIANCE INC","CT","HE",822940
"2449",61456429,"2000","SUNSHINE HOUSE INC","CT","HE",69814
"2450",61460112,"2000","GAYLORD REHABILITATION RESEARCH INSTITUTE INC","CT","HE",24906
"2451",61464269,"2000","NORTHWEST CENTER FOR FAMILY SERVICE AND MENTAL HEALTH INC","CT","HE",906111
"2452",61472346,"2000","MEDICAL MENTAL HEALTH CONFERENCE ASSOCIATION","RI","HE",54002
"2453",61473233,"2000","CONNECTICUT ASSOCIATION OF DIRECTORS OF HEALTH CADH INC","CT","HE",23862
"2454",61475107,"2000","DERMATOLOGY FOUNDATION OF RHODE ISLAND INC","RI","HE",717367
"2455",61481133,"2000","ORTHOPEDIC SECTION OF THE CONNECTICUT STATE MEDICAL SOCIETY","CT","HE",6100
"2456",61481966,"2000","CHRISTIAN COUNSELING CENTER OF GREATER DANBURY INC","CT","HE",14425
"2457",61485158,"2000","PUTNAM FAMILY AND COMMUNITY SERVICES INC","NY","HE",1845172
"2458",61485748,"2000","NHC VNA FOUNDATION INC","CT","HE",964131
"2459",61488440,"2000","WINSTED HEALTH CENTER FOUNDATION INC","CT","HE",193200
"2460",61491684,"2000","AMERICAN CENTER FOR LAW AND JUSTICE NORTHEAST INC","CT","HE",380737
"2461",61495780,"2000","WELLSPRINGS CENTER FOR NATURAL HEALING INC","CT","HE",19560
"2462",61503838,"2000","HEART CARE INTERANATIONAL INC","CT","HE",200753
"2463",61503878,"2000","RAINBOW CLUB INC","CT","HE",65674
"2464",61504413,"2000","KATHY GIUSTI MULTIPLE MYELOMA RESEARCH FOUNDATION INC","CT","HE",3880441
"2465",61508178,"2000","PAIN AND EDUCATION RESEARCH FOUNDATION INC","CT","HE",80850
"2466",61513016,"2000","SOUTH CENTRAL BEHAVIORAL HEALTH NETWORK INC","CT","HE",551595
"2467",61514203,"2000","FORTUNATE BLESSINGS FOUNDATION INC","CT","HE",12743
"2468",61518753,"2000","RAYNBOW FOUNDATION INC","CT","HE",307819
"2469",61520511,"2000","APPLIED BEHAVIORAL REHABILITATION & RESEARCH INSTITUTE INC","CT","HE",5669
"2470",61520923,"2000","LEAS FOUNDATION FOR LEUKEMIA RESEARCH INC","CT","HE",20545
"2471",61529480,"2000","UNIQUE MINDS FOUNDATION INC","CT","HE",277000
"2472",61536803,"2000","REFOCUS OUTREACH MINISTRY INC","CT","HE",66004
"2473",61543025,"2000","TIME FOR LIFE CORPORATION","CT","HE",28171
"2474",61548008,"2000","FAMILIES REACHING IN EVER NEW DIRECTIONS INC","NY","HE",656063
"2475",61548409,"2000","HAROLD LEEVER REGIONAL CANCER CENTER INC","CT","HE",1229780
"2476",61550599,"2000","MANES & MOTIONS THERAPEUTIC RIDING CENTER","CT","HE",44126
"2477",61551288,"2000","HEALTH WAY INC","CT","HE",29512
"2478",61552533,"2000","DENTAL CENTER OF STAMFORD INC","CT","HE",223177
"2479",61552919,"2000","A C C T INC","CT","HE",71559
"2480",61553466,"2000","VNLV FOUNDATION INC","CT","HE",1163526
"2481",61554959,"2000","TARGET AUTISM GENOME INC","CT","HE",155828
"2482",61558523,"2000","WAVENY CARE CENTER HEALTH SERVICES INC","CT","HE",8525922
"2483",61559393,"2000","GREENWICH LYME DISEASE TASK FORCE INC","CT","HE",24970
"2484",61560472,"2000","CHARIOTS OF HOPE INC","CT","HE",39118
"2485",61565950,"2000","LUPUS RESEARCH INSTITUTE INC","NY","HE",586168
"2486",61572436,"2000","HELP LINE TELEPHONE SERVICES","NY","HE",42381
"2487",61579858,"2000","SABRA DALBY RIGHTMIRE FOUNDATION FOR MELANOMA EDUCATION & RESEARCH","PA","HE",34237
"2488",61582256,"2000","WORLD IS OUR NEIGHBORHOOD INC","CT","HE",58450
"2489",61601918,"2000","KHODADOUST EYE FOUNDATION INC","CT","HE",31490
"2490",66009327,"2000","GREENWICH ASSOCIATION FOR RETARDED CITIZENS INC","CT","HE",1739143
"2491",66038108,"2000","WINSTED MEMORIAL HOSPITAL AUXILIARY","CT","HE",345
