"","EIN","FisYr","NAME","STATE","CAT","CONT"
"2069",721458509,"2000","STLANDRY-EVANGELINE SEXUAL ASSAULT CENTER FOUNDATION","LA","HE",78891
"2070",726000629,"2000","LAFON HOME OF THE UNITED METHODIST CHURCH","LA","HE",54462
"2071",730618679,"2000","KINGFISHER REGIONAL HOSPITAL","OK","HE",669292
"2072",730630359,"2000","VALLEY VIEW REGIONAL HOSPITAL","OK","HE",13176
"2073",730677659,"2000","ST ANNS HOME","OK","HE",21529
"2074",730714509,"2000","TULSA REGIONAL MEDICAL CENTER GUILD INC","OK","HE",6
"2075",730717399,"2000","SOUTHERN OKLAHOMA AMBULANCE SERVICE INC","OK","HE",250500
"2076",730720109,"2000","CORDELL CHRISTIAN HOME INCORPORATED","OK","HE",27700
"2077",730756329,"2000","OKLAHOMA HEALTH CENTER FOUNDATION INC","OK","HE",251620
"2078",730784399,"2000","UNIVERSITY VILLAGE INC","OK","HE",399516
"2079",730936919,"2000","NATIVE AMERICAN CENTER OF RECOVERY INC","OK","HE",202427
"2080",730980059,"2000","ALPHA II INC","OK","HE",775
"2081",730999759,"2000","ST JOHN MEDICAL CENTER AUXILIARY INC","OK","HE",818
"2082",731020859,"2000","ADA AREA COUNCIL ON ALCOHOLISM INC","OK","HE",74238
"2083",731075119,"2000","CENTRAL OKLAHOMA ASSOCIATION FOR THE DEAF AND HEARING IMPAIRED","OK","HE",38737
"2084",731089149,"2000","INTEGRIS SOUTHWEST MEDICAL CENTER INC","OK","HE",300881
"2085",731130509,"2000","VISITING NURSE ASSOCIATION OF TULSA","OK","HE",196839
"2086",731133139,"2000","ST JOHNS MEDICAL CENTER FOUNDATION","OK","HE",5014750
"2087",731142269,"2000","MAPLE LAWN MANOR INC","OK","HE",61957
"2088",731155089,"2000","TRANSITION HOUSE INC","OK","HE",200019
"2089",731175409,"2000","THE OKLAHOMA CHILDRENS HEALTH FOUNDATION INC","OK","HE",617727
"2090",731209599,"2000","MUSKOGEE ORGANICATION NARCOTIC & ALCOHOL REFERRAL COUNCELING HELP","OK","HE",4439
"2091",731242409,"2000","GRANDFIELD AMBULANCE SERVICE INC","OK","HE",54718
"2092",731250829,"2000","EAGLE RIDGE INSTITUTE","OK","HE",3191281
"2093",731268839,"2000","FAMILY HELTH FOUNDATION OF OKLAHOMA INC","OK","HE",103910
"2094",731272099,"2000","CRYPTIC MASONS MEDICAL RESEARCH FOUNDATION INC","IN","HE",162534
"2095",731275339,"2000","EDMOND TASK FORCE FOR YOUTH","OK","HE",16813
"2096",731281589,"2000","OKLAHOMA ORGAN SHARING NETWORK INC","OK","HE",94070
"2097",731370949,"2000","OKLAHOMA STATE MEDICAL ASSOCIATION- EDUCATION AND RESEARCH FOUNDATION","OK","HE",299758
"2098",731388569,"2000","HIV RESOURCE CONSORTIUM INC","OK","HE",983292
"2099",731507929,"2000","HOUGH EAR INSTITUTE","OK","HE",674870
"2100",731544869,"2000","SAMARITAN INTERFAITH COUNSELING CENTER INC","OK","HE",5629
"2101",731549509,"2000","HILLCREST-RIVERSIDE INC","OK","HE",35000
"2102",731581899,"2000","INTEGRIS EXTENDED CARE CORPORATION","OK","HE",2843897
"2103",740146929,"2000","CAPITAL AREA MENTAL HEALTH CENTER INC","TX","HE",866116
"2104",741090529,"2000","CLUB 12","TX","HE",122577
"2105",741189679,"2000","TEXAS LIONS LEAGUE FOR CRIPPLED CHILDREN INC","TX","HE",1704261
"2106",741191729,"2000","MCKENNA MEMORIAL HOSPITAL INC","TX","HE",1885250
"2107",741356589,"2000","ST DAVIDS HEALTH CARE SYSTEM","TX","HE",79052
"2108",741459599,"2000","UNITED METHODIST CHURCH WESLEYAN HOMES INC","TX","HE",145854
"2109",741546619,"2000","GOODALL-WITCHER HEALTH CARE FOUNDATION","TX","HE",52173
"2110",741548089,"2000","GONZALES COUNTY HEALTH AGENCY INC","TX","HE",1369681
"2111",741596159,"2000","LIFE MANAGEMENT CENTER","TX","HE",26287253
"2112",741623759,"2000","NUECES COUNTY MENTAL HEALTH & MENTAL RETARDATION COMMUNITY CENTE","TX","HE",9376064
"2113",741646979,"2000","LAND MANOR","TX","HE",588713
"2114",741653179,"2000","EASTER SEAL REHABILITATION CENTER INC","TX","HE",2481696
"2115",741655329,"2000","PLANNED PARENTHOOD ASSOC OF HIDALGO COUNTY TX INC MISSION UNIT","TX","HE",3812343
"2116",741715419,"2000","VIDA Y SALUD-HEALTH SYSTEMS INC","TX","HE",2389422
"2117",741715889,"2000","SHIVERS CANCER FOUNDATION","TX","HE",6302
"2118",741826899,"2000","NATIONAL CENTER FOR FARMWORKER HEALTH INC","TX","HE",1721041
"2119",741842169,"2000","CENTRO DE SALUD FAMILIAR LA FE INC","TX","HE",8445496
"2120",741916409,"2000","TEXAS PERINATAL ASSOCIATION INC","TX","HE",5500
"2121",741918589,"2000","BRAZORIA COUNTY CENTER FOR THE RETARDED","TX","HE",270351
"2122",741926409,"2000","PRESTON VOLUNTEER EMERGENCY SERVICES","TX","HE",88771
"2123",741936869,"2000","VALLEY BAPIST MEDICAL CENTER FOUNDATION","TX","HE",481738
"2124",741984499,"2000","RONALD MCDONALD HOUSE OF HOUSTON INC","TX","HE",1879257
"2125",742021229,"2000","INFORMED HOMEBIRTH","CA","HE",13341
"2126",742078429,"2000","PALMER DRUG ABUSE PROGRAM-HOUSTON INC","TX","HE",395037
"2127",742137189,"2000","PATHWAYS COMMUNITY COUNSELING","TX","HE",5194598
"2128",742162689,"2000","AUSTIN CENTER FOR ATTITUDINAL HEALING ING","TX","HE",61007
"2129",742182919,"2000","MCKEE MEDICAL CENTER FOUNDATION","AZ","HE",1402839
"2130",742198909,"2000","GASP OF COLORADO","CO","HE",109569
"2131",742266669,"2000","CAMERON COUNTY TASK FORCE ON REDUCING TEENAGE PREGNANCY INC","TX","HE",340518
"2132",742269739,"2000","UVALDE COUNTY CLINIC INC","TX","HE",2153733
"2133",742276859,"2000","SAN MARCOS HAYS COUNTY EMERGENCY MEDICAL SERVICES INCORPORATED","TX","HE",431138
"2134",742298159,"2000","HUNTINGTONS DISEASE ASSOC OF TEXAS INC","TX","HE",2833
"2135",742316319,"2000","MATAGORDA COUNTY WOMENS CRISIS CENTER INC","TX","HE",547414
"2136",742321009,"2000","HILLTOP HEALTH SERVICES CORPORATION","CO","HE",3014706
"2137",742354509,"2000","PATRONATO SAN XAVIER","AZ","HE",486864
"2138",742364579,"2000","CELEBRATION OF HEALTH FOUNDATION","UT","HE",709686
"2139",742385019,"2000","WELLNESS COUNCIL OF TUCSON INC","AZ","HE",66200
"2140",742421549,"2000","PHOENIX CHILDRENS HOSPITAL FOUNDATION","AZ","HE",10668983
"2141",742425019,"2000","COLORADO PHYSICIAN HEALTH PROGRAM CORPORATION","CO","HE",105254
"2142",742445679,"2000","LONE STAR REGIONAL SERVICE OFFICE OF NARCOTICS ANONYMOUS","TX","HE",4371
"2143",742450899,"2000","MANCHACA VOLUNTEER EMERGENCY MEDICAL SERVICES","TX","HE",110361
"2144",742454249,"2000","DIXIE ALANO CLUB","UT","HE",3787
"2145",742457919,"2000","BIENVIVIR SENIOR HEALTH SERVICES","TX","HE",42039
"2146",742477089,"2000","RAFIKI FOUNDATION INCORPORATED","TX","HE",6489367
"2147",742479469,"2000","MCKENNA MEMORIAL HOSPITAL AUXILIARY","TX","HE",395
"2148",742493499,"2000","COLORADO CHALLENGE INC","CO","HE",200
"2149",742514759,"2000","THE TRANSPLANT ASSOCIATION OF TEXAS","TX","HE",172532
"2150",742519529,"2000","DIANA PRICE FISH FOUNDATION","CO","HE",149977
"2151",742538679,"2000","TUCSON BREAKFAST LIONS FOUNDATION INC","AZ","HE",77577
"2152",742543389,"2000","COMMUNITY ASSET PROJECT INC","CO","HE",41600
"2153",742553409,"2000","GATEWAY COMMUNITY HEALTH CENTER INC","TX","HE",3956213
"2154",742558859,"2000","TEXAS PSYCHOLOGICAL FOUNDATION INC","TX","HE",32255
"2155",742585629,"2000","HOSPITAL WELCOME LODGE OF SAN ANTONIO","TX","HE",65421
"2156",742610449,"2000","SU CASA DE ESPERANZA INC","TX","HE",289269
"2157",742623309,"2000","TEMPVA RESEARCH GROUP INC","TX","HE",295426
"2158",742645149,"2000","PETERSON REGIONAL HEALTHCARE CENTER FOUNDATION","TX","HE",1063651
"2159",742659649,"2000","NMF HOUSING III","TX","HE",13898
"2160",742662919,"2000","MIGRANT CLINICIANS NETWORK INC","TX","HE",895725
"2161",742663229,"2000","TRINITY CARE CENTER","TX","HE",2195
"2162",742676269,"2000","SAN ANTONIO POSITIVE SOLUTIONS INC","TX","HE",1515093
"2163",742725449,"2000","LA PALOMA EMS","TX","HE",1003
"2164",742758179,"2000","SILENT FOUNDATION","TX","HE",150000
"2165",742818799,"2000","A STEP AHEAD","NM","HE",33209
"2166",742827829,"2000","HEREDITARY NEUROLOGICAL DISEASE CENTRE INC","KS","HE",70757
"2167",742833809,"2000","SOUTHWEST HEART FOUNDATION","NM","HE",74963
"2168",742841209,"2000","EMPORIANS FOR DRUG AWARENESS","KS","HE",109305
"2169",742851819,"2000","SOUTHWESTERN REGIONAL MEDICAL CENTER INC","NM","HE",73448
"2170",742901739,"2000","CHRISTUS HEALTH WACO","TX","HE",45426
"2171",742905399,"2000","MENTALLY CHALLANGED ADVOCACY COUNCIL INC","TX","HE",44825
"2172",742943419,"2000","PLANET CANCER","TX","HE",30600
"2173",742945389,"2000","KNAPP MEDICAL CENTER AUXILIARY INC","TX","HE",332
"2174",742967809,"2000","HEARTGIFT FOUNDATION","TX","HE",43500
"2175",750800669,"2000","BAPTIST ST ANTHONYS HOSPITAL CORPORATION","TX","HE",100
"2176",750827419,"2000","TARRANT COUNTY EASTER SEAL REHABILITATION CENTER","TX","HE",743247
"2177",750851039,"2000","TWILIGHT HOME","TX","HE",380
"2178",750966139,"2000","WICHITA COUNTY MENTAL HEALTH ASSOCIATION","TX","HE",1824
"2179",751038849,"2000","ABILENE REGIONAL COUNCIL ON ALCOHOL & DRUG ABUSE INC","TX","HE",855199
"2180",751095689,"2000","PERMIAN GENERAL HOSPITAL AUXILIARY","TX","HE",1820
"2181",751155049,"2000","HIGH SKY CHILDRENS RANCH","TX","HE",1371217
"2182",751220739,"2000","PLANNED PARENTHOOD EDUCATIONAL COMMITTEE OF LUBBOCK INC","TX","HE",96435
"2183",751285669,"2000","SUICIDE AND CRISIS CENTER","TX","HE",145439
"2184",751327679,"2000","LEUKEMIA ASSOCIATION OF NORTH CENTRAL TEXAS INC","TX","HE",254827
"2185",751383059,"2000","EPILEPSY FOUNDATION OF GREATER NORTH TEXAS","TX","HE",549290
"2186",751469319,"2000","SOUTHWEST TRANSPLANT ALLIANCE INC","TX","HE",6770
"2187",751561599,"2000","SAMARITAN PASTORAL CARE & COUNSELLING OF SAN ANGELO TX INC","TX","HE",59528
"2188",751575599,"2000","DEAF ACTION CENTER","TX","HE",367224
"2189",751602469,"2000","LUBBOCK GENERAL HOSPITAL AUXILIARY","TX","HE",300
"2190",751620569,"2000","MEDICAL CITY DALLAS AUXILIARY","TX","HE",500
"2191",751633139,"2000","FIRST STEP OF WICHITA FALLS INC","TX","HE",831892
"2192",751659669,"2000","FAIRFIELD AMBULANCE SERVICE INC","TX","HE",61785
"2193",751668309,"2000","ALCOHOL AND DRUG ABUSE COUNCIL OF DEEP EAST TEXAS INC","TX","HE",1063056
"2194",751777119,"2000","BAYLOR MEDICAL CENTER AT GRAPEVINE","TX","HE",540249
"2195",751795399,"2000","SWEETHEART BALL INC","TX","HE",425757
"2196",751803329,"2000","EAST TEXAS MEDICAL CENTER CANCER INSTITUTE","TX","HE",50699
"2197",751844139,"2000","BAYLOR MEDICAL CENTER-ELLIS COUNTY","TX","HE",9048
"2198",751890339,"2000","A WISH WITH WINGS INC","TX","HE",336814
"2199",751890379,"2000","CIRCLE OF FRIENDS INC","TX","HE",109536
"2200",751892059,"2000","RESOURCE CENTER OF DALLAS","TX","HE",3985014
"2201",751915179,"2000","RONALD MCDONALD HOUSE CHARITIES OF LUBBOCK INC","TX","HE",171413
"2202",752027069,"2000","COLLIN COUNTY HEALTH CARE FOUNDATION","TX","HE",782540
"2203",752039669,"2000","TEXAS SPEECH LANGUAGE HEARING FOUNDATION","TX","HE",63618
"2204",752077719,"2000","OUR FRIENDS PLACE","TX","HE",541101
"2205",752090659,"2000","ALZHEIMERS DISEASE AND RELATED DISORDERS ASSOCIATION","TX","HE",25736
"2206",752184369,"2000","EAST TEXAS COMMUNITY HEALTH SERVICES INC","TX","HE",2131460
"2207",752217559,"2000","OPEN ARMS INC","TX","HE",3105122
"2208",752220889,"2000","BAPTIST HOSPITAL ORANGE","TX","HE",60000
"2209",752264849,"2000","WADLEY REGIONAL MEDICAL CENTER FOUNDATION","TX","HE",488190
"2210",752265649,"2000","CHILDRENS CRANIOFACIAL ASSOCIATION","TX","HE",168895
"2211",752267609,"2000","JEWEL CHARITY BALL INCORPORATED","TX","HE",2262036
"2212",752294949,"2000","DRUG FREE GREENVILLE INC","TX","HE",22762
"2213",752310139,"2000","TEXAS EAGLE EUDCATION FUND","TX","HE",46390
"2214",752328649,"2000","AMARILLO DOWNTOWN LIONS CLUB FOUNDATION INC","TX","HE",18145
"2215",752354709,"2000","TEXAS INDO AMERICAN PHYSICIAN SOCIETY NORTHEAST CHAPTER","TX","HE",53000
"2216",752363999,"2000","TRINITY PROJECT GRADUATION INC","TX","HE",3231
"2217",752391109,"2000","NORTH TARRANT COUNTY RURAL FIRE COMPANY","TX","HE",9070
"2218",752405129,"2000","NEW FOCUS SOMERVELL COUNTY","TX","HE",200
"2219",752429759,"2000","BOYS RANCH OF NACOGDOCHES INC","TX","HE",160
"2220",752533109,"2000","ROMAN CATHOLIC DIOCESE OF AMARILLO NURSING HOME","TX","HE",50416
"2221",752600689,"2000","KELSEY LOGAN ANGEL FUND","TX","HE",36508
"2222",752700079,"2000","CANCER CONNECTION","TX","HE",85672
"2223",752709529,"2000","LAWRENCE-MCWHORTER AIDS FOUNDATION","TX","HE",50151
"2224",752727319,"2000","SHAMAN THERAPEUTIC RIDING CENTER","TX","HE",8125
"2225",752728889,"2000","HENDRICK ONCOLOGY NETWORK","TX","HE",126371
"2226",752738449,"2000","CARDIO PULMONARY RESEARCH SCIENCE AND TECHNOLOGY INSTITUTE","TX","HE",220270
"2227",752767339,"2000","DALLAS ASTHMA CONSORTIUM","TX","HE",54834
"2228",752789839,"2000","CONVERSATIONS THE OVARIAN CANCER CONNECTION","TX","HE",148706
"2229",752854199,"2000","JOEY WILKINS FOUNDATION INC","TX","HE",2300
"2230",752854259,"2000","CONCHO COUNTY HEALTH FOUNDATION","TX","HE",40425
"2231",752872209,"2000","ROBERT BEAVERS FAMILY STUDIES CENTER","TX","HE",44195
"2232",756004709,"2000","NATIONAL MULTIPLE SCLEROSIS SOCIETY NORTH TEXAS CHAPTER","TX","HE",1432029
"2233",756004769,"2000","TYLER MENTAL HEALTH ASSOCIATION INC","TX","HE",189689
"2234",756042179,"2000","WILSON N JONES MEMORIAL HOSPITAL AUXILIARY INC","TX","HE",54298
"2235",756048629,"2000","EAST TEXAS COUNCIL ON ALCOHOLISM AND DRUG ABUSE","TX","HE",536768
"2236",760019389,"2000","EASTWOOD HEALTH CLINIC INC","TX","HE",267684
"2237",760043019,"2000","CANCER COUNSELING INC","TX","HE",300047
"2238",760072269,"2000","HOUSTON EAR RESEARCH FOUNDATION","TX","HE",111036
"2239",760152699,"2000","AUXILIARY TO THE INSTITUTE FOR REHABILIATION AND RESEARCH","TX","HE",152317
"2240",760253269,"2000","PAN AMERICAN ASSOCIATION OF EYE BANKS","CA","HE",9950
"2241",760261229,"2000","AMERICAN SOCIETY OF EMERGENCY RADIOLOGY","IL","HE",12000
"2242",760326979,"2000","BOS PLACE","TX","HE",612946
"2243",760341279,"2000","AGRIS-ZINDLER CHILDRENS FOUNDATION","TX","HE",130044
"2244",760384839,"2000","HOUSTON DRUG ABUSE RESISTANCE EDUCATION CORPORATION","TX","HE",61685
"2245",760390859,"2000","NEW HOPE COUNSELING CENTER INC","TX","HE",454280
"2246",760417449,"2000","COASTAL AREA HEALTH EDUCATION CENTER INC","TX","HE",677298
"2247",760430109,"2000","FUNDACION LATINO AMERICANA CONTRA EL SIDA INC","TX","HE",150449
"2248",760436439,"2000","MEMORIAL MEDICAL CENTER LIVINGSTON","TX","HE",139303
"2249",760464279,"2000","FRIENDS OF EGYPTIAN CHILDREN WITH CANCER","TX","HE",25520
"2250",760566689,"2000","CHRONIC LYMPHOCYTIC LEUKEMIA FOUNDATION","TX","HE",44320
"2251",760612099,"2000","THE@IRANIAN MEDICAL RELIEF FOUNDATION","TX","HE",47516
"2252",760617069,"2000","OTRA ONDA INC","TX","HE",128957
"2253",760626159,"2000","BREATH OF LIFE CHILDRENS CENTER INC","TX","HE",61983
"2254",760649629,"2000","HOUSE OF EL BETHESDA","TX","HE",15139
"2255",770003859,"2000","LUCILE SALTER PACKARD CHILDRENS HOSPITAL AT STANFORD","CA","HE",42582358
"2256",770071279,"2000","MONTEREY COUNTY OMBUDSMAN INC","CA","HE",122710
"2257",770073119,"2000","CONFIDENCE PREGNANCY CENTER","CA","HE",76073
"2258",770166289,"2000","GOLD COAST CAREGIVERS","CA","HE",250
"2259",770194989,"2000","NATIVIDAD MEDICAL FOUNDATION INC","CA","HE",478469
"2260",770206619,"2000","SERVICES FOR BRAIN INJURY","CA","HE",447135
"2261",770261419,"2000","PERMIAN HEALTH CARE INC","CA","HE",925851
"2262",770269129,"2000","EMERGENCY RESPONSE SYSTEMS OF CENTRAL COAST COUNTIES","CA","HE",1297
"2263",770272319,"2000","MOUNTAIN CRISIS SERVICES","CA","HE",286659
"2264",770288799,"2000","PLEASANT VALLEY HOSPITAL FOUNDATION","CA","HE",610566
"2265",770305799,"2000","PALO ALTO INSTITUTE OF MOLECULAR MEDICINE","CA","HE",1169505
"2266",770319249,"2000","TULARE COUNTY HISPANIC COMMISSION ON ALCOHOL & DRUG ABUSE INC","CA","HE",193906
"2267",770412509,"2000","NATIONAL DISASTER SEARCH DOG FOUNDATION INC","CA","HE",25670
"2268",770424899,"2000","FAMILY EDUCATION FOUNDATION","CA","HE",417774
"2269",770516589,"2000","MONTEREY COUNTY HIV INTERVENTION PREVENTION AND EDUCATION","CA","HE",89474
"2270",770534019,"2000","FRESNO NEW CONNECTION INC","CA","HE",13029
"2271",810231789,"2000","MONTANA CHILDRENS HOME & HOSPITAL","MT","HE",2123108
"2272",810233499,"2000","SIDNEY HEALTH CENTER","MT","HE",120945
"2273",810233509,"2000","AMERICAN LUNG ASSOCIATON OF THE NORTHERN ROCKIES INC","MT","HE",315501
"2274",810247889,"2000","RUBY VALLEY HOSPITAL","MT","HE",67437
"2275",810247969,"2000","NORTH VALLEY HJOSPITAL INC","MT","HE",26010
"2276",810262019,"2000","YELLOWSTONE BOYS & GIRLS RANCH","MT","HE",1828725
"2277",810357849,"2000","MONTANA YOUTH HOMES INC","MT","HE",77182
"2278",810359499,"2000","SOUTH CENTRAL MONTANA REGIONAL MENTAL HEALTH CENTER","MT","HE",10228
"2279",810363189,"2000","BRIDGER CLINIC INCORPORATED","MT","HE",404476
"2280",810370219,"2000","BOYD ANDREW CHEMICAL DEPENDENCY CARE CENTER","MT","HE",41
"2281",810371259,"2000","GENESIS HOUSE INC","MT","HE",105855
"2282",810373589,"2000","CULBERTSON FROID BAINVILLE HEALTH CARE CORPORATION","MT","HE",42680
"2283",810412919,"2000","JEFF HARNISH MEMORIAL FOUNDATION","WA","HE",47661
"2284",810432169,"2000","BUTTE SILVER BOW PRIMARY HEALTH CARE CLINIC INC","MT","HE",888076
"2285",810438469,"2000","COMMUNITY HELP LINE INCORPORATED","MT","HE",57
"2286",810454269,"2000","NATIONAL FOREST SERVICE MUSEUM INC","MT","HE",77511
"2287",810472959,"2000","CHILDRENS ONCOLOGY CAMP FOUNDATION","MT","HE",574659
"2288",810531719,"2000","JOLIET COMMUNITY CENTER INC","MT","HE",54444
"2289",820302299,"2000","NEW DAY PRODUCTS INC SWIFT","ID","HE",6827
"2290",820306179,"2000","MAGIC VALLEY REHABILITATION SERVICES INC","ID","HE",35430
"2291",820372009,"2000","GLENNS FERRY HEALTH CENTER INC","ID","HE",1046043
"2292",820385049,"2000","MAKE A WISH FOUNDATION OF OREGON INC","OR","HE",529898
"2293",820407349,"2000","THE CRISIS HOT LINE INC","ID","HE",48493
"2294",830246839,"2000","NOYES HEALTH CARE CENTER INC","WY","HE",71013
"2295",830248559,"2000","YOUTH DEVELOPMENT SERVICES","WY","HE",39268
"2296",830259429,"2000","IVINSON MEMORIAL HOSPITAL FOUNDATION","WY","HE",476149
"2297",830278909,"2000","JACKSON HOLE COMMUNITY COUNSELING CENTER","WY","HE",52950
"2298",830294479,"2000","THERAPY DOGS INCORPORATED","WY","HE",4425
"2299",840404239,"2000","DENVER CHILDRENS HOME","CO","HE",757132
"2300",840406809,"2000","1311 YORK STREET CLUB INC","CO","HE",10638
"2301",840411209,"2000","BONFILS BLOOD CENTER FOUNDATION","CO","HE",2342965
"2302",840446259,"2000","VALLEY VIEW HOSPITAL ASSOCIATION","CO","HE",239263
"2303",840466689,"2000","PRESERVE SIGHT COLORADO INC","CO","HE",64838
"2304",840521839,"2000","WEST CENTRAL MENTAL HEALTH CENTER INC","CO","HE",681693
"2305",840607069,"2000","EPILEPSY FOUNDATION OF COLORADO","CO","HE",149441
"2306",840613289,"2000","SUNRISE COMMUNITY HEALTH CENTER","CO","HE",2230786
"2307",840647139,"2000","CENTER FOR RESEARCH IN AMBULATORY HEALTH CARE ADMINISTRATION INC","CO","HE",279645
"2308",840660449,"2000","AMERICAN SPINAL INJURY ASSOCIATION","IL","HE",10466
"2309",840674759,"2000","DOLORES COUNTY HEALTH ASSOCIATION","CO","HE",250023
"2310",840833379,"2000","ALANO OF GRAND JUNCTION","CO","HE",450
"2311",840878019,"2000","COLORADO FEDERATION OF PARENTS FOR DRUG FREE YOUTH","CO","HE",40000
"2312",840893049,"2000","BRAIN INJURY ASSOCIATION OF COLORADO INC","CO","HE",288844
"2313",840911359,"2000","UNIVERSITY OF THE ROCKIES","CO","HE",4850
"2314",840961159,"2000","COLORADO HEALTH NETWORK INC","CO","HE",2456309
"2315",841145719,"2000","METABOLIC BONE DISEASE SOCIETY OF COLORADO","CO","HE",80830
"2316",841163379,"2000","SHAKA FRANKLIN FOUNDATION FOR YOUTH","CO","HE",205896
"2317",841192349,"2000","FOUNDATION FOR BIOMEDICAL EDUCATION AND RESEARCH","CO","HE",298851
"2318",841216149,"2000","LIFESKILLS OF COLORADO SPRINGS","CO","HE",45976
"2319",841219259,"2000","TELLURIDE EMERGENCY MEDICAL TECHNICIAN ASSOCIATION INC","CO","HE",13250
"2320",841221779,"2000","COLORADO ACTION FOR HEALTHY PEOPLE INC","CO","HE",93248
"2321",841222909,"2000","COLORADO LAWYERS HEALTH PROGRAM","CO","HE",176082
"2322",841224469,"2000","HAVEN HOUSE INC","CO","HE",31370
"2323",841241589,"2000","COMMUNITY HEALTH SYSTEM","CO","HE",106277
"2324",841257739,"2000","HOW TO READ YOUR BABY","CO","HE",38000
"2325",841260799,"2000","COLORADO COMMUNITY MANAGED CARE NETWORK","CO","HE",91220
"2326",841263439,"2000","PROJECT OPEN HEARTS","CO","HE",330068
"2327",841271689,"2000","MULTIPLE SCLEROSIS SUPPORT CENTER- HIGH PLAINS REGION","CO","HE",25395
"2328",841288419,"2000","CHRISTIAN DISCIPLESHIP CENTER","CO","HE",142213
"2329",841381009,"2000","COMMUNITY HEALTH EDUCATION SERVICES","CO","HE",65254
"2330",841414079,"2000","RANCHO VISTA EQUINE THERAPY CENTER","CO","HE",42452
"2331",841433679,"2000","LIFELINE MINISTRIES","WY","HE",144253
"2332",841441119,"2000","PROSTATE CANCER EDUCATION COUNCIL","CO","HE",237500
"2333",841443539,"2000","DENVER CHILDRENS HOME FOUNDATION","CO","HE",43914
"2334",841473929,"2000","CHERUBIM FOUNDATION","CO","HE",42734
"2335",841516009,"2000","HUMBLE RANCH EDUCATION AND THERAPY CENTER","CO","HE",40962
"2336",841550819,"2000","MOTHERS WITHOUT BORDERS","CO","HE",89400
"2337",841551329,"2000","ORPHANS HOPE","CO","HE",84407
"2338",850110669,"2000","LOVELACE RESPIRATORY RESEARCH INSTITUTE","NM","HE",7033324
"2339",850224409,"2000","FIRST CHOICE COMMUNITY HEALTHCARE","NM","HE",6014395
"2340",850283539,"2000","NORTHERN NEW MEXICO MIDWIFERY CENTER INC","NM","HE",68238
"2341",850289839,"2000","TAOS HEALTH SYSTEMS INC HOLY CROSS HOSPITAL","NM","HE",16178
"2342",850324089,"2000","FRIENDSHIP CLUB","NM","HE",45913
"2343",850351789,"2000","FAMILY HOMECARE SERVICES INC","NM","HE",21363
"2344",850401589,"2000","MESILLA VALLEY PREGNANCY RESOURCE CENTER CRISIS PREGNANCY CENTER INC","NM","HE",45490
"2345",850413619,"2000","ST LUKES HEALTH CARE CLINIC INC","NM","HE",600638
"2346",850422349,"2000","S E T OF ALBUQUERQUE","NM","HE",258826
"2347",850448769,"2000","CORAZON BEHAVIORAL HEALTH SERVICES INC","NM","HE",30978
"2348",850459089,"2000","REGION 2 BEHAVORIAL & HEALTH PROVIDERS INC","NM","HE",9279396
"2349",850481409,"2000","CANCER AWARENESS PREVALENCE PREVENTION AND EARLY DETECTION","NM","HE",70290
"2350",860098929,"2000","BLOOD SYSTEMS INC","AZ","HE",2224100
"2351",860136129,"2000","PHOENIX JEWISH COMMUNITY KIVEL NURSING HOME","AZ","HE",913956
"2352",860144859,"2000","ARTHRITIS FOUNDATION","AZ","HE",2143050
"2353",860207519,"2000","FOUNDATION FOR BURNS-PREVENTION TREATMENT REHABILITATION AND RESEA","AZ","HE",728882
"2354",860261789,"2000","BEATITUDES AUXILIARY","AZ","HE",205
"2355",860300029,"2000","TUCSON AREA INTERGROUP ASSOCIATION","AZ","HE",56882
"2356",860325799,"2000","SICKLE CELL ANEMIA SOCIETY OF ARIZONA INC","AZ","HE",80618
"2357",860422559,"2000","PHOENIX CHILDRENS HOSPITAL","AZ","HE",1551412
"2358",860427359,"2000","NAVAJOLAND NURSING HOMES INC","AZ","HE",2524226
"2359",860516589,"2000","EAST VALLEY INTERGROUP","AZ","HE",45808
"2360",860559779,"2000","GREATER PARADISE VALLEY COMMUNITY ASSISTANCE TEAM","AZ","HE",140991
"2361",860592079,"2000","PHOENIX SHANTI GROUP","AZ","HE",1308437
"2362",860674359,"2000","HEART LINE MINISTRIES INC","AZ","HE",109218
"2363",860696669,"2000","Y-ME NATIONAL BREAST CANCER ORGANIZATION INC","AZ","HE",15006
"2364",860698779,"2000","EAST VALLEY INTERFAITH COUNSELING CENTER","AZ","HE",15702
"2365",860766789,"2000","THE GRIFFIN FOUNDATION INC","AZ","HE",488964
"2366",860836019,"2000","EARTH MOTHER FATHER FOUNDATION","AZ","HE",27661
"2367",860839469,"2000","FOUNDATION FOR WOMENS HEALTH AND WELLNESS","AZ","HE",96353
"2368",860855949,"2000","NEVADA HEALTH PROFESSIONALS ASSISTANCE FUND","CA","HE",109313
"2369",860881749,"2000","UNIVERSITY OF NEVADA SCHOOL OF MED MULTISPECIALTY GROUP PRACTICE NORT","NV","HE",32990
"2370",860890469,"2000","ALPHA PROGRAMS INC","NV","HE",87500
"2371",860907589,"2000","TEMPE ST LUKES AUXILIARY","AZ","HE",175
"2372",860907729,"2000","CARL T HAYDEN MEDICAL RESEARCH FOUNDATION","AZ","HE",1288216
"2373",860910889,"2000","RESCATI SERVICES INC","AZ","HE",23740
"2374",860921029,"2000","LALANI CHARITABLE TRUST","AZ","HE",1e+05
