"","X","source","target","weight"
"2803",2803,"retard","effort",1
"2804",2804,"retard","war",1
"2805",2805,"return","night",1
"2806",2806,"return","noncom",1
"2807",2807,"right","colored",1
"2808",2808,"right","man",1
"2809",2809,"right","negro",1
"2810",2810,"right","stay",1
"2811",2811,"right","white",1
"2812",2812,"rights","black",1
"2813",2813,"rights","equal",1
"2814",2814,"rights","freedom",1
"2815",2815,"rights","man",1
"2816",2816,"rights","privileges",1
"2817",2817,"rights","white",1
"2818",2818,"riot","disorder",1
"2819",2819,"riot","place",1
"2820",2820,"riot","take",1
"2821",2821,"riot","unclear",1
"2822",2822,"right","way",1
"2823",2823,"roof","healthy",1
"2824",2824,"roof","stay",1
"2825",2825,"room","boat",1
"2826",2826,"room","eat",1
"2827",2827,"room","sleep",1
"2828",2828,"ruin","morale",1
"2829",2829,"ruin","part",1
"2830",2830,"rule","cooperate",1
"2831",2831,"rule","race",1
"2832",2832,"rule","work",1
"2833",2833,"run","negro",1
"2834",2834,"run","place",1
"2835",2835,"rush","wait",1
"2836",2836,"safe","intermingling",1
"2837",2837,"safe","man",1
"2838",2838,"sanitary","reason",1
"2839",2839,"sanitation","people",1
"2840",2840,"sanitation","white",1
"2841",2841,"satisfied","better",1
"2842",2842,"satisfied","commander",1
"2843",2843,"satisfied","outfit",1
"2844",2844,"satisfied","stand",1
"2845",2845,"satisfied","way",1
"2846",2846,"satisfied","white",1
"2847",2847,"satisfy","outfit",1
"2848",2848,"south","think",1
"2849",2849,"save","lot",1
"2850",2850,"save","trouble",1
"2851",2851,"say","army",1
"2852",2852,"say","color",1
"2853",2853,"say","depend",1
"2854",2854,"say","hell",1
"2855",2855,"say","let",1
"2856",2856,"say","live",1
"2857",2857,"say","rush",1
"2858",2858,"say","separate",2
"2859",2859,"say","standpoint",1
"2860",2860,"say","white",1
"2861",2861,"seas","fighting",1
"2862",2862,"section","country",2
"2863",2863,"section","important",1
"2864",2864,"section","negro",1
"2865",2865,"section","separation",1
"2866",2866,"section","town",1
"2867",2867,"see","action",1
"2868",2868,"see","answer",1
"2869",2869,"see","better",1
"2870",2870,"see","black",1
"2871",2871,"see","comment",1
"2872",2872,"see","difference",1
"2873",2873,"see","man",1
"2874",2874,"see","note",1
"2875",2875,"see","previous",1
"2876",2876,"see","question",3
"2877",2877,"see","reason",3
"2878",2878,"see","seem",1
"2879",2879,"see","statement",1
"2880",2880,"see","thing",1
"2881",2881,"see","unclear",1
"2882",2882,"see","white",1
"2883",2883,"see","work",1
"2884",2884,"seem","better",2
"2885",2885,"seem","heart",1
"2886",2886,"seem","lot",1
"2887",2887,"seem","natural",1
"2888",2888,"seem","nice",1
"2889",2889,"seem","people",1
"2890",2890,"seem","person",1
"2891",2891,"seem","slower",1
"2892",2892,"seem","social",1
"2893",2893,"seem","team",1
"2894",2894,"seem","thank",1
"2895",2895,"seem","understand",1
"2896",2896,"seem","unusual",1
"2897",2897,"seem","work",2
"2898",2898,"segregate","respect",1
"2899",2899,"segregate","way",1
"2900",2900,"segregation","less",1
"2901",2901,"segregation","result",1
"2902",2902,"select","ability",1
"2903",2903,"select","according",1
"2904",2904,"seldom","become",1
"2905",2905,"seldom","friendly",1
"2906",2906,"select","noncom",1
"2907",2907,"select","show",1
"2908",2908,"self","negro",1
"2909",2909,"self","way",1
"2910",2910,"self","white",1
"2911",2911,"self","good",1
"2912",2912,"separate","keep",1
"2913",2913,"separate","outfit",1
"2914",2914,"separate","trouble",1
"2915",2915,"separate","white",1
"2916",2916,"separate","accomplish",1
"2917",2917,"separate","achieve",1
"2918",2918,"separate","adapt",1
"2919",2919,"separate","argument",1
"2920",2920,"separate","barrack",2
"2921",2921,"separate","best",1
"2922",2922,"separate","better",1
"2923",2923,"separate","camp",2
"2924",2924,"separate","cause",1
"2925",2925,"separate","chance",1
"2926",2926,"separate","color",1
"2927",2927,"separate","depend",1
"2928",2928,"separate","disaster",1
"2929",2929,"separate","efficiency",2
"2930",2930,"separate","faction",1
"2931",2931,"separate","feel",1
"2932",2932,"separate","fight",1
"2933",2933,"separate","fighting",1
"2934",2934,"separate","outfit",1
"2935",2935,"separate","friction",1
"2936",2936,"separate","friend",1
"2937",2937,"separate","get",1
"2938",2938,"separate","good",1
"2939",2939,"separate","group",3
"2940",2940,"separate","less",3
"2941",2941,"separate","live",1
"2942",2942,"separate","make",3
"2943",2943,"separate","many",1
"2944",2944,"separate","matter",1
"2945",2945,"separate","mean",1
"2946",2946,"separate","mixed",1
"2947",2947,"separate","negro",1
"2948",2948,"separate","negro",1
"2949",2949,"separate","outfit",33
"2950",2950,"separate","place",1
"2951",2951,"separate","prevent",1
"2952",2952,"separate","put",1
"2953",2953,"separate","quarter",1
"2954",2954,"separate","race",2
"2955",2955,"separate","separate",1
"2956",2956,"separate","sleeping",1
"2957",2957,"separate","soldier",1
"2958",2958,"separate","suggest",1
"2959",2959,"separate","there",1
"2960",2960,"separate","think",1
"2961",2961,"separate","troops",1
"2962",2962,"separate","try",2
"2963",2963,"separate","units",2
"2964",2964,"separate","victory",1
"2965",2965,"separate","white",4
"2966",2966,"separate","whites",1
"2967",2967,"separate","work",3
"2968",2968,"separating","cause",1
"2969",2969,"separating","much",1
"2970",2970,"separation","important",1
"2971",2971,"separation","in the",1
"2972",2972,"seperated","unclear",1
"2973",2973,"seperate","rasis",1
"2974",2974,"seperate","camp",1
"2975",2975,"seperate","outfit",4
"2976",2976,"seperate","quarter",1
"2977",2977,"seperate","seas",1
"2978",2978,"seperate","units",1
"2979",2979,"Seperate","prefer",1
"2980",2980,"separate","unclear",1
"2981",2981,"separate","outfit",1
"2982",2982,"separate","separate",1
"2983",2983,"serious","defeat",1
"2984",2984,"serious","trouble",1
"2985",2985,"serve","feel",1
"2986",2986,"serve","mixed",1
"2987",2987,"serve","outfit",1
"2988",2988,"serve","race",1
"2989",2989,"service","get",1
"2990",2990,"service","reception",1
"2991",2991,"severe","discipline",1
"2992",2992,"share","colored",1
"2993",2993,"share","latrine",1
"2994",2994,"share","thought",1
"2995",2995,"shed","blood",1
"2996",2996,"ship","group",1
"2997",2997,"shoulder","shoulder",1
"2998",2998,"show","cause",1
"2999",2999,"show","much",1
"3000",3000,"show","partiality",1
"3001",3001,"show","people",1
"3002",3002,"show","public",1
"3003",3003,"show","race",1
"3004",3004,"show","regards",1
"3005",3005,"show","way",1
"3006",3006,"show","white",1
"3007",3007,"shower","negro",1
"3008",3008,"side","battle",1
"3009",3009,"side","force",1
"3010",3010,"side","forget",1
"3011",3011,"side","pond",1
"3012",3012,"side","race",1
"3013",3013,"side","side",3
"3014",3014,"side","stay",1
"3015",3015,"signal","Corps",1
"3016",3016,"since","soldier",1
"3017",3017,"single","man",1
"3018",3018,"single","put",1
"3019",3019,"single","reason",1
"3020",3020,"single","south",1
"3021",3021,"sit","close",1
"3022",3022,"situation","thing",1
"3023",3023,"slave","treat",1
"3024",3024,"sleep","barrack",2
"3025",3025,"sleep","eat",8
"3026",3026,"sleep","negro",3
"3027",3027,"sleep","negro",1
"3028",3028,"sleep","negro",1
"3029",3029,"sleep","outfit",1
"3030",3030,"sleep","place",1
"3031",3031,"sleep","soldier",1
"3032",3032,"sleep","unclear",1
"3033",3033,"sleep","whites",1
"3034",3034,"sleeping","eat",1
"3035",3035,"sleeping","quarter",1
"3036",3036,"sloppy","good",1
"3037",3037,"sloppy","make",1
"3038",3038,"sloppy","man",1
"3039",3039,"slower","pick",1
"3040",3040,"slower","thing",1
"3041",3041,"smell","goat",1
"3042",3042,"smell","sweat",1
"3043",3043,"social","diseases",1
"3044",3044,"social","dissension",1
"3045",3045,"social","equality",1
"3046",3046,"sociologist","negro",1
"3047",3047,"sociologist","think",1
"3048",3048,"socializing","unclear",1
"3049",3049,"soldier","shoulder",1
"3050",3050,"soldier","benefit",1
"3051",3051,"soldier","better",3
"3052",3052,"soldier","co",1
"3053",3053,"soldier","care",1
"3054",3054,"soldier","chance",1
"3055",3055,"soldier","change",1
"3056",3056,"soldier","different",2
"3057",3057,"soldier","drink",1
"3058",3058,"soldier","drop",1
"3059",3059,"soldier","feel",1
"3060",3060,"soldier","find",1
"3061",3061,"soldier","funny",1
"3062",3062,"soldier","get",9
"3063",3063,"soldier","give",1
"3064",3064,"soldier","head",1
"3065",3065,"soldier","insertion",1
"3066",3066,"soldier","learn",1
"3067",3067,"soldier","like",6
"3068",3068,"soldier","live",2
"3069",3069,"soldier","make",1
"3070",3070,"soldier","matter",1
"3071",3071,"soldier","mind",1
"3072",3072,"soldier","mix",3
"3073",3073,"soldier","mixed",1
"3074",3074,"soldier","narrow",1
"3075",3075,"soldier","negro",1
"3076",3076,"soldier","ok",1
"3077",3077,"soldier","obey",1
"3078",3078,"soldier","offend",1
"3079",3079,"soldier","operate",1
"3080",3080,"soldier","outfit",4
"3081",3081,"soldier","overlook",1
"3082",3082,"soldier","overrun",1
"3083",3083,"soldier","part",1
"3084",3084,"soldier","people",1
"3085",3085,"soldier","prejudice",1
"3086",3086,"soldier","privilege",1
"3087",3087,"soldier","section",1
"3088",3088,"soldier","seem",1
"3089",3089,"soldier","separate",2
"3090",3090,"soldier","separation",1
"3091",3091,"soldier","seperate",1
"3092",3092,"soldier","slower",1
"3093",3093,"soldier","soldier",1
"3094",3094,"soldier","south",1
"3095",3095,"soldier","southerner",1
"3096",3096,"soldier","superior",1
"3097",3097,"soldier","take",1
"3098",3098,"soldier","tend",1
"3099",3099,"soldier","try",2
"3100",3100,"soldier","unclear",2
"3101",3101,"soldier","use",2
"3102",3102,"soldier","want",2
"3103",3103,"soldier","way",1
"3104",3104,"soldier","white",2
"3105",3105,"soldier","work",4
"3106",3106,"soldier","would",1
"3107",3107,"soldier","would not",1
"3108",3108,"Soldiers","gather",1
"3109",3109,"soldier","negro",1
"3110",3110,"soldier","wood",1
"3111",3111,"sort","aversion",1
"3112",3112,"sort","disagreement",1
"3113",3113,"sort","feeling",1
"3114",3114,"sort","inborn",1
"3115",3115,"sort","independent",1
"3116",3116,"southern","negro",1
"3117",3117,"southern","soldier",1
"3118",3118,"south","explain",2
"3119",3119,"south","fellow",1
"3120",3120,"south","hate",1
"3121",3121,"south","like",3
"3122",3122,"south","lot",1
"3123",3123,"south","negro",1
"3124",3124,"south","think",1
"3125",3125,"South","get",1
"3126",3126,"southern","attitude",1
"3127",3127,"southern","bear",1
"3128",3128,"southern","boy",3
"3129",3129,"southern","get",1
"3130",3130,"southern","include",1
"3131",3131,"southern","like",1
"3132",3132,"southern","man",1
"3133",3133,"southern","negro",1
"3134",3134,"southern","northern",1
"3135",3135,"southern","obey",1
"3136",3136,"southern","order",1
"3137",3137,"southern","people",3
"3138",3138,"southern","prejudice",1
"3139",3139,"southern","put",1
"3140",3140,"southern","race",1
"3141",3141,"southern","resent",1
"3142",3142,"southern","soldier",3
"3143",3143,"southern","Soldiers",1
"3144",3144,"southern","take",1
"3145",3145,"southern","White",1
"3146",3146,"southern","whites",1
"3147",3147,"southern","whole",1
"3148",3148,"Southern","boy",1
"3149",3149,"Southern","mixed",1
"3150",3150,"Southern","soldier",1
"3151",3151,"southerner","feel",1
"3152",3152,"southerner","hell",1
"3153",3153,"southerner","mix",1
"3154",3154,"southerner","northerner",1
"3155",3155,"southerner","outfit",1
"3156",3156,"southerner","use",1
"3157",3157,"southerner","way",1
"3158",3158,"southerner","white",1
"3159",3159,"Southerner","acquaintance",1
"3160",3160,"Southerner","courtmartial",1
"3161",3161,"separate","make",1
"3162",3162,"special","group",1
"3163",3163,"special","soldier",1
"3164",3164,"special","trait",1
"3165",3165,"spirit","help",1
"3166",3166,"spirit","soldier",1
"3167",3167,"spirit","white",1
"3168",3168,"spirit","Whites",1
"3169",3169,"squabbling","account",1
"3170",3170,"squabbling","difference",1
"3171",3171,"squabbling","racial",1
"3172",3172,"stand","better",1
"3173",3173,"stand","chance",1
"3174",3174,"stand","many",1
"3175",3175,"stand","negro",1
"3176",3176,"stand","negro",1
"3177",3177,"standard","different",1
"3178",3178,"standard","hygene",1
"3179",3179,"standard","live",1
"3180",3180,"standard","living",2
"3181",3181,"standard","man",1
"3182",3182,"standard","white",2
"3183",3183,"standpoint","Southerner",1
"3184",3184,"start","cause",1
"3185",3185,"start","fight",4
"3186",3186,"start","friction",1
"3187",3187,"start","man",1
"3188",3188,"start","many",1
"3189",3189,"start","rainy",1
"3190",3190,"start","riot",1
"3191",3191,"start","season",1
"3192",3192,"start","white",1
"3193",3193,"state","negro",1
"3194",3194,"state","number",1
"3195",3195,"state","question",1
"3196",3196,"state","think",1
"3197",3197,"statement","lead",1
"3198",3198,"station","nativity",1
"3199",3199,"stay","clean",1
"3200",3200,"stay","comm",1
"3201",3201,"stay","race",1
"3202",3202,"stay","healthy",1
"3203",3203,"stay","home",1
"3204",3204,"stay","outfit",2
"3205",3205,"stay","place",7
"3206",3206,"stay","race",1
"3207",3207,"stay","self",1
"3208",3208,"stay","side",2
"3209",3209,"stay","week",1
"3210",3210,"stink","unclear",1
"3211",3211,"stomach","change",1
"3212",3212,"strife","trouble",1
"3213",3213,"stripe","man",1
"3214",3214,"stripe","suit",1
"3215",3215,"strive","credit",1
"3216",3216,"strong","allow",1
"3217",3217,"strong","army",1
"3218",3218,"strong","intermingling",1
"3219",3219,"strong","weakest",1
"3220",3220,"subject","say",1
"3221",3221,"subscribe","question",1
"3222",3222,"susceptible","desease",1
"3223",3223,"substitute","insertion",1
"3224",3224,"suit","unclear",1
"3225",3225,"suitable","climate",1
"3226",3226,"suited","job",1
"3227",3227,"superficial","believe",1
"3228",3228,"superior","complex",1
"3229",3229,"superior","lead",1
"3230",3230,"superior","men",1
"3231",3231,"superior","negro",1
"3232",3232,"superior","races",1
"3233",3233,"superior","soldier",1
"3234",3234,"superior","trouble",1
"3235",3235,"superiority","complex",1
"3236",3236,"suppose","grate",1
"3237",3237,"suppose","soldier",1
"3238",3238,"suppose","united",1
"3239",3239,"sure","bink",1
"3240",3240,"sure","breed",1
"3241",3241,"sure","discontent",1
"3242",3242,"sure","refuse",1
"3243",3243,"sure","soldier",1
"3244",3244,"sure","want",1
"3245",3245,"sure","white",1
"3246",3246,"surest","ruin",1
"3247",3247,"surest","way",1
"3248",3248,"take","advantage",3
"3249",3249,"take","kind",1
"3250",3250,"take","living",1
"3251",3251,"take","man",2
"3252",3252,"take","negro",1
"3253",3253,"take","negro",4
"3254",3254,"take","order",6
"3255",3255,"take","order",2
"3256",3256,"take","place",1
"3257",3257,"take","privilege",1
"3258",3258,"take","share",1
"3259",3259,"take","shower",1
"3260",3260,"take","thing",1
"3261",3261,"take","white",2
"3262",3262,"talent","white",1
"3263",3263,"talk","act",1
"3264",3264,"talk","good",1
"3265",3265,"talk","less",1
"3267",3267,"teach","carry",1
"3268",3268,"teach","diseases",1
"3269",3269,"teach","negro",1
"3270",3270,"teach","way",1
"3271",3271,"teaching","competition",1
"3272",3272,"teaching","good",1
"3273",3273,"teaching","unified",1
"3274",3274,"team","better",1
"3275",3275,"team","exist",1
"3276",3276,"team","obtain",1
"3277",3277,"team","separate",1
"3278",3278,"team","work",2
"3279",3279,"teamwork","harmony",1
"3280",3280,"tell","truth",1
"3281",3281,"tell","way",1
"3282",3282,"temperment","different",1
"3283",3283,"temperment","morale",1
"3284",3284,"tend","bully",1
"3285",3285,"tend","discrepancy",1
"3286",3286,"tend","efficiency",1
"3287",3287,"tend","impair",1
"3288",3288,"tend","reciprocate",1
"3289",3289,"tend","separate",1
"3290",3290,"tend","underdog",1
"3291",3291,"tendency","class",1
"3292",3292,"tendency","lower",1
"3293",3293,"tendency","mix",1
"3294",3294,"tendency","morale",1
"3295",3295,"tendency","oppose",1
"3296",3296,"tendency","overbear",1
"3297",3297,"tendency","people",1
"3298",3298,"tendency","white",1
"3299",3299,"tent","barrack",1
"3300",3300,"test","monkeying",1
"3301",3301,"thing","insertion",1
"3302",3302,"thank","good",1
"3303",3303,"thank","soldier",1
"3304",3304,"they","seperate",1
"3305",3305,"theories","racial",1
"3306",3306,"theories","superiority",1
"3307",3307,"there","bad",1
"3308",3308,"there","feeling",1
"3309",3309,"thing","army",1
"3310",3310,"thing","combat",1
"3311",3311,"thing","give",1
"3312",3312,"thing","Irregardless",1
"3313",3313,"thing","leave",1
"3314",3314,"thing","mass",1
"3315",3315,"thing","military",1
"3316",3316,"thing","move",1
"3317",3317,"thing","run",1
"3318",3318,"thing","use",1
"3319",3319,"think","accomplish",1
"3320",3320,"think","act",1
"3321",3321,"think","best",1
"3322",3322,"think","better",11
"3323",3323,"think","bitter",1
"3324",3324,"think","boy",1
"3325",3325,"think","bring",1
"3326",3326,"think","care",1
"3327",3327,"think","cause",1
"3328",3328,"think","commission",1
"3329",3329,"think","cooperate",1
"3330",3330,"think","depend",2
"3331",3331,"think","difference",2
"3332",3332,"think","different",1
"3333",3333,"think","element",1
"3334",3334,"think","else",1
"3335",3335,"think","feel",2
"3336",3336,"think","fight",2
"3337",3337,"think","function",1
"3338",3338,"think","get",7
"3339",3339,"think","give",2
"3340",3340,"think","good",1
"3341",3341,"think","group",2
"3342",3342,"think","happier",3
"3343",3343,"think","harmony",1
"3344",3344,"think","individual",1
"3345",3345,"think","keep",3
"3346",3346,"think","like",2
"3347",3347,"think","line",1
"3348",3348,"think","live",1
"3349",3349,"think","lot",1
"3350",3350,"think","lower",1
"3351",3351,"think","make",5
"3352",3352,"think","man",2
"3353",3353,"think","mexican",1
"3354",3354,"think","mix",4
"3355",3355,"think","mixture",1
"3356",3356,"think","much",1
"3357",3357,"think","negro",9
"3358",3358,"think","negro",3
"3359",3359,"think","negro",1
"3360",3360,"think","officer",1
"3361",3361,"think","old",1
"3362",3362,"think","people",2
"3363",3363,"think","qualified",1
"3364",3364,"think","question",1
"3365",3365,"think","questionnaire",1
"3366",3366,"think","questionnaire",1
"3367",3367,"think","race",1
"3368",3368,"think","Races",1
"3369",3369,"think","right",2
"3370",3370,"think","satisfied",2
"3371",3371,"think","say",1
"3372",3372,"think","separate",1
"3373",3373,"think","slave",1
"3374",3374,"think","soldier",4
"3375",3375,"think","Soldiers",1
"3376",3376,"think","stay",2
"3377",3377,"think","stripe",1
"3378",3378,"think","superior",1
"3379",3379,"think","teamwork",1
"3380",3380,"think","test",1
"3381",3381,"think","thing",1
"3382",3382,"think","trouble",2
"3383",3383,"think","unclear",1
"3384",3384,"think","understand",1
"3385",3385,"think","use",1
"3386",3386,"think","want",1
"3387",3387,"think","white",10
"3388",3388,"think","whole",1
"3389",3389,"think","work",7
"3390",3390,"think","wrong",1
"3391",3391,"thorough","dissatisfaction",1
"3392",3392,"thorough","resentment",1
"3393",3393,"thought","experience",1
"3394",3394,"thought","man",1
"3395",3395,"thought","white",1
"3396",3396,"tie","army",1
"3397",3397,"tie","soldier",1
"3398",3398,"tie","Southern",1
"3399",3399,"tie","whole",1
"3400",3400,"tighter","come",1
"3401",3401,"time","argue",1
"3402",3402,"time","ask",1
"3403",3403,"time","choose",1
"3404",3404,"time","come",1
"3405",3405,"time","concentrate",1
"3406",3406,"time","fight",1
"3407",3407,"time","get",1
"3408",3408,"time","great",1
"3409",3409,"time","many",1
"3410",3410,"time","saver",1
"3411",3411,"time","seem",1
"3412",3412,"time","start",1
"3413",3413,"time","waste",1
"3414",3414,"time","way",1
"3415",3415,"time","work",2
"3416",3416,"tip","people",1
"3417",3417,"top","give",1
"3418",3418,"total","negro",1
"3419",3419,"total","outfit",1
"3420",3420,"trace","distinction",1
"3421",3421,"track","disease",1
"3422",3422,"tradition","people",1
"3423",3423,"train","accept",1
"3424",3424,"train","harder",1
"3425",3425,"train","people",1
"3426",3426,"train","soldier",1
"3427",3427,"train","white",1
"3428",3428,"training","come",1
"3429",3429,"training","keep",1
"3430",3430,"training","separate",1
"3431",3431,"trait","soldier",1
"3432",3432,"treat","dog",1
"3433",3433,"treat","equal",1
"3434",3434,"treat","slave",1
"3435",3435,"tradition","predejectry",1
"3436",3436,"troops","background",1
"3437",3437,"troops","fight",1
"3438",3438,"troops","lower",1
"3439",3439,"troops","separate",1
"3440",3440,"troops","think",1
"3441",3441,"trouble","answer",1
"3442",3442,"trouble","arise",1
"3443",3443,"trouble","deletion",1
"3444",3444,"trouble","disease",1
"3445",3445,"trouble","feel",1
"3446",3446,"trouble","handle",1
"3447",3447,"trouble","intermingle",1
"3448",3448,"trouble","makers",1
"3449",3449,"trouble","mix",1
"3450",3450,"trouble","mixing",1
"3451",3451,"trouble","negro",1
"3452",3452,"trouble","outfit",2
"3453",3453,"trouble","race",1
"3454",3454,"trouble","races",2
"3455",3455,"trouble","result",1
"3456",3456,"trouble","soldier",1
"3457",3457,"trouble","start",1
"3458",3458,"trouble","time",2
"3459",3459,"trouble","whites",2
"3460",3460,"trouble","Whites",1
"3461",3461,"trouble","negro",1
"3462",3462,"truck","drive",1
"3463",3463,"truck","garbage",1
"3464",3464,"truck","man",1
"3465",3465,"trust","fight",1
"3466",3466,"trust","mixed",1
"3467",3467,"trust","negro",1
"3468",3468,"try","better",2
"3469",3469,"try","find",1
"3470",3470,"try","gain",1
"3471",3471,"try","get",2
"3472",3472,"try","good",1
"3473",3473,"try","head",1
"3474",3474,"try","mix",2
"3475",3475,"try","negro",1
"3476",3476,"try","outshine",1
"3477",3477,"try","overrun",1
"3478",3478,"try","pick",1
"3479",3479,"try","show",1
"3480",3480,"try","war",1
"3481",3481,"try","win",1
"3482",3482,"turn","outfit",1
"3483",3483,"turn","whole",1
"3484",3484,"twain","meet",1
"3485",3485,"type","class",1
"3486",3486,"type","people",1
"3487",3487,"Unaccustom","live",1
"3488",3488,"Unaccustom","negro",1
"3489",3489,"unclean","Disease",1
"3490",3490,"unclean","filthy",1
"3491",3491,"unclean","rate",1
"3492",3492,"unclear","[/unclear",3
"3493",3493,"unclear","affect",1
"3494",3494,"unclear","army",1
"3495",3495,"unclear","bad",2
"3496",3496,"unclear","better",1
"3497",3497,"unclear","car",1
"3498",3498,"unclear","characteristic",1
"3499",3499,"unclear","Clean",1
"3500",3500,"unclear","color",1
"3501",3501,"unclear","competitive",1
"3502",3502,"unclear","cotofer",1
"3503",3503,"unclear","decrid",1
"3504",3504,"unclear","die",1
"3505",3505,"unclear","different",1
"3506",3506,"unclear","dress",1
"3507",3507,"unclear","ease",1
"3508",3508,"unclear","form",1
"3509",3509,"unclear","gather",1
"3510",3510,"unclear","hall",1
"3511",3511,"unclear","head",1
"3512",3512,"unclear","kicking",1
"3513",3513,"unclear","leading",1
"3514",3514,"unclear","live",1
"3515",3515,"unclear","make",1
"3516",3516,"unclear","man",1
"3517",3517,"unclear","many",1
"3518",3518,"unclear","mess",1
"3519",3519,"unclear","negro",1
"3520",3520,"unclear","negro",1
"3521",3521,"unclear","mingle",1
"3522",3522,"unclear","minority",1
"3523",3523,"unclear","mistreat",1
"3524",3524,"unclear","mix",1
"3525",3525,"unclear","morale",1
"3526",3526,"unclear","negro",1
"3527",3527,"unclear","occur",1
"3528",3528,"unclear","outfit",2
"3529",3529,"unclear","people",1
"3530",3530,"unclear","poor",1
"3531",3531,"unclear","poot",1
"3532",3532,"unclear","privileges",1
"3533",3533,"unclear","quote",1
"3534",3534,"unclear","race",1
"3535",3535,"unclear","races",1
"3536",3536,"unclear","raise",1
"3537",3537,"unclear","replace",1
"3538",3538,"unclear","self",1
"3539",3539,"unclear","seperated",1
"3540",3540,"unclear","socializing",1
"3541",3541,"unclear","soldier",1
"3542",3542,"unclear","spirit",1
"3543",3543,"unclear","unclear",42
"3544",3544,"unclear","way",1
"3545",3545,"unclear","white",3
"3546",3546,"unclear","win",1
"3547",3547,"unclear","work",1
"3548",3548,"uncomfortable","race",1
"3549",3549,"uncomfortable","white",1
"3550",3550,"unconsiderate","white",1
"3551",3551,"unconsiderate","man",1
"3552",3552,"underdog","negro",1
"3553",3553,"underline","man",1
"3554",3554,"underline","underline",1
"3555",3555,"understand","american",1
"3556",3556,"understand","another",1
"3557",3557,"understand","better",2
"3558",3558,"understand","fellow",1
"3559",3559,"understand","man",1
"3560",3560,"understand","meaning",1
"3561",3561,"understanding","mix",1
"3562",3562,"understanding","people",1
"3563",3563,"undesirable","result",1
"3564",3564,"undesirable","result",1
"3565",3565,"undesirable","undesirable",1
"3566",3566,"unnecessary","argument",1
"3567",3567,"unnecessary","fight",1
"3568",3568,"unfair","fighter",1
"3569",3569,"Unify","bear",1
"3570",3570,"Unify","corps",1
"3571",3571,"unit","mixed",1
"3572",3572,"united","people",1
"3573",3573,"units","achieve",1
"3574",3574,"units","develop",1
"3575",3575,"units","segregate",1
"3576",3576,"units","victory",1
"3577",3577,"units","work",1
"3578",3578,"unity","tie",1
"3579",3579,"unusual","amount",1
"3580",3580,"unusual","lost",1
"3581",3581,"unusual","motion",1
"3582",3582,"use","army",2
"3583",3583,"use","bad",1
"3584",3584,"use","color",1
"3585",3585,"use","condition",1
"3586",3586,"use","head",1
"3587",3587,"use","latrine",1
"3588",3588,"use","live",1
"3589",3589,"use","logic",1
"3590",3590,"use","negro",1
"3591",3591,"use","negro",1
"3592",3592,"use","outfit",1
"3593",3593,"use","people",1
"3594",3594,"use","right",1
"3595",3595,"use","way",2
"3596",3596,"use","white",1
"3597",3597,"variance","first",1
"3598",3598,"versa","understand",1
"3599",3599,"view","devils",1
"3600",3600,"view","poor",1
"3601",3601,"vice","versa",1
"3602",3602,"victory","separate",1
"3603",3603,"view","point",1
"3604",3604,"view","race",1
"3605",3605,"vice","versa",1
"3606",3606,"volunteer","mixed",1
"3607",3607,"volunteer","outfit",1
"3608",3608,"volunteer","use",1
"3609",3609,"volunteer","way",1
"3610",3610,"want","action",1
"3611",3611,"want","associate",1
"3612",3612,"want","bit",1
"3613",3613,"want","buddy",1
"3614",3614,"want","chance",1
"3615",3615,"want","close",1
"3616",3616,"want","eat",2
"3617",3617,"want","live",7
"3618",3618,"want","mile",1
"3619",3619,"want","mingle",1
"3620",3620,"want","mix",2
"3621",3621,"want","negro",4
"3622",3622,"want","negro",3
"3623",3623,"want","order",1
"3624",3624,"want","people",1
"3625",3625,"want","prove",1
"3626",3626,"want","punish",1
"3627",3627,"want","rasis",1
"3628",3628,"want","see",1
"3629",3629,"want","seperate",1
"3630",3630,"want","sgt",1
"3631",3631,"want","show",1
"3632",3632,"want","shower",1
"3633",3633,"want","sleep",12
"3634",3634,"want","sleeping",2
"3635",3635,"want","strong",1
"3636",3636,"want","take",2
"3637",3637,"want","unclear",2
"3638",3638,"want","want",1
"3639",3639,"want","white",1
"3640",3640,"want","work",2
"3641",3641,"war","american",1
"3642",3642,"war","deletion",1
"3643",3643,"war","effort",1
"3644",3644,"war","hurry",1
"3645",3645,"war","job",1
"3646",3646,"war","liberation",1
"3647",3647,"war","lower",1
"3648",3648,"war","make",2
"3649",3649,"war","morale",1
"3650",3650,"war","person",1
"3651",3651,"war","stay",1
"3652",3652,"war","win",1
"3653",3653,"want","power",1
"3654",3654,"way","better",2
"3655",3655,"way","different",1
"3656",3656,"way","full",1
"3657",3657,"way","get",2
"3658",3658,"way","hard",1
"3659",3659,"way","help",1
"3660",3660,"way","internal",1
"3661",3661,"way","live",1
"3662",3662,"way","living",1
"3663",3663,"way","lower",2
"3664",3664,"way","merger",1
"3665",3665,"way","morale",1
"3666",3666,"way","ruin",1
"3667",3667,"way","south",1
"3668",3668,"way","standard",1
"3669",3669,"way","strain",1
"3670",3670,"way","thing",2
"3671",3671,"way","trouble",1
"3672",3672,"way","unclear",3
"3673",3673,"way","understand",2
"3674",3674,"way","want",1
"3675",3675,"way","work",1
"3676",3676,"weakest","bad",1
"3677",3677,"weakest","feeling",1
"3678",3678,"weakest","link",1
"3679",3679,"week","advantage",1
"3680",3680,"week","little",1
"3681",3681,"week","take",1
"3682",3682,"week","training",1
"3685",3685,"West","twain",1
